 # webanno.custom.Events | Events # webanno.custom.Participants | Participants | Participant # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=It was a day before last Christmas day .
1-1	It	O	O	O	_	_	
1-2	was	B-UnrelEv	O	O	_	_	
1-3	a	O	O	O	_	_	
1-4	day	O	O	O	_	_	
1-5	before	O	O	O	_	_	
1-6	last	O	O	O	_	_	
1-7	Christmas	O	O	O	_	_	
1-8	day	O	O	O	_	_	
1-9	.	O	O	O	_	_	

#id=2
#text=Our house is filled with lights and joy .
2-1	Our	O	B-ScrPart_beneficiary	B-webanno.custom.Participants_	_	_	
2-2	house	O	O	O	_	_	
2-3	is	O	O	O	_	_	
2-4	filled	B-UnrelEv	O	O	_	_	
2-5	with	O	O	O	_	_	
2-6	lights	O	O	O	_	_	
2-7	and	O	O	O	_	_	
2-8	joy	O	O	O	_	_	
2-9	.	O	O	O	_	_	

#id=3
#text=On every Christmas day my wife makes very delicious fruit cake .
3-1	On	O	O	O	_	_	
3-2	every	O	O	O	_	_	
3-3	Christmas	O	O	O	_	_	
3-4	day	O	O	O	_	_	
3-5	my	O	B-ScrPart_beneficiary	B-webanno.custom.Participants_	group_I_wife	2-1	
3-6	wife	O	B-ScrPart_cook	B-webanno.custom.Participants_	group_I_wife	2-1	
3-7	makes	B-Evoking	O	O	_	_	
3-8	very	I-Evoking	O	O	_	_	
3-9	delicious	I-Evoking	O	O	_	_	
3-10	fruit	I-Evoking	B-ScrPart_cake	B-webanno.custom.Participants_	_	_	
3-11	cake	I-Evoking	I-ScrPart_cake|B-ScrPart_cake	I-webanno.custom.Participants_|B-webanno.custom.Participants_	_	_	
3-12	.	O	O	O	_	_	

#id=4
#text=It is her own recipe .
4-1	It	O	B-ScrPart_cake	B-webanno.custom.Participants_	webanno.custom.Corefchains_	3-11	
4-2	is	B-UnrelEv	O	O	_	_	
4-3	her	O	B-ScrPart_cook	B-webanno.custom.Participants_	webanno.custom.Corefchains_	3-6	
4-4	own	O	O	O	_	_	
4-5	recipe	O	B-ScrPart_baking_instructions	B-webanno.custom.Participants_	_	_	
4-6	.	O	O	O	_	_	

#id=5
#text=Everyone who had tasted the cake before asked her the recipe .
5-1	Everyone	O	B-ScrPart_beneficiary	B-webanno.custom.Participants_	_	_	
5-2	who	O	O	O	_	_	
5-3	had	O	O	O	_	_	
5-4	tasted	B-ScrEv_eat	O	O	_	_	
5-5	the	O	O	O	_	_	
5-6	cake	O	B-ScrPart_cake	B-webanno.custom.Participants_	webanno.custom.Corefchains_	4-1	
5-7	before	O	O	O	_	_	
5-8	asked	B-UnrelEv	O	O	_	_	
5-9	her	O	B-ScrPart_cook	B-webanno.custom.Participants_	webanno.custom.Corefchains_	4-3	
5-10	the	O	O	O	_	_	
5-11	recipe	O	B-ScrPart_baking_instructions	B-webanno.custom.Participants_	webanno.custom.Corefchains_	4-5	
5-12	.	O	O	O	_	_	

#id=6
#text=We like to have the cake with red wine .
6-1	We	O	B-ScrPart_beneficiary	B-webanno.custom.Participants_	webanno.custom.Corefchains_	2-1	
6-2	like	B-UnrelEv	O	O	_	_	
6-3	to	O	O	O	_	_	
6-4	have	B-ScrEv_eat	O	O	_	_	
6-5	the	O	O	O	_	_	
6-6	cake	O	B-ScrPart_cake	B-webanno.custom.Participants_	webanno.custom.Corefchains_	5-6	
6-7	with	O	O	O	_	_	
6-8	red	O	B-NPart	B-webanno.custom.Participants_	_	_	
6-9	wine	O	I-NPart|B-NPart	I-webanno.custom.Participants_|B-webanno.custom.Participants_	_	_	
6-10	.	O	O	O	_	_	

#id=7
#text=She needs a lot of preparations beforehand to make this cake .
7-1	She	O	B-ScrPart_cook	B-webanno.custom.Participants_	webanno.custom.Corefchains_	5-9	
7-2	needs	B-UnrelEv	O	O	_	_	
7-3	a	O	O	O	_	_	
7-4	lot	O	O	O	_	_	
7-5	of	O	O	O	_	_	
7-6	preparations	O	O	O	_	_	
7-7	beforehand	O	O	O	_	_	
7-8	to	O	O	O	_	_	
7-9	make	B-Evoking	O	O	_	_	
7-10	this	I-Evoking	O	O	_	_	
7-11	cake	I-Evoking	B-ScrPart_cake	B-webanno.custom.Participants_	webanno.custom.Corefchains_	6-6	
7-12	.	O	O	O	_	_	

#id=8
#text=She soaked raisins , nuts , and some dried fruits in rum and kept in an airtight container for 40 days .
8-1	She	O	B-ScrPart_cook	B-webanno.custom.Participants_	webanno.custom.Corefchains_	7-1	
8-2	soaked	B-ScrEv_prepare_ingredients	O	O	_	_	
8-3	raisins	O	B-ScrPart_ingredients	B-webanno.custom.Participants_	_	_	
8-4	,	O	O	O	_	_	
8-5	nuts	O	B-ScrPart_ingredients	B-webanno.custom.Participants_	_	_	
8-6	,	O	O	O	_	_	
8-7	and	O	O	O	_	_	
8-8	some	O	O	O	_	_	
8-9	dried	O	O	O	_	_	
8-10	fruits	O	B-ScrPart_ingredients	B-webanno.custom.Participants_	_	_	
8-11	in	O	O	O	_	_	
8-12	rum	O	B-ScrPart_ingredients	B-webanno.custom.Participants_	_	_	
8-13	and	O	O	O	_	_	
8-14	kept	B-UnrelEv	O	O	_	_	
8-15	in	O	O	O	_	_	
8-16	an	O	O	O	_	_	
8-17	airtight	O	O	O	_	_	
8-18	container	O	B-ScrPart_utensil	B-webanno.custom.Participants_	_	_	
8-19	for	O	O	O	_	_	
8-20	40	O	O	O	_	_	
8-21	days	O	B-ScrPart_time	B-webanno.custom.Participants_	_	_	
8-22	.	O	O	O	_	_	

#id=9
#text=After 40 days these fruits absorbed rum and adopted a good flavor .
9-1	After	O	O	O	_	_	
9-2	40	O	O	O	_	_	
9-3	days	O	B-ScrPart_time	B-webanno.custom.Participants_	webanno.custom.Corefchains_	8-21	
9-4	these	O	O	O	_	_	
9-5	fruits	O	B-ScrPart_ingredients	B-webanno.custom.Participants_	webanno.custom.Corefchains_	8-10	
9-6	absorbed	B-UnrelEv	O	O	_	_	
9-7	rum	O	B-ScrPart_ingredients	B-webanno.custom.Participants_	webanno.custom.Corefchains_	8-12	
9-8	and	O	O	O	_	_	
9-9	adopted	B-UnrelEv	O	O	_	_	
9-10	a	O	O	O	_	_	
9-11	good	O	O	O	_	_	
9-12	flavor	O	O	O	_	_	
9-13	.	O	O	O	_	_	

#id=10
#text=So she usually starts her cake preparation almost 40 days prior to Christmas .
10-1	So	O	O	O	_	_	
