 # webanno.custom.Participants | Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=On Saturday , I woke up to a nice day and realized that I had some free times on my hands .
1-1	On	O	O	O	_	_	
1-2	Saturday	O	O	O	_	_	
1-3	,	O	O	O	_	_	
1-4	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
1-5	woke	O	O	B-UnrelEv|B-UnrelEv	_	_	
1-6	up	O	O	I-UnrelEv	_	_	
1-7	to	O	O	O	_	_	
1-8	a	O	O	O	_	_	
1-9	nice	O	O	O	_	_	
1-10	day	O	O	O	_	_	
1-11	and	O	O	O	_	_	
1-12	realized	O	O	B-UnrelEv	_	_	
1-13	that	O	O	O	_	_	
1-14	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	webanno.custom.Corefchains_	1-4	
1-15	had	O	O	B-UnrelEv	_	_	
1-16	some	O	O	O	_	_	
1-17	free	O	O	O	_	_	
1-18	times	O	O	O	_	_	
1-19	on	O	O	O	_	_	
1-20	my	B-ScrPart_cook	B-webanno.custom.Participants_	O	webanno.custom.Corefchains_	1-14	
1-21	hands	O	O	O	_	_	
1-22	.	O	O	O	_	_	

#id=2
#text=I decided to do a little baking to enjoy my day and relax .
2-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	webanno.custom.Corefchains_	1-20	
2-2	decided	O	O	B-UnrelEv	_	_	
2-3	to	O	O	O	_	_	
2-4	do	O	O	B-Evoking	_	_	
2-5	a	O	O	I-Evoking	_	_	
2-6	little	O	O	I-Evoking	_	_	
2-7	baking	O	O	I-Evoking	_	_	
2-8	to	O	O	O	_	_	
2-9	enjoy	O	O	B-UnrelEv	_	_	
2-10	my	B-ScrPart_cook	B-webanno.custom.Participants_	O	webanno.custom.Corefchains_	2-1	
2-11	day	O	O	O	_	_	
2-12	and	O	O	O	_	_	
2-13	relax	O	O	B-UnrelEv	_	_	
2-14	.	O	O	O	_	_	

#id=3
#text=I have always enjoyed baking and this would be the perfect opportunity to bake something for my grandmother , who 's birthday was right around the corner .
3-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	webanno.custom.Corefchains_	2-10	
3-2	have	O	O	O	_	_	
3-3	always	O	O	O	_	_	
3-4	enjoyed	O	O	B-UnrelEv	_	_	
3-5	baking	O	O	B-RelNScrEv	_	_	
3-6	and	O	O	O	_	_	
3-7	this	O	O	O	_	_	
3-8	would	O	O	O	_	_	
3-9	be	O	O	B-UnrelEv	_	_	
3-10	the	O	O	O	_	_	
3-11	perfect	O	O	O	_	_	
3-12	opportunity	O	O	O	_	_	
3-13	to	O	O	O	_	_	
3-14	bake	O	O	B-RelNScrEv	_	_	
3-15	something	O	O	O	_	_	
3-16	for	O	O	O	_	_	
3-17	my	O	O	O	_	_	
3-18	grandmother	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	_	_	
3-19	,	O	O	O	_	_	
3-20	who	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	webanno.custom.Corefchains_	3-18	
3-21	's	O	O	O	_	_	
3-22	birthday	O	O	O	_	_	
