 # webanno.custom.Participants | Participant # webanno.custom.Eventsandparticipants | Event # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I often use the public bus system locally to get around town , as it is much cheaper than driving .
1-1	I	B-ScrPart_bus	O	_	_	
1-2	often	O	O	_	_	
1-3	use	O	B-Evoking	_	_	
1-4	the	O	I-Evoking	_	_	
1-5	public	O	I-Evoking	_	_	
1-6	bus	O	I-Evoking	_	_	
1-7	system	O	I-Evoking	_	_	
1-8	locally	O	O	_	_	
1-9	to	O	O	_	_	
1-10	get	O	B-RelNScrEv	_	_	
1-11	around	O	I-RelNScrEv	_	_	
1-12	town	O	O	_	_	
1-13	,	O	O	_	_	
1-14	as	O	O	_	_	
1-15	it	O	O	_	_	
1-16	is	O	B-UnrelEv	_	_	
1-17	much	O	O	_	_	
1-18	cheaper	O	O	_	_	
1-19	than	O	O	_	_	
1-20	driving	O	O	_	_	
1-21	.	O	O	_	_	

#id=2
#text=Before I leave home , I always make sure that I have enough money to pay for riding the bus wherever I need to go that day and back home .
2-1	Before	O	O	_	_	
2-2	I	B-ScrPart_bus	O	webanno.custom.Corefchains_	1-1	
2-3	leave	O	B-RelNScrEv	_	_	
2-4	home	O	O	_	_	
2-5	,	O	O	_	_	
2-6	I	B-ScrPart_bus	O	webanno.custom.Corefchains_	2-2	
2-7	always	O	O	_	_	
2-8	make	O	B-RelNScrEv	_	_	
2-9	sure	O	I-RelNScrEv	_	_	
2-10	that	O	O	_	_	
2-11	I	B-ScrPart_bus	O	webanno.custom.Corefchains_	2-6	
2-12	have	O	B-UnrelEv	_	_	
2-13	enough	O	O	_	_	
2-14	money	B-ScrPart_money	O	_	_	
2-15	to	O	O	_	_	
2-16	pay	O	B-ScrEv_get_ticket	_	_	
2-17	for	O	O	_	_	
2-18	riding	O	B-Evoking	_	_	
2-19	the	O	I-Evoking	_	_	
2-20	bus	B-ScrPart_bus	I-Evoking	_	_	
2-21	wherever	O	O	_	_	
2-22	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-11	
2-23	need	O	O	_	_	
2-24	to	O	O	_	_	
2-25	go	O	B-RelNScrEv	_	_	
2-26	that	O	O	_	_	
2-27	day	O	O	_	_	
2-28	and	O	O	_	_	
2-29	back	O	O	_	_	
2-30	home	O	O	_	_	
2-31	.	O	O	_	_	

#id=3
#text=This is especially important if I am going to be buying anything else that day .
3-1	This	O	O	_	_	
3-2	is	O	B-UnrelEv	_	_	
3-3	especially	O	O	_	_	
3-4	important	O	O	_	_	
3-5	if	O	O	_	_	
3-6	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-22	
3-7	am	O	O	_	_	
3-8	going	O	O	_	_	
3-9	to	O	O	_	_	
3-10	be	O	O	_	_	
3-11	buying	O	B-UnrelEv	_	_	
3-12	anything	O	O	_	_	
3-13	else	O	O	_	_	
3-14	that	O	O	_	_	
3-15	day	O	O	_	_	
3-16	.	O	O	_	_	

#id=4
#text=Some bus systems have a special price for certain groups , like students .
4-1	Some	O	O	_	_	
4-2	bus	O	O	_	_	
4-3	systems	O	O	_	_	
4-4	have	O	B-UnrelEv	_	_	
4-5	a	O	O	_	_	
4-6	special	O	O	_	_	
4-7	price	B-ScrPart_money	O	_	_	
4-8	for	O	O	_	_	
4-9	certain	O	O	_	_	
4-10	groups	O	O	_	_	
4-11	,	O	O	_	_	
4-12	like	O	O	_	_	
4-13	students	O	O	_	_	
4-14	.	O	O	_	_	

#id=5
#text=I am able to use my student ID card to get a discounted rate .
5-1	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-6	
5-2	am	O	O	_	_	
5-3	able	O	O	_	_	
5-4	to	O	O	_	_	
5-5	use	O	B-UnrelEv	_	_	
5-6	my	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-1	
5-7	student	O	O	_	_	
5-8	ID	O	O	_	_	
5-9	card	O	O	_	_	
5-10	to	O	O	_	_	
5-11	get	O	B-UnrelEv	_	_	
5-12	a	O	O	_	_	
5-13	discounted	O	O	_	_	
5-14	rate	B-ScrPart_money	O	webanno.custom.Corefchains_	4-7	
5-15	.	O	O	_	_	

#id=6
#text=I have a bus schedule at home where I can easily check it , but I have it memorized because I use it so much .
6-1	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-6	
6-2	have	O	B-UnrelEv	_	_	
6-3	a	O	O	_	_	
6-4	bus	B-ScrPart_time-table	O	_	_	
6-5	schedule	I-ScrPart_time-table|B-ScrPart_time-table	O	_	_	
6-6	at	O	O	_	_	
6-7	home	O	O	_	_	
6-8	where	O	O	_	_	
6-9	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	6-1	
6-10	can	O	O	_	_	
6-11	easily	O	O	_	_	
6-12	check	O	B-ScrEv_check_time-table	_	_	
6-13	it	B-ScrPart_time-table	O	webanno.custom.Corefchains_	6-5	
6-14	,	O	O	_	_	
6-15	but	O	O	_	_	
6-16	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	6-9	
6-17	have	O	O	_	_	
6-18	it	B-ScrPart_time-table	O	webanno.custom.Corefchains_	6-13	
6-19	memorized	O	B-UnrelEv	_	_	
6-20	because	O	O	_	_	
6-21	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	6-16	
6-22	use	O	B-UnrelEv	_	_	
6-23	it	B-ScrPart_time-table	O	webanno.custom.Corefchains_	6-18	
6-24	so	O	O	_	_	
6-25	much	O	O	_	_	
6-26	.	O	O	_	_	

#id=7
#text=I make sure I leave to go to the bus stop so that I get there about five minutes early .
7-1	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	6-21	
7-2	make	O	B-UnrelEv	_	_	
7-3	sure	O	I-UnrelEv	_	_	
7-4	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	7-1	
7-5	leave	O	B-RelNScrEv	_	_	
7-6	to	O	O	_	_	
7-7	go	O	B-ScrEv_get_bus_stop	_	_	
7-8	to	O	O	_	_	
7-9	the	O	O	_	_	
7-10	bus	B-ScrPart_bus_stop	O	_	_	
7-11	stop	I-ScrPart_bus_stop|B-ScrPart_bus_stop	O	_	_	
7-12	so	O	O	_	_	
7-13	that	O	O	_	_	
7-14	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	7-4	
7-15	get	O	B-ScrEv_get_bus_stop	_	_	
7-16	there	B-ScrPart_bus_stop	O	webanno.custom.Corefchains_	7-11	
7-17	about	O	O	_	_	
