 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I had made an appointment at my favorite salon earlier in the month , with my preferred stylist .
1-1	I	B-ScrPart_customer	O	_	_	
1-2	had	O	O	_	_	
1-3	made	O	B-ScrEv_make_appointment	_	_	
1-4	an	O	O	_	_	
1-5	appointment	B-ScrPart_appointment	O	_	_	
1-6	at	O	O	_	_	
1-7	my	B-ScrPart_customer	O	webanno.custom.Corefchains_	1-1	
1-8	favorite	O	O	_	_	
1-9	salon	B-ScrPart_salon	O	_	_	
1-10	earlier	O	O	_	_	
1-11	in	O	O	_	_	
1-12	the	O	O	_	_	
1-13	month	B-ScrPart_time/date	O	_	_	
1-14	,	O	O	_	_	
1-15	with	O	O	_	_	
1-16	my	B-ScrPart_customer	O	webanno.custom.Corefchains_	1-7	
1-17	preferred	O	B-UnrelEv	_	_	
1-18	stylist	B-ScrPart_hairdresser	O	_	_	
1-19	.	O	O	_	_	

#id=2
#text=I usually keep on a schedule of getting my hair trimmed up once a month , and this time was no different .
2-1	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	1-16	
2-2	usually	O	O	_	_	
2-3	keep	O	B-UnrelEv	_	_	
2-4	on	O	O	_	_	
2-5	a	O	O	_	_	
2-6	schedule	O	O	_	_	
2-7	of	O	O	_	_	
2-8	getting	O	B-Evoking	_	_	
2-9	my	B-ScrPart_customer	I-Evoking	webanno.custom.Corefchains_	2-1	
2-10	hair	B-ScrPart_hair	I-Evoking	_	_	
2-11	trimmed	O	I-Evoking	_	_	
2-12	up	O	I-Evoking	_	_	
2-13	once	O	O	_	_	
2-14	a	O	O	_	_	
2-15	month	B-ScrPart_time/date	O	_	_	
2-16	,	O	O	_	_	
2-17	and	O	O	_	_	
2-18	this	O	O	_	_	
2-19	time	B-ScrPart_time/date	O	_	_	
2-20	was	O	B-UnrelEv	_	_	
2-21	no	O	O	_	_	
2-22	different	O	O	_	_	
2-23	.	O	O	_	_	

#id=3
#text=I got inside and informed the girl at the desk who I was and that I already had an appointment .
3-1	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	2-9	
3-2	got	O	B-ScrEv_enter	_	_	
3-3	inside	B-ScrPart_salon	O	_	_	
3-4	and	O	O	_	_	
3-5	informed	O	B-ScrEv_check_in	_	_	
3-6	the	O	O	_	_	
3-7	girl	B-ScrPart_staff	O	_	_	
3-8	at	O	O	_	_	
3-9	the	O	O	_	_	
3-10	desk	B-ScrPart_check_in_desk	O	_	_	
3-11	who	O	O	_	_	
3-12	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	3-1	
3-13	was	O	B-UnrelEv	_	_	
3-14	and	O	O	_	_	
3-15	that	O	O	_	_	
3-16	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	3-12	
3-17	already	O	O	_	_	
3-18	had	O	B-UnrelEv	_	_	
