 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=Last month I visited my relatives who live 500 miles away .
1-1	Last	O	O	_	_	
1-2	month	O	O	_	_	
1-3	I	B-ScrPart_passenger	O	_	_	
1-4	visited	O	B-UnrelEv	_	_	
1-5	my	O	O	_	_	
1-6	relatives	O	O	_	_	
1-7	who	O	O	_	_	
1-8	live	O	B-UnrelEv	_	_	
1-9	500	O	O	_	_	
1-10	miles	O	O	_	_	
1-11	away	O	O	_	_	
1-12	.	O	O	_	_	

#id=2
#text=I did n't want to drive all the way there myself , so I decided one of the best methods for me to get there would be to take a train .
2-1	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	1-3	
2-2	did	O	O	_	_	
2-3	n't	O	O	_	_	
2-4	want	O	B-UnrelEv	_	_	
2-5	to	O	O	_	_	
2-6	drive	O	B-UnrelEv	_	_	
2-7	all	O	O	_	_	
2-8	the	O	O	_	_	
2-9	way	O	O	_	_	
2-10	there	O	O	_	_	
2-11	myself	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-1	
2-12	,	O	O	_	_	
2-13	so	O	O	_	_	
2-14	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-11	
2-15	decided	O	B-UnrelEv	_	_	
2-16	one	O	O	_	_	
2-17	of	O	O	_	_	
2-18	the	O	O	_	_	
2-19	best	O	O	_	_	
2-20	methods	O	O	_	_	
2-21	for	O	O	_	_	
2-22	me	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-14	
2-23	to	O	O	_	_	
2-24	get	O	B-UnrelEv	_	_	
2-25	there	O	O	_	_	
2-26	would	O	O	_	_	
2-27	be	O	O	_	_	
2-28	to	O	O	_	_	
2-29	take	O	B-Evoking	_	_	
2-30	a	O	I-Evoking	_	_	
2-31	train	B-ScrPart_train	I-Evoking	_	_	
2-32	.	O	O	_	_	

#id=3
#text=Since I have n't traveled on a train before I did n't know where I should begin .
3-1	Since	O	O	_	_	
3-2	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-22	
3-3	have	O	O	_	_	
3-4	n't	O	O	_	_	
3-5	traveled	O	B-Evoking	_	_	
3-6	on	O	I-Evoking	_	_	
3-7	a	O	I-Evoking	_	_	
3-8	train	B-ScrPart_train	I-Evoking	webanno.custom.Corefchains_	2-31	
3-9	before	O	O	_	_	
3-10	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-2	
3-11	did	O	O	_	_	
3-12	n't	O	O	_	_	
3-13	know	O	B-UnrelEv	_	_	
3-14	where	O	O	_	_	
3-15	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-10	
3-16	should	O	O	_	_	
3-17	begin	O	B-UnrelEv	_	_	
3-18	.	O	O	_	_	

#id=4
#text=I decided to look online for instructions on what to do .
4-1	I	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-15	
4-2	decided	O	B-UnrelEv	_	_	
4-3	to	O	O	_	_	
4-4	look	O	B-RelNScrEv|B-RelNScrEv	_	_	
4-5	online	O	I-RelNScrEv	_	_	
4-6	for	O	O	_	_	
4-7	instructions	B-NPart	O	_	_	
4-8	on	O	O	_	_	
4-9	what	O	O	_	_	
4-10	to	O	O	_	_	
4-11	do	O	B-UnrelEv	_	_	
4-12	.	O	O	_	_	

#id=5
#text=Luckily I was able to find all the necessary information to make my trip possible .
5-1	Luckily	O	O	_	_	
