 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=Several months ago I had to travel to a city in the midwest for a business conference .
1-1	Several	O	O	O	_	_	
1-2	months	B-webanno.custom.Participants_	B-ScrPart_time/date	O	_	_	
1-3	ago	O	O	O	_	_	
1-4	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
1-5	had	O	O	O	_	_	
1-6	to	O	O	O	_	_	
1-7	travel	O	O	B-UnrelEv	_	_	
1-8	to	O	O	O	_	_	
1-9	a	O	O	O	_	_	
1-10	city	B-webanno.custom.Participants_	B-ScrPart_target_location	O	_	_	
1-11	in	O	O	O	_	_	
1-12	the	O	O	O	_	_	
1-13	midwest	O	O	O	_	_	
1-14	for	O	O	O	_	_	
1-15	a	O	O	O	_	_	
1-16	business	O	O	O	_	_	
1-17	conference	O	O	O	_	_	
1-18	.	O	O	O	_	_	

#id=2
#text=I needed to take a plane to get there .
2-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	1-4	
2-2	needed	O	O	O	_	_	
2-3	to	O	O	O	_	_	
2-4	take	O	O	B-Evoking	_	_	
2-5	a	O	O	I-Evoking	_	_	
2-6	plane	B-webanno.custom.Participants_	B-ScrPart_plane	I-Evoking	_	_	
2-7	to	O	O	O	_	_	
2-8	get	O	O	B-UnrelEv	_	_	
2-9	there	B-webanno.custom.Participants_	B-ScrPart_target_location	O	webanno.custom.Corefchains_	1-10	
2-10	.	O	O	O	_	_	

#id=3
#text=I had to purchase a ticket , so I went online to a travel website .
3-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-1	
3-2	had	O	O	O	_	_	
3-3	to	O	O	O	_	_	
3-4	purchase	O	O	B-ScrEv_get_ticket	_	_	
3-5	a	O	O	O	_	_	
3-6	ticket	B-webanno.custom.Participants_	B-ScrPart_ticket	O	_	_	
3-7	,	O	O	O	_	_	
3-8	so	O	O	O	_	_	
3-9	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-1	
3-10	went	O	O	B-UnrelEv	_	_	
3-11	online	O	O	O	_	_	
3-12	to	O	O	O	_	_	
3-13	a	O	O	O	_	_	
3-14	travel	B-webanno.custom.Participants_	B-MissScrPart	O	_	_	
3-15	website	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-MissScrPart|B-MissScrPart	O	_	_	
3-16	.	O	O	O	_	_	

#id=4
#text=There were a lot of options to choose from .
4-1	There	O	O	O	_	_	
4-2	were	O	O	B-UnrelEv	_	_	
4-3	a	O	O	O	_	_	
4-4	lot	O	O	O	_	_	
4-5	of	O	O	O	_	_	
4-6	options	O	O	O	_	_	
4-7	to	O	O	O	_	_	
4-8	choose	O	O	B-RelNScrEv	_	_	
4-9	from	O	O	O	_	_	
4-10	.	O	O	O	_	_	

#id=5
#text=I first picked the day I wanted to travel , and what airport I was leaving from , and where I was going to .
5-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-9	
5-2	first	O	O	O	_	_	
5-3	picked	O	O	B-UnrelEv	_	_	
5-4	the	O	O	O	_	_	
5-5	day	B-webanno.custom.Participants_	B-ScrPart_time/date	O	_	_	
5-6	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-1	
5-7	wanted	O	O	O	_	_	
5-8	to	O	O	O	_	_	
5-9	travel	O	O	B-RelNScrEv	_	_	
5-10	,	O	O	O	_	_	
5-11	and	O	O	O	_	_	
5-12	what	O	O	O	_	_	
5-13	airport	B-webanno.custom.Participants_	B-ScrPart_airport	O	_	_	
5-14	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-6	
5-15	was	O	O	O	_	_	
5-16	leaving	O	O	B-RelNScrEv	_	_	
5-17	from	O	O	O	_	_	
5-18	,	O	O	O	_	_	
5-19	and	O	O	O	_	_	
5-20	where	B-webanno.custom.Participants_	B-ScrPart_target_location	O	webanno.custom.Corefchains_	2-9	
5-21	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-14	
5-22	was	O	O	O	_	_	
5-23	going	O	O	B-UnrelEv	_	_	
5-24	to	O	O	O	_	_	
5-25	.	O	O	O	_	_	

#id=6
#text=I then had to choose when I wanted to leave , in the morning or the afternoon .
6-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-21	
6-2	then	O	O	O	_	_	
6-3	had	O	O	O	_	_	
6-4	to	O	O	O	_	_	
6-5	choose	O	O	B-UnrelEv	_	_	
6-6	when	O	O	O	_	_	
6-7	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	6-1	
6-8	wanted	O	O	O	_	_	
6-9	to	O	O	O	_	_	
6-10	leave	O	O	B-UnrelEv	_	_	
6-11	,	O	O	O	_	_	
6-12	in	O	O	O	_	_	
6-13	the	O	O	O	_	_	
6-14	morning	B-webanno.custom.Participants_	B-ScrPart_time/date	O	_	_	
6-15	or	O	O	O	_	_	
6-16	the	O	O	O	_	_	
6-17	afternoon	B-webanno.custom.Participants_	B-ScrPart_time/date	O	_	_	
6-18	.	O	O	O	_	_	

#id=7
#text=I chose everything I needed and purchased my ticket with my credit card .
7-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	6-7	
7-2	chose	O	O	B-UnrelEv	_	_	
7-3	everything	B-webanno.custom.Participants_	B-NPart	O	_	_	
7-4	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	7-1	
7-5	needed	O	O	B-UnrelEv	_	_	
7-6	and	O	O	O	_	_	
7-7	purchased	O	O	B-ScrEv_get_ticket	_	_	
7-8	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	7-4	
7-9	ticket	B-webanno.custom.Participants_	B-ScrPart_ticket	O	_	_	
7-10	with	O	O	O	_	_	
7-11	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	7-8	
7-12	credit	B-webanno.custom.Participants_	B-NPart	O	_	_	
7-13	card	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-NPart|B-NPart	O	_	_	
7-14	.	O	O	O	_	_	

#id=8
#text=The day of my flight , I drove to the airport and parked in the parking garage .
8-1	The	O	O	O	_	_	
8-2	day	B-webanno.custom.Participants_	B-ScrPart_time/date	O	_	_	
8-3	of	O	O	O	_	_	
8-4	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	7-11	
8-5	flight	B-webanno.custom.Participants_	B-ScrPart_flight	O	_	_	
8-6	,	O	O	O	_	_	
