 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=My younger brother was turning twenty-one last month , and the family decided on a trip to Las Vegas .
1-1	My	B-webanno.custom.Participants_	B-ScrPart_passenger	O	coref_group_I_brother_family	1-12	
1-2	younger	O	O	O	_	_	
1-3	brother	B-webanno.custom.Participants_	B-ScrPart_passenger	O	coref_group_I_brother_family	1-12	
1-4	was	O	O	O	_	_	
1-5	turning	O	O	B-UnrelEv	_	_	
1-6	twenty-one	O	O	O	_	_	
1-7	last	O	O	O	_	_	
1-8	month	O	O	O	_	_	
1-9	,	O	O	O	_	_	
1-10	and	O	O	O	_	_	
1-11	the	O	O	O	_	_	
1-12	family	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-1	
1-13	decided	O	O	B-UnrelEv	_	_	
1-14	on	O	O	I-UnrelEv	_	_	
1-15	a	O	O	O	_	_	
1-16	trip	O	O	O	_	_	
1-17	to	O	O	O	_	_	
1-18	Las	B-webanno.custom.Participants_	B-ScrPart_target_location	O	_	_	
1-19	Vegas	I-webanno.custom.Participants_	I-ScrPart_target_location	O	_	_	
1-20	.	O	O	O	_	_	

#id=2
#text=We packed our things , and had our grandmother drive us to the airport .
2-1	We	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-3	
2-2	packed	O	O	B-ScrEv_pack_luggage	_	_	
2-3	our	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-8	
2-4	things	B-webanno.custom.Participants_	B-ScrPart_carry_on_luggage	O	_	_	
2-5	,	O	O	O	_	_	
2-6	and	O	O	O	_	_	
2-7	had	O	O	B-UnrelEv	_	_	
2-8	our	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-11	
2-9	grandmother	B-webanno.custom.Participants_	B-ScrPart_accomp_person	O	_	_	
2-10	drive	O	O	B-ScrEv_get_airport	_	_	
2-11	us	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-1	
2-12	to	O	O	O	_	_	
2-13	the	O	O	O	_	_	
2-14	airport	B-webanno.custom.Participants_	B-ScrPart_airport	O	_	_	
2-15	.	O	O	O	_	_	

#id=3
#text=We had already purchased tickets online , so we went straight to the gates to find the waiting area for out flight .
3-1	We	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-9	
3-2	had	O	O	O	_	_	
3-3	already	O	O	O	_	_	
3-4	purchased	O	O	B-ScrEv_get_ticket	_	_	
3-5	tickets	B-webanno.custom.Participants_	B-ScrPart_airport	O	_	_	
3-6	online	O	O	O	_	_	
3-7	,	O	O	O	_	_	
3-8	so	O	O	O	_	_	
3-9	we	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-21	
3-10	went	O	O	B-ScrEv_find_terminal	_	_	
3-11	straight	O	O	O	_	_	
3-12	to	O	O	O	_	_	
3-13	the	O	O	O	_	_	
3-14	gates	B-webanno.custom.Participants_	B-ScrPart_terminal/gate	O	_	_	
3-15	to	O	O	O	_	_	
3-16	find	O	O	B-ScrEv_find_terminal	_	_	
3-17	the	O	O	O	_	_	
3-18	waiting	B-webanno.custom.Participants_	B-ScrPart_terminal/gate	O	_	_	
3-19	area	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_terminal/gate|B-ScrPart_terminal/gate	O	_	_	
3-20	for	O	O	O	_	_	
3-21	out	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	4-8	
3-22	flight	B-webanno.custom.Participants_	B-ScrPart_flight	O	webanno.custom.Corefchains_	9-2	
3-23	.	O	O	O	_	_	

#id=4
#text=The TSA conducted a minor inspection of out belongings , everything turned out just fine .
4-1	The	O	O	O	_	_	
4-2	TSA	B-webanno.custom.Participants_	B-ScrPart_security_check	O	_	_	
4-3	conducted	O	O	B-ScrEv_go_security_checks	_	_	
4-4	a	O	O	O	_	_	
4-5	minor	O	O	O	_	_	
4-6	inspection	B-webanno.custom.Participants_	B-ScrPart_security_check	O	_	_	
4-7	of	O	O	O	_	_	
4-8	out	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-1	
