 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I arrived at the airport with my luggage , identification , boarding pass , and some spare cash .
1-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	1-7	
1-2	arrived	O	O	B-ScrEv_get_airport	_	_	
1-3	at	O	O	O	_	_	
1-4	the	O	O	O	_	_	
1-5	airport	B-webanno.custom.Participants_	B-ScrPart_airport	O	_	_	
1-6	with	O	O	O	_	_	
1-7	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-1	
1-8	luggage	B-webanno.custom.Participants_	B-???	O	webanno.custom.Corefchains_	4-6	
1-9	,	O	O	O	_	_	
1-10	identification	B-webanno.custom.Participants_	B-ScrPart_passport/ID	O	_	_	
1-11	,	O	O	O	_	_	
1-12	boarding	B-webanno.custom.Participants_	B-ScrPart_boarding_pass	O	_	_	
1-13	pass	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_boarding_pass|B-ScrPart_boarding_pass	O	webanno.custom.Corefchains_	5-6	
1-14	,	O	O	O	_	_	
1-15	and	O	O	O	_	_	
1-16	some	O	O	O	_	_	
1-17	spare	O	O	O	_	_	
1-18	cash	O	O	O	_	_	
1-19	.	O	O	O	_	_	

#id=2
#text=I went up to the front desk and asked if my flight was currently on time , and it was .
2-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	2-11	
2-2	went	O	O	B-ScrEv_go_check_in	_	_	
2-3	up	O	O	I-ScrEv_go_check_in	_	_	
2-4	to	O	O	O	_	_	
2-5	the	O	O	O	_	_	
2-6	front	B-webanno.custom.Participants_	B-ScrPart_check_in_desk	O	_	_	
2-7	desk	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_check_in_desk|B-ScrPart_check_in_desk	O	_	_	
2-8	and	O	O	O	_	_	
2-9	asked	O	O	B-RelNScrEv	_	_	
2-10	if	O	O	O	_	_	
2-11	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-1	
2-12	flight	B-webanno.custom.Participants_	B-ScrPart_flight	O	webanno.custom.Corefchains_	2-19	
2-13	was	O	O	B-RelNScrEv	_	_	
2-14	currently	O	O	O	_	_	
2-15	on	O	O	O	_	_	
2-16	time	O	O	O	_	_	
2-17	,	O	O	O	_	_	
2-18	and	O	O	O	_	_	
2-19	it	B-webanno.custom.Participants_	B-ScrPart_plane	O	webanno.custom.Corefchains_	3-21	
2-20	was	O	O	B-RelNScrEv	_	_	
2-21	.	O	O	O	_	_	

#id=3
#text=I waited in the lobby for a few minutes until they announced that the plane was now boarding for my flight to California .
3-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	3-20	
3-2	waited	O	O	B-ScrEv_wait_boarding	_	_	
3-3	in	O	O	O	_	_	
3-4	the	O	O	O	_	_	
3-5	lobby	O	O	O	_	_	
3-6	for	O	O	O	_	_	
3-7	a	O	O	O	_	_	
3-8	few	B-webanno.custom.Participants_	B-ScrPart_time/date	O	_	_	
3-9	minutes	I-webanno.custom.Participants_	I-ScrPart_time/date	O	_	_	
3-10	until	O	O	O	_	_	
3-11	they	B-webanno.custom.Participants_	B-ScrPart_staff	O	_	_	
3-12	announced	O	O	B-ScrEv_listen_call	_	_	
3-13	that	O	O	O	_	_	
3-14	the	O	O	O	_	_	
3-15	plane	B-webanno.custom.Participants_	B-ScrPart_plane	O	webanno.custom.Corefchains_	6-16	
3-16	was	O	O	O	_	_	
3-17	now	O	O	O	_	_	
3-18	boarding	O	O	B-ScrEv_board_plane	_	_	
3-19	for	O	O	O	_	_	
3-20	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	4-1	
3-21	flight	B-webanno.custom.Participants_	B-ScrPart_flight	O	webanno.custom.Corefchains_	11-18	
3-22	to	O	O	O	_	_	
3-23	California	B-webanno.custom.Participants_	B-ScrPart_target_location	O	webanno.custom.Corefchains_	12-18	
3-24	.	O	O	O	_	_	

#id=4
#text=I got up with my luggage and belongings and walked towards the terminal .
4-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	4-5	
4-2	got	O	O	B-UnrelEv	_	_	
4-3	up	O	O	I-UnrelEv	_	_	
4-4	with	O	O	O	_	_	
4-5	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-4	
4-6	luggage	B-webanno.custom.Participants_	B-???	O	coref_group_carry_on_check-in_luggage|coref_group_carry_on_check-in_luggage	6-5|5-35	
4-7	and	O	O	O	_	_	
4-8	belongings	B-webanno.custom.Participants_	B-ScrPart_personal_belongings	O	_	_	
4-9	and	O	O	O	_	_	
4-10	walked	O	O	B-ScrEv_find_terminal	_	_	
4-11	towards	O	O	O	_	_	
4-12	the	O	O	O	_	_	
4-13	terminal	B-webanno.custom.Participants_	B-ScrPart_terminal/gate	O	_	_	
4-14	.	O	O	O	_	_	

#id=5
#text=A worker scanned my boarding pass with a special scanner , and I then took off my shoes and set them in a bin that a worker handed me , along with my carry-on luggage .
5-1	A	O	O	O	_	_	
5-2	worker	B-webanno.custom.Participants_	B-ScrPart_staff	O	webanno.custom.Corefchains_	5-27	
5-3	scanned	O	O	B-ScrEv_present_boarding_pass	_	_	
5-4	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-13	
5-5	boarding	B-webanno.custom.Participants_	B-ScrPart_boarding_pass	O	_	_	
5-6	pass	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_boarding_pass|B-ScrPart_boarding_pass	O	_	_	
5-7	with	O	O	O	_	_	
5-8	a	O	O	O	_	_	
5-9	special	O	O	O	_	_	
5-10	scanner	B-webanno.custom.Participants_	B-ScrPart_institutional_devices	O	_	_	
5-11	,	O	O	O	_	_	
5-12	and	O	O	O	_	_	
5-13	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-17	
5-14	then	O	O	O	_	_	
5-15	took	O	O	B-RelNScrEv	_	_	
5-16	off	O	O	I-RelNScrEv	_	_	
5-17	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-29	
5-18	shoes	B-webanno.custom.Participants_	B-NPart	O	webanno.custom.Corefchains_	5-21	
5-19	and	O	O	O	_	_	
5-20	set	O	O	B-RelNScrEv	_	_	
5-21	them	B-webanno.custom.Participants_	B-NPart	O	webanno.custom.Corefchains_	8-9	
5-22	in	O	O	O	_	_	
5-23	a	O	O	O	_	_	
5-24	bin	O	O	O	_	_	
5-25	that	O	O	O	_	_	
5-26	a	O	O	O	_	_	
5-27	worker	B-webanno.custom.Participants_	B-ScrPart_staff	O	_	_	
5-28	handed	O	O	B-RelNScrEv	_	_	
5-29	me	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	5-33	
5-30	,	O	O	O	_	_	
5-31	along	O	O	O	_	_	
5-32	with	O	O	O	_	_	
5-33	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	6-1	
5-34	carry-on	B-webanno.custom.Participants_	B-ScrPart_carry_on_luggage	O	_	_	
5-35	luggage	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_carry_on_luggage|B-ScrPart_carry_on_luggage	O	webanno.custom.Corefchains_	8-7	
5-36	.	O	O	O	_	_	

#id=6
#text=I set my big suitcase onto a cart where it would be taken onto the plane as cargo .
6-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	6-3	
6-2	set	O	O	B-ScrEv_check_luggage	_	_	
