 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I love going grocery shopping !
1-1	I	B-ScrPart_shopper	O	webanno.custom.Corefchains_	2-1	
1-2	love	O	B-UnrelEv	_	_	
1-3	going	O	B-Evoking	_	_	
1-4	grocery	O	I-Evoking	_	_	
1-5	shopping	O	I-Evoking	_	_	
1-6	!	O	O	_	_	

#id=2
#text=I have a very specific way that I approach it and I do the same thing each week .
2-1	I	B-ScrPart_shopper	O	webanno.custom.Corefchains_	2-8	
2-2	have	O	B-UnrelEv	_	_	
2-3	a	O	O	_	_	
2-4	very	O	O	_	_	
2-5	specific	O	O	_	_	
2-6	way	O	O	_	_	
2-7	that	O	O	_	_	
2-8	I	B-ScrPart_shopper	O	webanno.custom.Corefchains_	2-12	
2-9	approach	O	B-UnrelEv	_	_	
2-10	it	O	O	_	_	
2-11	and	O	O	_	_	
2-12	I	B-ScrPart_shopper	O	webanno.custom.Corefchains_	4-1	
2-13	do	O	B-UnrelEv	_	_	
2-14	the	O	O	_	_	
2-15	same	O	O	_	_	
2-16	thing	O	O	_	_	
2-17	each	O	O	_	_	
2-18	week	O	O	_	_	
2-19	.	O	O	_	_	

#id=3
#text=On Tuesdays , the grocery ads come out for the week .
3-1	On	O	O	_	_	
3-2	Tuesdays	O	O	_	_	
3-3	,	O	O	_	_	
3-4	the	O	O	_	_	
3-5	grocery	B-NPart	O	_	_	
3-6	ads	I-NPart|B-NPart	O	_	_	
3-7	come	O	B-UnrelEv	_	_	
3-8	out	O	I-UnrelEv	_	_	
3-9	for	O	O	_	_	
3-10	the	O	O	_	_	
3-11	week	O	O	_	_	
3-12	.	O	O	_	_	

#id=4
#text=I look through them and make a list of what is on sale .
4-1	I	B-ScrPart_shopper	O	webanno.custom.Corefchains_	5-1	
4-2	look	O	B-RelNScrEv	_	_	
4-3	through	O	I-RelNScrEv	_	_	
4-4	them	B-NPart	O	_	_	
4-5	and	O	O	_	_	
4-6	make	O	B-ScrEv_make_list	_	_	
4-7	a	O	O	_	_	
4-8	list	B-ScrPart_grocery_list	O	_	_	
4-9	of	O	O	_	_	
4-10	what	B-ScrPart_groceries	O	webanno.custom.Corefchains_	5-6	
4-11	is	O	B-RelNScrEv	_	_	
4-12	on	O	O	_	_	
4-13	sale	O	O	_	_	
4-14	.	O	O	_	_	

#id=5
#text=I meal plan around those things .
5-1	I	B-ScrPart_shopper	O	webanno.custom.Corefchains_	6-2	
