 # webanno.custom.Participants | Participants | Participant # webanno.custom.Events | Events
#id=1
#text=When I bake a cake , it is usually for a birthday .
1-1	When	O	O	O	
1-2	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
1-3	bake	O	O	B-Evoking	
1-4	a	O	O	I-Evoking	
1-5	cake	B-ScrPart_cake	B-webanno.custom.Participants_	I-Evoking	
1-6	,	O	O	O	
1-7	it	B-ScrPart_cake	B-webanno.custom.Participants_	O	
1-8	is	O	O	B-UnrelEv	
1-9	usually	O	O	O	
1-10	for	O	O	O	
1-11	a	O	O	O	
1-12	birthday	B-NPart	B-webanno.custom.Participants_	O	
1-13	.	O	O	O	

#id=2
#text=When I am baking a cake , I find a good recipe online with good reviews and make sure that I have all of the ingredients needed .
2-1	When	O	O	O	
2-2	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
2-3	am	O	O	O	
2-4	baking	O	O	B-Evoking	
2-5	a	O	O	I-Evoking	
2-6	cake	B-ScrPart_cake	B-webanno.custom.Participants_	I-Evoking	
2-7	,	O	O	O	
2-8	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
2-9	find	O	O	B-ScrEv_choose_recipe	
2-10	a	O	O	O	
2-11	good	O	O	O	
2-12	recipe	B-ScrPart_baking_instructions	B-webanno.custom.Participants_	O	
2-13	online	B-ScrPart_recipe_source	B-webanno.custom.Participants_	O	
2-14	with	O	O	O	
2-15	good	O	O	O	
2-16	reviews	B-NPart	B-webanno.custom.Participants_	O	
2-17	and	O	O	O	
2-18	make	O	O	B-UnrelEv|B-UnrelEv	
2-19	sure	O	O	I-UnrelEv	
2-20	that	O	O	O	
2-21	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
2-22	have	O	O	B-RelNScrEv	
2-23	all	O	O	O	
2-24	of	O	O	O	
2-25	the	O	O	O	
2-26	ingredients	B-ScrPart_ingredients	B-webanno.custom.Participants_	O	
2-27	needed	O	O	B-UnrelEv	
2-28	.	O	O	O	

#id=3
#text=I take all of the ingredients out and then I preheat the oven .
3-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
3-2	take	O	O	B-ScrEv_get_ingredients	
3-3	all	O	O	O	
3-4	of	O	O	O	
3-5	the	O	O	O	
3-6	ingredients	B-ScrPart_ingredients	B-webanno.custom.Participants_	O	
3-7	out	O	O	O	
3-8	and	O	O	O	
3-9	then	O	O	O	
3-10	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
3-11	preheat	O	O	B-ScrEv_preheat	
3-12	the	O	O	O	
3-13	oven	B-ScrPart_oven	B-webanno.custom.Participants_	O	
3-14	.	O	O	O	

#id=4
#text=I find the appropriate pans needed and make sure they are clean .
4-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
4-2	find	O	O	B-ScrEv_get_utensils	
4-3	the	O	O	O	
4-4	appropriate	O	O	O	
4-5	pans	B-ScrPart_cake_tin	B-webanno.custom.Participants_	O	
4-6	needed	O	O	B-UnrelEv	
4-7	and	O	O	O	
4-8	make	O	O	B-RelNScrEv|B-RelNScrEv	
4-9	sure	O	O	I-RelNScrEv	
4-10	they	B-ScrPart_cake_tin	B-webanno.custom.Participants_	O	
