 # webanno.custom.Participants | Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=It was my girlfriend 's birthday so I baked her a cake .
1-1	It	B-No_label	B-webanno.custom.Participants_	O	_	_	
1-2	was	O	O	B-UnrelEv	_	_	
1-3	my	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
1-4	girlfriend	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	_	_	
1-5	's	O	O	O	_	_	
1-6	birthday	B-NPart	B-webanno.custom.Participants_	O	_	_	
1-7	so	O	O	O	_	_	
1-8	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
1-9	baked	O	O	B-Evoking	_	_	
1-10	her	B-ScrPart_beneficiary	B-webanno.custom.Participants_	I-Evoking	_	_	
1-11	a	O	O	I-Evoking	_	_	
1-12	cake	B-ScrPart_cake	B-webanno.custom.Participants_	I-Evoking	_	_	
1-13	.	O	O	O	_	_	

#id=2
#text=It was nothing fancy , just a cake from a box .
2-1	It	B-ScrPart_cake	B-webanno.custom.Participants_	O	_	_	
2-2	was	O	O	B-UnrelEv	_	_	
2-3	nothing	B-No_label	B-webanno.custom.Participants_	O	_	_	
2-4	fancy	O	O	O	_	_	
2-5	,	O	O	O	_	_	
2-6	just	O	O	O	_	_	
2-7	a	O	O	O	_	_	
2-8	cake	B-ScrPart_cake	B-webanno.custom.Participants_	O	_	_	
2-9	from	O	O	O	_	_	
2-10	a	O	O	O	_	_	
2-11	box	B-NPart	B-webanno.custom.Participants_	O	_	_	
2-12	.	O	O	O	_	_	

#id=3
#text=I mixed all the ingredients together after I preheated the oven to the appropriate temperature .
3-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
3-2	mixed	O	O	B-ScrEv_make_dough	_	_	
3-3	all	O	O	O	_	_	
3-4	the	O	O	O	_	_	
3-5	ingredients	B-ScrPart_ingredients	B-webanno.custom.Participants_	O	_	_	
3-6	together	O	O	O	_	_	
3-7	after	O	O	O	_	_	
