 # webanno.custom.Participants | Participants | Participant # webanno.custom.Events | Events
#id=1
#text=It was my friend Riley 's birthday and I wanted to do something special for her this year .
1-1	It	B-No_label	B-webanno.custom.Participants_	O	
1-2	was	O	O	B-UnrelEv	
1-3	my	B-ScrPart_cook	B-webanno.custom.Participants_	O	
1-4	friend	B-NPart	B-webanno.custom.Participants_	O	
1-5	Riley	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	
1-6	's	O	O	O	
1-7	birthday	B-NPart	B-webanno.custom.Participants_	O	
1-8	and	O	O	O	
1-9	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
1-10	wanted	O	O	B-UnrelEv	
1-11	to	O	O	O	
1-12	do	O	O	B-UnrelEv	
1-13	something	B-No_label	B-webanno.custom.Participants_	O	
1-14	special	O	O	O	
1-15	for	O	O	O	
1-16	her	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	
1-17	this	O	O	O	
1-18	year	B-NPart	B-webanno.custom.Participants_	O	
1-19	.	O	O	O	

#id=2
#text=I usually buy her a birthday cake but this year I wanted to do something different .
2-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
2-2	usually	O	O	O	
2-3	buy	O	O	B-UnrelEv	
2-4	her	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	
2-5	a	O	O	O	
2-6	birthday	B-ScrPart_cake	B-webanno.custom.Participants_	O	
2-7	cake	I-ScrPart_cake|B-ScrPart_cake	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	
2-8	but	O	O	O	
2-9	this	O	O	O	
2-10	year	B-NPart	B-webanno.custom.Participants_	O	
2-11	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
2-12	wanted	O	O	B-UnrelEv	
2-13	to	O	O	O	
2-14	do	O	O	B-UnrelEv	
2-15	something	B-No_label	B-webanno.custom.Participants_	O	
2-16	different	O	O	O	
2-17	.	O	O	O	

#id=3
#text=I was n't too sure how to make a cake but I decided to try a recipe I saw in a magazine .
3-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	
