 # webanno.custom.Participants | Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=For Christmas last year , my family had a very big get together and everyone was tasked with making and\/or bringing a food item .
1-1	For	O	O	O	_	_	
1-2	Christmas	B-NPart	B-webanno.custom.Participants_	O	_	_	
1-3	last	O	O	O	_	_	
1-4	year	B-NPart	B-webanno.custom.Participants_	O	_	_	
1-5	,	O	O	O	_	_	
1-6	my	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
1-7	family	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	_	_	
1-8	had	O	O	B-UnrelEv	_	_	
1-9	a	O	O	O	_	_	
1-10	very	O	O	O	_	_	
1-11	big	O	O	O	_	_	
1-12	get	O	O	O	_	_	
1-13	together	O	O	O	_	_	
1-14	and	O	O	O	_	_	
1-15	everyone	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	_	_	
1-16	was	O	O	O	_	_	
1-17	tasked	O	O	B-UnrelEv	_	_	
1-18	with	O	O	O	_	_	
1-19	making	O	O	B-UnrelEv	_	_	
1-20	and\/or	O	O	O	_	_	
1-21	bringing	O	O	B-UnrelEv	_	_	
1-22	a	O	O	O	_	_	
1-23	food	B-NPart	B-webanno.custom.Participants_	O	_	_	
1-24	item	I-NPart|B-NPart	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	_	_	
1-25	.	O	O	O	_	_	

#id=2
#text=I did n't know what to bring , so I simply asked my Aunt what she would like .
2-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
2-2	did	O	O	O	_	_	
2-3	n't	O	O	O	_	_	
2-4	know	O	O	B-UnrelEv	_	_	
2-5	what	O	O	O	_	_	
2-6	to	O	O	O	_	_	
2-7	bring	O	O	B-UnrelEv	_	_	
2-8	,	O	O	O	_	_	
2-9	so	O	O	O	_	_	
2-10	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
2-11	simply	O	O	O	_	_	
2-12	asked	O	O	B-UnrelEv	_	_	
2-13	my	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
2-14	Aunt	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	_	_	
2-15	what	O	O	O	_	_	
2-16	she	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	_	_	
2-17	would	O	O	O	_	_	
2-18	like	O	O	B-UnrelEv	_	_	
2-19	.	O	O	O	_	_	

#id=3
#text=She told me that she would love a cake , as there was a shortage of people bringing dessert .
3-1	She	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	_	_	
3-2	told	O	O	B-UnrelEv	_	_	
3-3	me	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
3-4	that	O	O	O	_	_	
3-5	she	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	_	_	
3-6	would	O	O	O	_	_	
3-7	love	O	O	B-UnrelEv	_	_	
3-8	a	O	O	O	_	_	
3-9	cake	B-ScrPart_cake	B-webanno.custom.Participants_	O	_	_	
3-10	,	O	O	O	_	_	
3-11	as	O	O	O	_	_	
3-12	there	O	O	O	_	_	
3-13	was	O	O	B-UnrelEv	_	_	
3-14	a	O	O	O	_	_	
3-15	shortage	B-NPart	B-webanno.custom.Participants_	O	_	_	
3-16	of	O	O	O	_	_	
3-17	people	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	_	_	
3-18	bringing	O	O	B-UnrelEv	_	_	
