 # webanno.custom.Participants | Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I decided to bake a cake for my daughter 's birthday .
1-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
1-2	decided	O	O	B-UnrelEv	_	_	
1-3	to	O	O	O	_	_	
1-4	bake	O	O	B-Evoking	_	_	
1-5	a	O	O	I-Evoking	_	_	
1-6	cake	B-ScrPart_cake	B-webanno.custom.Participants_	I-Evoking	_	_	
1-7	for	O	O	O	_	_	
1-8	my	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
1-9	daughter	B-ScrPart_beneficiary	B-webanno.custom.Participants_	O	_	_	
1-10	's	O	O	O	_	_	
1-11	birthday	B-NPart	B-webanno.custom.Participants_	O	_	_	
1-12	.	O	O	O	_	_	

#id=2
#text=I had gone to the grocery store to buy one , but nothing looked very good and they were really expensive for what I was getting .
2-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
2-2	had	O	O	O	_	_	
2-3	gone	O	O	B-RelNScrEv	_	_	
2-4	to	O	O	O	_	_	
2-5	the	O	O	O	_	_	
2-6	grocery	B-ScrPart_store	B-webanno.custom.Participants_	O	_	_	
2-7	store	I-ScrPart_store|B-ScrPart_store	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	_	_	
2-8	to	O	O	O	_	_	
2-9	buy	O	O	B-UnrelEv	_	_	
2-10	one	B-ScrPart_cake	B-webanno.custom.Participants_	O	_	_	
2-11	,	O	O	O	_	_	
2-12	but	O	O	O	_	_	
2-13	nothing	B-No_label	B-webanno.custom.Participants_	O	_	_	
2-14	looked	O	O	B-UnrelEv	_	_	
2-15	very	O	O	O	_	_	
2-16	good	O	O	O	_	_	
2-17	and	O	O	O	_	_	
2-18	they	B-ScrPart_cake	B-webanno.custom.Participants_	O	_	_	
2-19	were	O	O	B-UnrelEv	_	_	
2-20	really	O	O	O	_	_	
2-21	expensive	O	O	O	_	_	
2-22	for	O	O	O	_	_	
2-23	what	O	O	O	_	_	
2-24	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
2-25	was	O	O	O	_	_	
2-26	getting	O	O	B-UnrelEv	_	_	
2-27	.	O	O	O	_	_	

#id=3
#text=I figured that I could make a better cake myself .
3-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
3-2	figured	O	O	B-UnrelEv	_	_	
3-3	that	O	O	O	_	_	
3-4	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
3-5	could	O	O	O	_	_	
3-6	make	O	O	B-Evoking	_	_	
3-7	a	O	O	I-Evoking	_	_	
3-8	better	O	O	I-Evoking	_	_	
3-9	cake	B-ScrPart_cake	B-webanno.custom.Participants_	I-Evoking	_	_	
3-10	myself	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
3-11	.	O	O	O	_	_	

#id=4
#text=I figured that I have seen cooking shows and said , '' `` How hard could it be ? '' ''
4-1	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
4-2	figured	O	O	B-UnrelEv	_	_	
4-3	that	O	O	O	_	_	
4-4	I	B-ScrPart_cook	B-webanno.custom.Participants_	O	_	_	
4-5	have	O	O	O	_	_	
4-6	seen	O	O	B-UnrelEv	_	_	
4-7	cooking	B-NPart	B-webanno.custom.Participants_	O	_	_	
4-8	shows	I-NPart|B-NPart	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	_	_	
4-9	and	O	O	O	_	_	
