 # webanno.custom.Participants | Participant # webanno.custom.Events | Event | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I waited at the bus stop for my bus to come pick me up .
1-1	I	B-ScrPart_passenger	O	O	_	_	
1-2	waited	O	B-webanno.custom.Events_	B-ScrEv_wait	_	_	
1-3	at	O	O	O	_	_	
1-4	the	O	O	O	_	_	
1-5	bus	B-ScrPart_bus_stop	O	O	_	_	
1-6	stop	I-ScrPart_bus_stop|B-ScrPart_bus_stop	O	O	_	_	
1-7	for	O	O	O	_	_	
1-8	my	B-ScrPart_passenger	O	O	_	_	
1-9	bus	B-ScrPart_bus	O	O	_	_	
1-10	to	O	O	O	_	_	
1-11	come	O	B-webanno.custom.Events_	B-ScrEv_bus_comes	_	_	
1-12	pick	O	B-webanno.custom.Events_	B-ScrEv_board_bus	_	_	
1-13	me	B-ScrPart_passenger	O	O	_	_	
1-14	up	O	O	O	_	_	
1-15	.	O	O	O	_	_	

#id=2
#text=It seemed to be running a little behind today .
2-1	It	B-ScrPart_bus	O	O	_	_	
2-2	seemed	O	B-webanno.custom.Events_	B-UnrelEv	_	_	
2-3	to	O	O	O	_	_	
2-4	be	O	O	O	_	_	
2-5	running	O	B-webanno.custom.Events_	B-RelNScrEv	_	_	
2-6	a	O	O	O	_	_	
2-7	little	O	O	O	_	_	
2-8	behind	O	O	O	_	_	
2-9	today	O	O	O	_	_	
2-10	.	O	O	O	_	_	

#id=3
#text=Finally , at 8:03 , the bus pulled up .
3-1	Finally	O	O	O	_	_	
3-2	,	O	O	O	_	_	
3-3	at	O	O	O	_	_	
3-4	8:03	B-ScrPart_time/date	O	O	_	_	
3-5	,	O	O	O	_	_	
3-6	the	O	O	O	_	_	
3-7	bus	B-ScrPart_bus	O	O	_	_	
3-8	pulled	O	B-webanno.custom.Events_	B-ScrEv_bus_comes	_	_	
3-9	up	O	I-webanno.custom.Events_	I-ScrEv_bus_comes	_	_	
3-10	.	O	O	O	_	_	

#id=4
#text=There were other people at the stop as well , so I waited in lined for my turn to get on .
4-1	There	O	O	O	_	_	
4-2	were	O	B-webanno.custom.Events_	B-UnrelEv	_	_	
4-3	other	O	O	O	_	_	
4-4	people	B-ScrPart_passenger	O	O	_	_	
4-5	at	O	O	O	_	_	
4-6	the	O	O	O	_	_	
4-7	stop	B-ScrPart_bus_stop	O	O	_	_	
4-8	as	O	O	O	_	_	
4-9	well	O	O	O	_	_	
4-10	,	O	O	O	_	_	
4-11	so	O	O	O	_	_	
4-12	I	B-ScrPart_passenger	O	O	_	_	
