 # webanno.custom.Events | Event | Events # webanno.custom.Participants | Participant
#id=1
#text=Needing to go across town , I decided to take a public bus rather than drive .
1-1	Needing	O	O	O	
1-2	to	O	O	O	
1-3	go	B-webanno.custom.Events_	B-UnrelEv	O	
1-4	across	O	O	O	
1-5	town	O	O	B-NPart	
1-6	,	O	O	O	
1-7	I	O	O	B-ScrPart_passenger	
1-8	decided	B-webanno.custom.Events_	B-UnrelEv	O	
1-9	to	O	O	O	
1-10	take	B-webanno.custom.Events_	B-Evoking	O	
1-11	a	I-webanno.custom.Events_	I-Evoking	O	
1-12	public	I-webanno.custom.Events_	I-Evoking	O	
1-13	bus	I-webanno.custom.Events_	I-Evoking	B-ScrPart_bus	
1-14	rather	O	O	O	
1-15	than	O	O	O	
1-16	drive	B-webanno.custom.Events_	B-UnrelEv	O	
1-17	.	O	O	O	

#id=2
#text=I had no bus tokens to pay for the fare so I walked to the bus station downtown and bought some .
2-1	I	O	O	B-ScrPart_passenger	
2-2	had	B-webanno.custom.Events_	B-UnrelEv	O	
2-3	no	O	O	O	
2-4	bus	O	O	B-ScrPart_other	
2-5	tokens	O	O	I-ScrPart_other|B-ScrPart_other	
2-6	to	O	O	O	
2-7	pay	B-webanno.custom.Events_	B-RelNScrEv	O	
2-8	for	O	O	O	
2-9	the	O	O	O	
2-10	fare	O	O	B-ScrPart_other	
2-11	so	O	O	O	
2-12	I	O	O	B-ScrPart_passenger	
2-13	walked	B-webanno.custom.Events_	B-ScrEv_get_bus_stop	O	
2-14	to	O	O	O	
2-15	the	O	O	O	
2-16	bus	O	O	B-ScrPart_other	
2-17	station	O	O	I-ScrPart_other|B-ScrPart_other	
2-18	downtown	O	O	B-NPart	
2-19	and	O	O	O	
2-20	bought	B-webanno.custom.Events_	B-ScrEv_get_ticket	O	
2-21	some	O	O	B-Head_of_Partitive	
2-22	.	O	O	O	

#id=3
#text=Then I got a bus schedule and looked for a bus that was going across town .
3-1	Then	O	O	O	
3-2	I	O	O	B-ScrPart_passenger	
3-3	got	B-webanno.custom.Events_	B-ScrEv_other	O	
3-4	a	O	O	O	
3-5	bus	O	O	B-ScrPart_time-table	
3-6	schedule	O	O	I-ScrPart_time-table|B-ScrPart_time-table	
3-7	and	O	O	O	
3-8	looked	B-webanno.custom.Events_|B-webanno.custom.Events_	B-ScrEv_other|B-ScrEv_other	O	
3-9	for	I-webanno.custom.Events_	I-ScrEv_other	O	
3-10	a	O	O	O	
3-11	bus	O	O	B-ScrPart_bus	
3-12	that	O	O	O	
3-13	was	O	O	O	
3-14	going	B-webanno.custom.Events_	B-RelNScrEv	O	
3-15	across	O	O	O	
3-16	town	O	O	B-NPart	
3-17	.	O	O	O	

#id=4
#text=I would be riding bus number 6 .
4-1	I	O	O	B-ScrPart_passenger	
4-2	would	O	O	O	
4-3	be	O	O	O	
4-4	riding	B-webanno.custom.Events_	B-RelNScrEv	O	
4-5	bus	O	O	B-ScrPart_bus|B-ScrPart_bus	
4-6	number	O	O	I-ScrPart_bus	
4-7	6	O	O	I-ScrPart_bus	
4-8	.	O	O	O	

#id=5
#text=So I went out to the platform where a lot of other people were waiting for their buses .
5-1	So	O	O	O	
5-2	I	O	O	B-ScrPart_passenger	
5-3	went	B-webanno.custom.Events_|B-webanno.custom.Events_	B-ScrEv_get_bus_stop|B-ScrEv_get_bus_stop	O	
5-4	out	I-webanno.custom.Events_	I-ScrEv_get_bus_stop	O	
5-5	to	O	O	O	
5-6	the	O	O	O	
5-7	platform	O	O	B-ScrPart_bus_stop	
5-8	where	O	O	O	
5-9	a	O	O	O	
5-10	lot	O	O	B-NPart	
5-11	of	O	O	O	
5-12	other	O	O	O	
5-13	people	O	O	B-ScrPart_passenger	
5-14	were	O	O	O	
5-15	waiting	B-webanno.custom.Events_	B-ScrEv_wait	O	
5-16	for	O	O	O	
5-17	their	O	O	B-ScrPart_passenger	
5-18	buses	O	O	B-ScrPart_bus	
5-19	.	O	O	O	

#id=6
