 # webanno.custom.Participants | Participant # webanno.custom.Events | Event | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=Last weekend there was a parade in the downtown area of my city , and I decided to take my little sister - we had so much fun !
1-1	Last	O	O	O	_	_	
1-2	weekend	B-NPart	O	O	_	_	
1-3	there	O	O	O	_	_	
1-4	was	O	B-webanno.custom.Events_	B-UnrelEv	_	_	
1-5	a	O	O	O	_	_	
1-6	parade	B-NPart	O	O	_	_	
1-7	in	O	O	O	_	_	
1-8	the	O	O	O	_	_	
1-9	downtown	B-NPart	O	O	_	_	
1-10	area	I-NPart	O	O	_	_	
1-11	of	O	O	O	_	_	
1-12	my	B-ScrPart_passenger	O	O	_	_	
1-13	city	B-NPart	O	O	_	_	
1-14	,	O	O	O	_	_	
1-15	and	O	O	O	_	_	
1-16	I	B-ScrPart_passenger	O	O	webanno.custom.Corefchains_	1-12	
1-17	decided	O	B-webanno.custom.Events_	B-UnrelEv	_	_	
1-18	to	O	O	O	_	_	
1-19	take	O	B-webanno.custom.Events_	B-UnrelEv	_	_	
1-20	my	B-ScrPart_passenger	O	O	_	_	
1-21	little	O	O	O	_	_	
1-22	sister	B-ScrPart_passenger	O	O	_	_	
1-23	-	O	O	O	_	_	
1-24	we	B-ScrPart_passenger	O	O	_	_	
1-25	had	O	B-webanno.custom.Events_	B-UnrelEv	_	_	
1-26	so	O	O	O	_	_	
1-27	much	O	O	O	_	_	
1-28	fun	B-NPart	O	O	_	_	
1-29	!	O	O	O	_	_	

#id=2
#text=I 'm not old enough to drive and our parents were busy , so I decided to take the bus .
2-1	I	B-ScrPart_passenger	O	O	_	_	
2-2	'm	O	B-webanno.custom.Events_	B-UnrelEv	_	_	
2-3	not	O	O	O	_	_	
2-4	old	O	O	O	_	_	
2-5	enough	O	O	O	_	_	
2-6	to	O	O	O	_	_	
2-7	drive	O	B-webanno.custom.Events_	B-UnrelEv	_	_	
2-8	and	O	O	O	_	_	
2-9	our	B-ScrPart_passenger	O	O	_	_	
2-10	parents	B-NPart	O	O	_	_	
2-11	were	O	B-webanno.custom.Events_	B-UnrelEv	_	_	
2-12	busy	O	O	O	_	_	
2-13	,	O	O	O	_	_	
2-14	so	O	O	O	_	_	
