 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events
#id=1
#text=When I came inside from the cold , I decided to take a hot bath to warm myself up and get clean .
1-1	When	O	O	O	
1-2	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
1-3	came	O	O	B-UnrelEv	
1-4	inside	O	O	O	
1-5	from	O	O	O	
1-6	the	O	O	O	
1-7	cold	O	O	O	
1-8	,	O	O	O	
1-9	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
1-10	decided	O	O	B-UnrelEv	
1-11	to	O	O	O	
1-12	take	O	O	B-Evoking	
1-13	a	O	O	I-Evoking	
1-14	hot	O	O	I-Evoking	
1-15	bath	B-ScrPart_bath	B-webanno.custom.Participants_	I-Evoking	
1-16	to	O	O	O	
1-17	warm	O	O	B-RelNScrEv	
1-18	myself	B-ScrPart_bather	B-webanno.custom.Participants_	O	
1-19	up	O	O	O	
1-20	and	O	O	O	
1-21	get	O	O	B-RelNScrEv	
1-22	clean	O	O	O	
1-23	.	O	O	O	

#id=2
#text=I put the drain stopper in the tub , and then filled the tub with hot water while I took off my clothes .
2-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
2-2	put	O	O	B-ScrEv_close_drain	
2-3	the	O	O	O	
2-4	drain	B-ScrPart_plug	B-webanno.custom.Participants_	O	
2-5	stopper	I-ScrPart_plug|B-ScrPart_plug	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	
2-6	in	O	O	O	
2-7	the	O	O	O	
2-8	tub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
2-9	,	O	O	O	
2-10	and	O	O	O	
2-11	then	O	O	O	
2-12	filled	O	O	B-ScrEv_turn_water_on	
2-13	the	O	O	O	
2-14	tub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
2-15	with	O	O	O	
2-16	hot	O	O	O	
2-17	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
2-18	while	O	O	O	
2-19	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
2-20	took	O	O	B-ScrEv_undress|B-ScrEv_undress	
2-21	off	O	O	I-ScrEv_undress	
2-22	my	B-ScrPart_bather	B-webanno.custom.Participants_	O	
2-23	clothes	B-ScrPart_clothes	B-webanno.custom.Participants_	O	
2-24	.	O	O	O	

#id=3
#text=Once I was naked , I eased my way into the tub and let myself sink into the water , I washed my face with a gentle soap , and then rubbed a different soap over my body , making sure to get every part nice and clean .
3-1	Once	O	O	O	
3-2	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
3-3	was	O	O	B-UnrelEv	
3-4	naked	O	O	O	
3-5	,	O	O	O	
3-6	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
3-7	eased	O	O	B-UnrelEv	
3-8	my	B-ScrPart_bather	B-webanno.custom.Participants_	O	
3-9	way	B-No_label	B-webanno.custom.Participants_	O	
3-10	into	O	O	O	
3-11	the	O	O	O	
3-12	tub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
3-13	and	O	O	O	
3-14	let	O	O	B-UnrelEv	
3-15	myself	B-ScrPart_bather	B-webanno.custom.Participants_	O	
3-16	sink	O	O	B-ScrEv_sink_water	
3-17	into	O	O	O	
3-18	the	O	O	O	
