 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events
#id=1
#text=I needed a bath .
1-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
1-2	needed	O	O	B-Evoking	
1-3	a	O	O	I-Evoking	
1-4	bath	B-SuppVComp	B-webanno.custom.Participants_	I-Evoking	
1-5	.	O	O	O	

#id=2
#text=I turned on the cold and hot taps to let the bathtub fill with warm water .
2-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
2-2	turned	O	O	B-ScrEv_turn_water_on	
2-3	on	O	O	I-ScrEv_turn_water_on	
2-4	the	O	O	O	
2-5	cold	O	O	O	
2-6	and	O	O	O	
2-7	hot	O	O	O	
2-8	taps	B-ScrPart_tap	B-webanno.custom.Participants_	O	
2-9	to	O	O	O	
2-10	let	O	O	B-UnrelEv	
2-11	the	O	O	O	
2-12	bathtub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
2-13	fill	O	O	B-ScrEv_fill_water/wait	
2-14	with	O	O	O	
2-15	warm	O	O	O	
2-16	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
2-17	.	O	O	O	

#id=3
#text=Then I got a towel and draped it over the curtain rod .
3-1	Then	O	O	O	
3-2	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
3-3	got	O	O	B-ScrEv_prepare_bath	
3-4	a	O	O	O	
3-5	towel	B-ScrPart_towel	B-webanno.custom.Participants_	O	
3-6	and	O	O	O	
3-7	draped	O	O	B-ScrEv_prepare_bath	
3-8	it	B-ScrPart_towel	B-webanno.custom.Participants_	O	
3-9	over	O	O	O	
3-10	the	O	O	O	
3-11	curtain	B-NPart	B-webanno.custom.Participants_	O	
3-12	rod	I-NPart|B-NPart	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	
3-13	.	O	O	O	

#id=4
#text=I took off my clothes and grabbed my favorite rubber ducky from a shelf .
4-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
4-2	took	O	O	B-ScrEv_undress	
4-3	off	O	O	I-ScrEv_undress	
4-4	my	B-ScrPart_bather	B-webanno.custom.Participants_	O	
4-5	clothes	B-ScrPart_clothes	B-webanno.custom.Participants_	O	
4-6	and	O	O	O	
4-7	grabbed	O	O	B-ScrEv_prepare_bath	
4-8	my	B-ScrPart_bather	B-webanno.custom.Participants_	O	
4-9	favorite	O	O	O	
4-10	rubber	B-ScrPart_in-bath_entertainment	B-webanno.custom.Participants_	O	
4-11	ducky	I-ScrPart_in-bath_entertainment|B-ScrPart_in-bath_entertainment	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	
4-12	from	O	O	O	
4-13	a	O	O	O	
4-14	shelf	B-ScrPart_other	B-webanno.custom.Participants_	O	
4-15	.	O	O	O	

#id=5
#text=I dropped him into the tub .
5-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
5-2	dropped	O	O	B-ScrEv_prepare_bath	
5-3	him	B-ScrPart_in-bath_entertainment	B-webanno.custom.Participants_	O	
5-4	into	O	O	O	
5-5	the	O	O	O	
5-6	tub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
5-7	.	O	O	O	

#id=6
#text=If I needed a bath , so did he .
6-1	If	O	O	O	
6-2	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
6-3	needed	O	O	B-RelNScrEv	
6-4	a	O	O	O	
6-5	bath	B-ScrPart_bath	B-webanno.custom.Participants_	O	
6-6	,	O	O	O	
6-7	so	O	O	O	
6-8	did	O	O	B-UnrelEv	
6-9	he	B-ScrPart_in-bath_entertainment	B-webanno.custom.Participants_	O	
6-10	.	O	O	O	

#id=7
#text=I also poured some bubble bath into the tub as it was filling with water .
7-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
7-2	also	O	O	O	
7-3	poured	O	O	B-ScrEv_put_bubble_bath_scent	
7-4	some	O	O	O	
7-5	bubble	B-ScrPart_bath_means	B-webanno.custom.Participants_	O	
7-6	bath	I-ScrPart_bath_means|B-ScrPart_bath_means	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	
7-7	into	O	O	O	
7-8	the	O	O	O	
7-9	tub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
7-10	as	O	O	O	
7-11	it	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
7-12	was	O	O	O	
7-13	filling	O	O	B-ScrEv_fill_water/wait	
7-14	with	O	O	O	
7-15	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
7-16	.	O	O	O	

#id=8
#text=It foamed up into lots of bubbles .
8-1	It	B-ScrPart_bath_means	B-webanno.custom.Participants_	O	
8-2	foamed	O	O	B-RelNScrEv	
8-3	up	O	O	I-RelNScrEv	
8-4	into	O	O	O	
8-5	lots	B-Head_of_Partitive	B-webanno.custom.Participants_	O	
8-6	of	O	O	O	
8-7	bubbles	B-ScrPart_other	B-webanno.custom.Participants_	O	
8-8	.	O	O	O	

#id=9
#text=When the tub was full enough , I turned off the water and got into the tub , being careful not to slip on the slippery porcelain .
9-1	When	O	O	O	
9-2	the	O	O	O	
9-3	tub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
9-4	was	O	O	B-UnrelEv	
9-5	full	O	O	O	
9-6	enough	O	O	O	
9-7	,	O	O	O	
9-8	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
9-9	turned	O	O	B-ScrEv_turn_water_off	
9-10	off	O	O	I-ScrEv_turn_water_off	
9-11	the	O	O	O	
9-12	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
9-13	and	O	O	O	
9-14	got	O	O	B-ScrEv_sink_water	
9-15	into	O	O	O	
9-16	the	O	O	O	
9-17	tub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
9-18	,	O	O	O	
9-19	being	O	O	B-UnrelEv	
9-20	careful	O	O	O	
9-21	not	O	O	O	
9-22	to	O	O	O	
9-23	slip	O	O	B-RelNScrEv	
9-24	on	O	O	O	
9-25	the	O	O	O	
9-26	slippery	O	O	O	
9-27	porcelain	B-???	B-webanno.custom.Participants_	O	
9-28	.	O	O	O	

#id=10
#text=I lay back in the warm water and shut my eyes , relaxing .
10-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
10-2	lay	O	O	B-ScrEv_relax	
10-3	back	O	O	I-ScrEv_relax	
10-4	in	O	O	O	
10-5	the	O	O	O	
10-6	warm	O	O	O	
10-7	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
10-8	and	O	O	O	
10-9	shut	O	O	B-ScrEv_relax	
10-10	my	B-ScrPart_bather	B-webanno.custom.Participants_	O	
10-11	eyes	B-NPart	B-webanno.custom.Participants_	O	
10-12	,	O	O	O	
10-13	relaxing	O	O	B-ScrEv_relax	
10-14	.	O	O	O	

#id=11
#text=When the water started to get cold , I stood up and grabbed the towel from the curtain rod .
11-1	When	O	O	O	
11-2	the	O	O	O	
11-3	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
11-4	started	O	O	B-UnrelEv	
11-5	to	O	O	O	
11-6	get	O	O	B-RelNScrEv	
11-7	cold	O	O	O	
11-8	,	O	O	O	
11-9	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
11-10	stood	O	O	B-ScrEv_get_out_bath	
11-11	up	O	O	I-ScrEv_get_out_bath	
11-12	and	O	O	O	
11-13	grabbed	O	O	B-ScrEv_get_towel	
11-14	the	O	O	O	
11-15	towel	B-ScrPart_towel	B-webanno.custom.Participants_	O	
11-16	from	O	O	O	
11-17	the	O	O	O	
11-18	curtain	B-NPart	B-webanno.custom.Participants_	O	
11-19	rod	I-NPart|B-NPart	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	
11-20	.	O	O	O	

#id=12
#text=I draped it around myself and then opened the tub 's drain so the water could drain out .
12-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
12-2	draped	O	O	B-ScrEv_dry	
12-3	it	B-ScrPart_towel	B-webanno.custom.Participants_	O	
12-4	around	O	O	O	
12-5	myself	B-ScrPart_bather	B-webanno.custom.Participants_	O	
12-6	and	O	O	O	
12-7	then	O	O	O	
12-8	opened	O	O	B-ScrEv_open_drain	
12-9	the	O	O	O	
12-10	tub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
12-11	's	O	O	O	
12-12	drain	B-ScrPart_drain	B-webanno.custom.Participants_	O	
12-13	so	O	O	O	
12-14	the	O	O	O	
12-15	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
12-16	could	O	O	O	
12-17	drain	O	O	B-RelNScrEv	
12-18	out	O	O	I-RelNScrEv	
12-19	.	O	O	O	

#id=13
#text=I went off to get dressed , and when I was done I went back to the bathroom and turned the shower on for a minute so the bubbles would all go down the drain .
13-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
13-2	went	O	O	B-ScrEv_leave	
13-3	off	O	O	I-ScrEv_leave	
13-4	to	O	O	O	
13-5	get	O	O	O	
13-6	dressed	O	O	B-ScrEv_get_dressed	
13-7	,	O	O	O	
13-8	and	O	O	O	
13-9	when	O	O	O	
13-10	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
