 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events
#id=1
#text=I had some sore muscles so I decided to take a bath .
1-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
1-2	had	O	O	B-UnrelEv	
1-3	some	O	O	O	
1-4	sore	O	O	O	
1-5	muscles	B-NPart	B-webanno.custom.Participants_	O	
1-6	so	O	O	O	
1-7	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
1-8	decided	O	O	B-UnrelEv	
1-9	to	O	O	O	
1-10	take	O	O	B-Evoking	
1-11	a	O	O	I-Evoking	
1-12	bath	B-SuppVComp	B-webanno.custom.Participants_	I-Evoking	
1-13	.	O	O	O	

#id=2
#text=First , I showered to get the dirt off me .
2-1	First	O	O	O	
2-2	,	O	O	O	
2-3	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
2-4	showered	O	O	B-RelNScrEv	
2-5	to	O	O	O	
2-6	get	O	O	B-RelNScrEv	
2-7	the	O	O	O	
2-8	dirt	B-NPart	B-webanno.custom.Participants_	O	
2-9	off	O	O	O	
2-10	me	B-ScrPart_bather	B-webanno.custom.Participants_	O	
2-11	.	O	O	O	

#id=3
#text=Then I stepped over to the bathtub and stopped the drain .
3-1	Then	O	O	O	
3-2	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
3-3	stepped	O	O	B-RelNScrEv	
3-4	over	O	O	I-RelNScrEv	
3-5	to	O	O	O	
3-6	the	O	O	O	
3-7	bathtub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
3-8	and	O	O	O	
3-9	stopped	O	O	B-ScrEv_close_drain	
3-10	the	O	O	O	
3-11	drain	B-ScrPart_drain	B-webanno.custom.Participants_	O	
3-12	.	O	O	O	

#id=4
#text=I turned the faucet on its hottest setting .
4-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
4-2	turned	O	O	B-ScrEv_turn_water_on	
4-3	the	O	O	O	
4-4	faucet	B-ScrPart_tap	B-webanno.custom.Participants_	O	
4-5	on	O	O	O	
4-6	its	B-ScrPart_tap	B-webanno.custom.Participants_	O	
4-7	hottest	O	O	O	
4-8	setting	B-NPart	B-webanno.custom.Participants_	O	
4-9	.	O	O	O	

#id=5
#text=As the steamy water was running , I opened my bathroom cabinet and found a box of bubble soap .
5-1	As	O	O	O	
5-2	the	O	O	O	
5-3	steamy	O	O	O	
5-4	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
5-5	was	O	O	O	
5-6	running	O	O	B-ScrEv_fill_water/wait	
5-7	,	O	O	O	
5-8	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
5-9	opened	O	O	B-RelNScrEv	
5-10	my	B-ScrPart_bather	B-webanno.custom.Participants_	O	
5-11	bathroom	B-NPart	B-webanno.custom.Participants_	O	
5-12	cabinet	I-NPart|B-NPart	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	
5-13	and	O	O	O	
5-14	found	O	O	B-ScrEv_prepare_bath	
5-15	a	O	O	O	
5-16	box	B-Head_of_Partitive	B-webanno.custom.Participants_	O	
5-17	of	O	O	O	
5-18	bubble	B-ScrPart_bath_means	B-webanno.custom.Participants_	O	
5-19	soap	I-ScrPart_bath_means|B-ScrPart_bath_means	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	
5-20	.	O	O	O	

#id=6
#text=I poured a little bit of the powder into the tub and the water started to foam up .
6-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
6-2	poured	O	O	B-ScrEv_put_bubble_bath_scent	
6-3	a	O	O	O	
6-4	little	O	O	O	
6-5	bit	B-Head_of_Partitive	B-webanno.custom.Participants_	O	
6-6	of	O	O	O	
6-7	the	O	O	O	
6-8	powder	B-ScrPart_bath_means	B-webanno.custom.Participants_	O	
6-9	into	O	O	O	
6-10	the	O	O	O	
6-11	tub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	
6-12	and	O	O	O	
6-13	the	O	O	O	
6-14	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
6-15	started	O	O	B-UnrelEv	
6-16	to	O	O	O	
6-17	foam	O	O	B-RelNScrEv	
6-18	up	O	O	I-RelNScrEv	
6-19	.	O	O	O	

#id=7
#text=The bubbles smelled like lavender and it was very relaxing .
7-1	The	O	O	O	
7-2	bubbles	B-ScrPart_bath_means	B-webanno.custom.Participants_	O	
7-3	smelled	O	O	B-RelNScrEv	
7-4	like	O	O	O	
7-5	lavender	B-NPart	B-webanno.custom.Participants_	O	
7-6	and	O	O	O	
7-7	it	B-No_label	B-webanno.custom.Participants_	O	
7-8	was	O	O	B-UnrelEv	
7-9	very	O	O	O	
7-10	relaxing	O	O	B-ScrEv_relax	
7-11	.	O	O	O	

#id=8
