 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=Everyone knows that cleanliness is close to Godliness .
1-1	Everyone	B-No_label	B-webanno.custom.Participants_	O	_	_	
1-2	knows	O	O	B-UnrelEv	_	_	
1-3	that	O	O	O	_	_	
1-4	cleanliness	B-NPart	B-webanno.custom.Participants_	O	_	_	
1-5	is	O	O	O	_	_	
1-6	close	O	O	O	_	_	
1-7	to	O	O	O	_	_	
1-8	Godliness	B-NPart	B-webanno.custom.Participants_	O	_	_	
1-9	.	O	O	O	_	_	

#id=2
#text=It was this mind frame that led me to take my third bath of the day a few minutes ago .
2-1	It	B-No_label	B-webanno.custom.Participants_	O	_	_	
2-2	was	O	O	B-UnrelEv	_	_	
2-3	this	O	O	O	_	_	
2-4	mind	B-NPart	B-webanno.custom.Participants_	O	_	_	
2-5	frame	I-NPart	I-webanno.custom.Participants_	O	_	_	
2-6	that	O	O	O	_	_	
2-7	led	O	O	B-UnrelEv	_	_	
2-8	me	B-ScrPart_bather	B-webanno.custom.Participants_	O	_	_	
2-9	to	O	O	O	_	_	
2-10	take	O	O	B-Evoking	_	_	
2-11	my	B-ScrPart_bather	B-webanno.custom.Participants_	I-Evoking	webanno.custom.Corefchains_	2-8	
2-12	third	O	O	I-Evoking	_	_	
2-13	bath	B-ScrPart_bath	B-webanno.custom.Participants_	I-Evoking	_	_	
2-14	of	O	O	I-Evoking	_	_	
2-15	the	O	O	I-Evoking	_	_	
2-16	day	B-NPart	B-webanno.custom.Participants_	I-Evoking	_	_	
2-17	a	O	O	O	_	_	
2-18	few	O	O	O	_	_	
2-19	minutes	B-NPart	B-webanno.custom.Participants_	O	_	_	
2-20	ago	O	O	O	_	_	
2-21	.	O	O	O	_	_	

#id=3
#text=I had decided to go outside and shoot my assault rifle and do some pistol drills since it was such a warm and beautiful day outside .
3-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	_	_	
3-2	had	O	O	O	_	_	
3-3	decided	O	O	B-UnrelEv	_	_	
3-4	to	O	O	O	_	_	
3-5	go	O	O	B-UnrelEv	_	_	
3-6	outside	O	O	O	_	_	
3-7	and	O	O	O	_	_	
3-8	shoot	O	O	B-UnrelEv	_	_	
3-9	my	B-ScrPart_bather	B-webanno.custom.Participants_	O	_	_	
3-10	assault	B-NPart	B-webanno.custom.Participants_	O	_	_	
3-11	rifle	I-NPart	I-webanno.custom.Participants_	O	_	_	
3-12	and	O	O	O	_	_	
3-13	do	O	O	B-UnrelEv	_	_	
3-14	some	O	O	O	_	_	
3-15	pistol	B-NPart	B-webanno.custom.Participants_	O	_	_	
3-16	drills	I-NPart	I-webanno.custom.Participants_	O	_	_	
3-17	since	O	O	O	_	_	
3-18	it	B-No_label	B-webanno.custom.Participants_	O	_	_	
3-19	was	O	O	B-UnrelEv	_	_	
3-20	such	O	O	O	_	_	
3-21	a	O	O	O	_	_	
