 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=After a long day at work I decided I wanted to take a bath .
1-1	After	O	O	O	_	_	
1-2	a	O	O	O	_	_	
1-3	long	O	O	O	_	_	
1-4	day	B-NPart	B-webanno.custom.Participants_	O	_	_	
1-5	at	O	O	O	_	_	
1-6	work	B-NPart	B-webanno.custom.Participants_	O	_	_	
1-7	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	_	_	
1-8	decided	O	O	B-UnrelEv	_	_	
1-9	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	_	_	
1-10	wanted	O	O	O	_	_	
1-11	to	O	O	O	_	_	
1-12	take	O	O	B-Evoking	_	_	
1-13	a	O	O	I-Evoking	_	_	
1-14	bath	B-ScrPart_bath	B-webanno.custom.Participants_	I-Evoking	_	_	
1-15	.	O	O	O	_	_	

#id=2
#text=I went into the bathroom put the plug into the drain and turned the water on in the tub so it would fill with water .
2-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	_	_	
2-2	went	O	O	B-ScrEv_enter_bathroom	_	_	
2-3	into	O	O	O	_	_	
2-4	the	O	O	O	_	_	
2-5	bathroom	B-ScrPart_bathroom	B-webanno.custom.Participants_	O	_	_	
2-6	put	O	O	B-ScrEv_close_drain	_	_	
2-7	the	O	O	O	_	_	
2-8	plug	B-ScrPart_plug	B-webanno.custom.Participants_	O	_	_	
2-9	into	O	O	O	_	_	
2-10	the	O	O	O	_	_	
2-11	drain	B-ScrPart_drain	B-webanno.custom.Participants_	O	_	_	
2-12	and	O	O	O	_	_	
2-13	turned	O	O	B-ScrEv_turn_water_off	_	_	
2-14	the	O	O	O	_	_	
2-15	water	B-ScrPart_water	B-webanno.custom.Participants_	O	_	_	
2-16	on	O	O	O	_	_	
2-17	in	O	O	O	_	_	
2-18	the	O	O	O	_	_	
2-19	tub	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	_	_	
2-20	so	O	O	O	_	_	
2-21	it	B-ScrPart_bathtub	B-webanno.custom.Participants_	O	_	_	
2-22	would	O	O	O	_	_	
2-23	fill	O	O	B-ScrEv_fill_water/wait	_	_	
2-24	with	O	O	O	_	_	
2-25	water	B-ScrPart_water	B-webanno.custom.Participants_	O	_	_	
2-26	.	O	O	O	_	_	

#id=3
#text=Then I got undressed and grabbed a towel to use when I was done .
3-1	Then	O	O	O	_	_	
3-2	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	_	_	
3-3	got	O	O	O	_	_	
3-4	undressed	O	O	B-ScrEv_undress	_	_	
3-5	and	O	O	O	_	_	
3-6	grabbed	O	O	B-ScrEv_get_towel	_	_	
3-7	a	O	O	O	_	_	
3-8	towel	B-ScrPart_towel	B-webanno.custom.Participants_	O	_	_	
3-9	to	O	O	O	_	_	
3-10	use	O	O	B-UnrelEv	_	_	
3-11	when	O	O	O	_	_	
3-12	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	_	_	
3-13	was	O	O	O	_	_	
3-14	done	O	O	B-UnrelEv	_	_	
3-15	.	O	O	O	_	_	
