 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events
#id=1
#text=I was feeling like relaxing after a long day , so I had the idea to take a bath .
1-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
1-2	was	O	O	O	
1-3	feeling	O	O	B-UnrelEv	
1-4	like	O	O	O	
1-5	relaxing	O	O	B-ScrEv_relax	
1-6	after	O	O	O	
1-7	a	O	O	O	
1-8	long	O	O	O	
1-9	day	B-NPart	B-webanno.custom.Participants_	O	
1-10	,	O	O	O	
1-11	so	O	O	O	
1-12	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
1-13	had	O	O	B-UnrelEv	
1-14	the	O	O	O	
1-15	idea	B-NPart	B-webanno.custom.Participants_	O	
1-16	to	O	O	O	
1-17	take	O	O	B-Evoking	
1-18	a	O	O	I-Evoking	
1-19	bath	B-SuppVComp	B-webanno.custom.Participants_	I-Evoking	
1-20	.	O	O	O	

#id=2
#text=I went to the bathroom .
2-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
2-2	went	O	O	B-ScrEv_enter_bathroom	
2-3	to	O	O	O	
2-4	the	O	O	O	
2-5	bathroom	B-ScrPart_bathroom	B-webanno.custom.Participants_	O	
2-6	.	O	O	O	

#id=3
#text=I removed my clothes .
3-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
3-2	removed	O	O	B-ScrEv_undress	
3-3	my	B-ScrPart_bather	B-webanno.custom.Participants_	O	
3-4	clothes	B-ScrPart_clothes	B-webanno.custom.Participants_	O	
3-5	.	O	O	O	

#id=4
#text=Then I started the water and adjusted the temperature with the faucet .
4-1	Then	O	O	O	
4-2	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
4-3	started	O	O	B-ScrEv_turn_water_on	
4-4	the	O	O	O	
4-5	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
4-6	and	O	O	O	
4-7	adjusted	O	O	B-ScrEv_check_temp	
4-8	the	O	O	O	
4-9	temperature	B-ScrPart_temperature	B-webanno.custom.Participants_	O	
4-10	with	O	O	O	
4-11	the	O	O	O	
4-12	faucet	B-ScrPart_tap	B-webanno.custom.Participants_	O	
4-13	.	O	O	O	

#id=5
#text=I grabbed some bath oils and put them in the water .
5-1	I	B-ScrPart_bather	B-webanno.custom.Participants_	O	
5-2	grabbed	O	O	B-ScrEv_prepare_bath	
5-3	some	O	O	O	
5-4	bath	B-ScrPart_bath_means	B-webanno.custom.Participants_	O	
5-5	oils	I-ScrPart_bath_means|B-ScrPart_bath_means	I-webanno.custom.Participants_|B-webanno.custom.Participants_	O	
5-6	and	O	O	O	
5-7	put	O	O	B-ScrEv_put_bubble_bath_scent	
5-8	them	B-ScrPart_bath_means	B-webanno.custom.Participants_	O	
5-9	in	O	O	O	
5-10	the	O	O	O	
5-11	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
5-12	.	O	O	O	

#id=6
#text=Once the water was high enough , I stepped into the tub .
6-1	Once	O	O	O	
6-2	the	O	O	O	
6-3	water	B-ScrPart_water	B-webanno.custom.Participants_	O	
6-4	was	O	O	B-UnrelEv	
6-5	high	O	O	O	
6-6	enough	O	O	O	
6-7	,	O	O	O	
