 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=Last week my boss told me that I needed to go to a meeting in New York .
1-1	Last	O	O	_	_	
1-2	week	B-ScrPart_time_date	O	_	_	
1-3	my	B-ScrPart_passenger	O	_	_	
1-4	boss	B-NPart	O	_	_	
1-5	told	O	B-UnrelEv	_	_	
1-6	me	B-ScrPart_passenger	O	_	_	
1-7	that	O	B-Evoking	_	_	
1-8	I	B-ScrPart_passenger	O	_	_	
1-9	needed	O	B-UnrelEv	_	_	
1-10	to	O	O	_	_	
1-11	go	O	B-RelNScrEv	_	_	
1-12	to	O	O	_	_	
1-13	a	O	O	_	_	
1-14	meeting	B-NPart	O	_	_	
1-15	in	O	O	_	_	
1-16	New	B-ScrPart_destination	O	_	_	
1-17	York	I-ScrPart_destination	O	_	_	
1-18	.	O	O	_	_	

#id=2
#text=I decided the best way to get to New York was to take a train .
2-1	I	B-ScrPart_passenger	O	_	_	
2-2	decided	O	B-UnrelEv	_	_	
2-3	the	O	O	_	_	
2-4	best	O	O	_	_	
2-5	way	B-No_label	O	_	_	
2-6	to	O	O	_	_	
2-7	get	O	B-RelNScrEv	_	_	
2-8	to	O	O	_	_	
2-9	New	B-ScrPart_destination	O	_	_	
2-10	York	I-ScrPart_destination	O	_	_	
2-11	was	O	O	_	_	
2-12	to	O	O	_	_	
2-13	take	O	B-Evoking	_	_	
2-14	a	O	I-Evoking	_	_	
2-15	train	B-ScrPart_train	I-Evoking	_	_	
2-16	.	O	O	_	_	

#id=3
#text=I went online and bought a train ticket that would get me there well ahead of the meeting start time .
3-1	I	B-ScrPart_passenger	O	_	_	
3-2	went	O	B-ScrEv_get_tickets	_	_	
3-3	online	B-SuppVComp	O	_	_	
3-4	and	O	O	_	_	
3-5	bought	O	B-ScrEv_get_tickets	_	_	
3-6	a	O	O	_	_	
3-7	train	B-ScrPart_card/ticket|B-ScrPart_train	O	_	_	
3-8	ticket	I-ScrPart_card/ticket|B-ScrPart_card/ticket	O	_	_	
3-9	that	O	O	_	_	
3-10	would	O	O	_	_	
3-11	get	O	B-RelNScrEv	_	_	
3-12	me	B-ScrPart_passenger	O	_	_	
3-13	there	O	O	_	_	
3-14	well	O	O	_	_	
3-15	ahead	O	O	_	_	
3-16	of	O	O	_	_	
3-17	the	O	O	_	_	
3-18	meeting	B-NPart	O	webanno.custom.Corefchains_	1-14	
3-19	start	B-NPart	O	_	_	
3-20	time	I-NPart|B-NPart	O	_	_	
3-21	.	O	O	_	_	

#id=4
#text=On the day of the trip I went to the train station and stood in line at the ticket counter .
4-1	On	O	O	_	_	
4-2	the	O	O	_	_	
4-3	day	B-ScrPart_time_date	O	_	_	
4-4	of	O	O	_	_	
4-5	the	O	O	_	_	
4-6	trip	B-ScrPart_trip	O	_	_	
4-7	I	B-ScrPart_passenger	O	_	_	
4-8	went	O	B-ScrEv_get_train_station	_	_	
4-9	to	O	O	_	_	
4-10	the	O	O	_	_	
4-11	train	B-ScrPart_train_station	O	_	_	
4-12	station	I-ScrPart_train_station|B-ScrPart_train_station	O	_	_	
4-13	and	O	O	_	_	
4-14	stood	O	B-ScrEv_wait	_	_	
4-15	in	O	O	_	_	
4-16	line	B-ScrPart_line	O	_	_	
4-17	at	O	O	_	_	
4-18	the	O	O	_	_	
4-19	ticket	B-ScrPart_ticket_office/website	O	_	_	
4-20	counter	I-ScrPart_ticket_office/website|B-ScrPart_ticket_office/website	O	_	_	
4-21	.	O	O	_	_	

#id=5
#text=When I got to the front of the line I told the agent my name and they pulled up my reservation on their computer and printed out a paper ticket .
5-1	When	O	O	_	_	
5-2	I	B-ScrPart_passenger	O	_	_	
5-3	got	O	B-RelNScrEv	_	_	
5-4	to	O	O	_	_	
5-5	the	O	O	_	_	
5-6	front	B-Head_of_Partitive	O	_	_	
5-7	of	O	O	_	_	
5-8	the	O	O	_	_	
5-9	line	B-ScrPart_line	O	_	_	
5-10	I	B-ScrPart_passenger	O	_	_	
5-11	told	O	B-ScrEv_get_tickets	_	_	
5-12	the	O	O	_	_	
5-13	agent	B-ScrPart_train_staff	O	_	_	
5-14	my	B-ScrPart_passenger	O	_	_	
5-15	name	B-???	O	_	_	
5-16	and	O	O	_	_	
5-17	they	B-ScrPart_train_staff	O	_	_	
5-18	pulled	O	B-ScrEv_get_tickets|B-ScrEv_get_tickets	_	_	
5-19	up	O	I-ScrEv_get_tickets	_	_	
5-20	my	B-ScrPart_passenger	O	_	_	
5-21	reservation	B-ScrPart_other	O	_	_	
5-22	on	O	O	_	_	
5-23	their	B-ScrPart_train_staff	O	_	_	
5-24	computer	B-ScrPart_other	O	_	_	
5-25	and	O	O	_	_	
5-26	printed	O	B-ScrEv_get_tickets|B-ScrEv_get_tickets	_	_	
5-27	out	O	I-ScrEv_get_tickets	_	_	
5-28	a	O	O	_	_	
5-29	paper	O	O	_	_	
5-30	ticket	B-ScrPart_card/ticket	O	_	_	
5-31	.	O	O	_	_	

#id=6
#text=I thanked them , took the ticket , and left the counter .
6-1	I	B-ScrPart_passenger	O	_	_	
6-2	thanked	O	B-RelNScrEv	_	_	
6-3	them	B-ScrPart_train_staff	O	_	_	
6-4	,	O	O	_	_	
6-5	took	O	B-ScrEv_get_tickets	_	_	
6-6	the	O	O	_	_	
6-7	ticket	B-ScrPart_card/ticket	O	_	_	
6-8	,	O	O	_	_	
6-9	and	O	O	_	_	
6-10	left	O	B-RelNScrEv	_	_	
6-11	the	O	O	_	_	
6-12	counter	B-ScrPart_ticket_office/website	O	_	_	
6-13	.	O	O	_	_	

#id=7
#text=Once I left the counter I went to the gate to wait for my train to come .
7-1	Once	O	O	_	_	
7-2	I	B-ScrPart_passenger	O	_	_	
7-3	left	O	B-RelNScrEv	_	_	
7-4	the	O	O	_	_	
7-5	counter	B-ScrPart_ticket_office/website	O	_	_	
7-6	I	B-ScrPart_passenger	O	_	_	
7-7	went	O	B-ScrEv_get_platform	_	_	
7-8	to	O	O	_	_	
7-9	the	O	O	_	_	
7-10	gate	B-ScrPart_platform	O	_	_	
7-11	to	O	O	_	_	
7-12	wait	O	B-ScrEv_wait	_	_	
7-13	for	O	O	_	_	
7-14	my	B-ScrPart_passenger	O	_	_	
