 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=Last year I had to go to my native place in India .
1-1	Last	O	O	
1-2	year	B-NPart	O	
1-3	I	B-ScrPart_passenger	O	
1-4	had	O	O	
1-5	to	O	O	
1-6	go	O	B-UnrelEv	
1-7	to	O	O	
1-8	my	B-ScrPart_passenger	O	
1-9	native	O	O	
1-10	place	B-NPart	O	
1-11	in	O	O	
1-12	India	B-NPart	O	
1-13	.	O	O	

#id=2
#text=While I was there , I thought of meeting one of my friends in Chennai .
2-1	While	O	O	
2-2	I	B-ScrPart_passenger	O	
2-3	was	O	B-UnrelEv	
2-4	there	O	O	
2-5	,	O	O	
2-6	I	B-ScrPart_passenger	O	
2-7	thought	O	B-UnrelEv	
2-8	of	O	O	
2-9	meeting	O	B-UnrelEv	
2-10	one	O	O	
2-11	of	O	O	
2-12	my	B-ScrPart_passenger	O	
2-13	friends	B-NPart	O	
2-14	in	O	O	
2-15	Chennai	B-ScrPart_destination	O	
2-16	.	O	O	

#id=3
#text=Chennai is 800 kms far away from my place and it takes about 15 hours if I drive .
3-1	Chennai	B-ScrPart_destination	O	
3-2	is	O	B-UnrelEv	
3-3	800	O	O	
3-4	kms	B-NPart	O	
3-5	far	O	O	
3-6	away	O	O	
3-7	from	O	O	
3-8	my	B-ScrPart_passenger	O	
3-9	place	B-NPart	O	
3-10	and	O	O	
3-11	it	B-No_label	O	
3-12	takes	O	B-UnrelEv	
3-13	about	O	O	
3-14	15	O	O	
3-15	hours	B-ScrPart_time_date	O	
3-16	if	O	O	
3-17	I	B-ScrPart_passenger	O	
3-18	drive	O	B-UnrelEv	
3-19	.	O	O	

#id=4
#text=I decided to take train .
4-1	I	B-ScrPart_passenger	O	
4-2	decided	O	B-UnrelEv	
4-3	to	O	O	
4-4	take	O	B-Evoking	
4-5	train	B-ScrPart_train	I-Evoking	
4-6	.	O	O	

#id=5
#text=I went online and booked tickets .
5-1	I	B-ScrPart_passenger	O	
5-2	went	O	B-UnrelEv	
5-3	online	B-No_label	O	
5-4	and	O	O	
5-5	booked	O	B-ScrEv_get_tickets	
5-6	tickets	B-ScrPart_card/ticket	O	
5-7	.	O	O	

#id=6
#text=The economy tickets were sold out so I had to book the expensive one .
6-1	The	O	O	
6-2	economy	B-NPart	O	
6-3	tickets	B-ScrPart_card/ticket	O	
6-4	were	O	O	
6-5	sold	O	B-RelNScrEv|B-RelNScrEv	
6-6	out	O	I-RelNScrEv	
6-7	so	O	O	
6-8	I	B-ScrPart_passenger	O	
6-9	had	O	O	
6-10	to	O	O	
6-11	book	O	B-ScrEv_get_tickets	
6-12	the	O	O	
6-13	expensive	O	O	
6-14	one	B-ScrPart_card/ticket	O	
6-15	.	O	O	

#id=7
#text=On the day of the travel , I arrived at the train station almost an hour before the actual departure time .
7-1	On	O	O	
7-2	the	O	O	
7-3	day	B-ScrPart_time_date	O	
7-4	of	O	O	
7-5	the	O	O	
7-6	travel	B-ScrPart_trip	O	
7-7	,	O	O	
7-8	I	B-ScrPart_passenger	O	
7-9	arrived	O	B-ScrEv_get_train_station	
7-10	at	O	O	
7-11	the	O	O	
7-12	train	B-ScrPart_train_station	O	
7-13	station	I-ScrPart_train_station|B-ScrPart_train_station	O	
7-14	almost	O	O	
7-15	an	O	O	
7-16	hour	B-ScrPart_time_date	O	
7-17	before	O	O	
