 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=I took a bus to the train station and then walked into the big , brick building .
1-1	I	B-ScrPart_passenger	O	
1-2	took	O	B-ScrEv_get_train_station	
1-3	a	O	O	
1-4	bus	B-NPart	O	
1-5	to	O	O	
1-6	the	O	O	
1-7	train	B-ScrPart_train_station	O	
1-8	station	I-ScrPart_train_station|B-ScrPart_train_station	O	
1-9	and	O	O	
1-10	then	O	O	
1-11	walked	O	B-ScrEv_get_train_station	
1-12	into	O	O	
1-13	the	O	O	
1-14	big	O	O	
1-15	,	O	O	
1-16	brick	B-ScrPart_train_station	O	
1-17	building	I-ScrPart_train_station|B-ScrPart_train_station	O	
1-18	.	O	O	

#id=2
#text=There 's a bank of windows at the far side of the building .
2-1	There	O	O	
2-2	's	O	B-UnrelEv	
2-3	a	O	O	
2-4	bank	B-Head_of_Partitive	O	
2-5	of	O	O	
2-6	windows	B-ScrPart_ticket_office/website	O	
2-7	at	O	O	
2-8	the	O	O	
2-9	far	O	O	
2-10	side	B-NPart	O	
2-11	of	O	O	
2-12	the	O	O	
2-13	building	B-ScrPart_train_station	O	
2-14	.	O	O	

#id=3
#text=I went over to one of them and asked for a one way ticket to New York City .
3-1	I	B-ScrPart_passenger	O	
3-2	went	O	B-RelNScrEv	
3-3	over	O	I-RelNScrEv	
3-4	to	O	O	
3-5	one	O	O	
3-6	of	O	O	
3-7	them	B-ScrPart_ticket_office/website	O	
3-8	and	O	O	
3-9	asked	O	B-ScrEv_get_tickets	
3-10	for	O	O	
3-11	a	O	O	
3-12	one	B-ScrPart_card/ticket	O	
3-13	way	I-ScrPart_card/ticket	O	
3-14	ticket	I-ScrPart_card/ticket|B-ScrPart_card/ticket	O	
3-15	to	O	O	
3-16	New	B-ScrPart_destination	O	
3-17	York	I-ScrPart_destination	O	
3-18	City	I-ScrPart_destination	O	
3-19	.	O	O	

#id=4
#text=I paid for the ticket with my credit card and then went to sit on the hard wooden booths in the middle of the station .
4-1	I	B-ScrPart_passenger	O	
4-2	paid	O	B-ScrEv_get_tickets	
4-3	for	O	O	
4-4	the	O	O	
