 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=On the weekend I caught the train into the city .
1-1	On	O	O	_	_	
1-2	the	O	O	_	_	
1-3	weekend	B-ScrPart_time_date	O	_	_	
1-4	I	B-ScrPart_passenger	O	_	_	
1-5	caught	O	B-Evoking	_	_	
1-6	the	O	I-Evoking	_	_	
1-7	train	B-ScrPart_train	I-Evoking	_	_	
1-8	into	O	O	_	_	
1-9	the	O	O	_	_	
1-10	city	B-NPart	O	_	_	
1-11	.	O	O	_	_	

#id=2
#text=Before I left my house in the morning , I checked the train timetable online .
2-1	Before	O	O	_	_	
2-2	I	B-ScrPart_passenger	O	_	_	
2-3	left	O	B-UnrelEv	_	_	
2-4	my	B-NPart	O	_	_	
2-5	house	B-NPart	O	_	_	
2-6	in	O	O	_	_	
2-7	the	O	O	_	_	
2-8	morning	B-NPart	O	_	_	
2-9	,	O	O	_	_	
2-10	I	B-ScrPart_passenger	O	_	_	
2-11	checked	O	B-RelNScrEv	_	_	
2-12	the	O	O	_	_	
2-13	train	O	O	_	_	
2-14	timetable	B-ScrPart_time-table	O	_	_	
2-15	online	B-No_label	O	_	_	
2-16	.	O	O	_	_	

#id=3
#text=I then walked to the train station .
3-1	I	B-ScrPart_passenger	O	_	_	
3-2	then	O	O	_	_	
3-3	walked	O	B-ScrEv_get_train_station	_	_	
3-4	to	O	O	_	_	
3-5	the	O	O	_	_	
3-6	train	B-ScrPart_train_station	O	_	_	
3-7	station	I-ScrPart_train_station|B-ScrPart_train_station	O	_	_	
3-8	.	O	O	_	_	

#id=4
#text=At the train station , I went to the ticket booth and asked for one return ticket to where I wanted to go .
4-1	At	O	O	_	_	
4-2	the	O	O	_	_	
4-3	train	B-ScrPart_train_station	O	_	_	
4-4	station	I-ScrPart_train_station|B-ScrPart_train_station	O	_	_	
4-5	,	O	O	_	_	
4-6	I	B-ScrPart_passenger	O	_	_	
4-7	went	O	B-UnrelEv	_	_	
4-8	to	O	O	_	_	
4-9	the	O	O	_	_	
4-10	ticket	B-ScrPart_other	O	_	_	
4-11	booth	I-ScrPart_other|B-ScrPart_other	O	_	_	
4-12	and	O	O	_	_	
4-13	asked	O	B-RelNScrEv	_	_	
4-14	for	O	O	_	_	
4-15	one	O	O	_	_	
4-16	return	B-ScrPart_card/ticket	O	_	_	
4-17	ticket	I-ScrPart_card/ticket|B-ScrPart_card/ticket	O	_	_	
4-18	to	O	O	_	_	
4-19	where	O	O	_	_	
4-20	I	B-ScrPart_passenger	O	_	_	
4-21	wanted	O	B-UnrelEv	_	_	
4-22	to	O	O	_	_	
4-23	go	O	B-UnrelEv	_	_	
4-24	.	O	O	_	_	

#id=5
#text=I paid the man at the booth and he gave me my ticket .
5-1	I	B-ScrPart_passenger	O	_	_	
5-2	paid	O	B-RelNScrEv	_	_	
5-3	the	O	O	_	_	
5-4	man	B-ScrPart_train_staff	O	_	_	
5-5	at	O	O	_	_	
5-6	the	O	O	_	_	
5-7	booth	B-ScrPart_other	O	webanno.custom.Corefchains_	4-11	
