 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=I was riding my bicycle down a beautiful country road on a sunny , summer day .
1-1	I	B-ScrPart_rider	O	
1-2	was	O	O	
1-3	riding	O	B-ScrEv_ride_bike	
1-4	my	B-ScrPart_rider	O	
1-5	bicycle	B-ScrPart_bicycle	O	
1-6	down	O	O	
1-7	a	O	O	
1-8	beautiful	O	O	
1-9	country	B-NPart	O	
1-10	road	I-NPart|B-NPart	O	
1-11	on	O	O	
1-12	a	O	O	
1-13	sunny	O	O	
1-14	,	O	O	
1-15	summer	B-NPart	O	
1-16	day	I-NPart|B-NPart	O	
1-17	.	O	O	

#id=2
#text=When all of a sudden , I felt something was wrong .
2-1	When	O	O	
2-2	all	O	O	
2-3	of	O	O	
2-4	a	O	O	
2-5	sudden	O	O	
2-6	,	O	O	
2-7	I	B-ScrPart_rider	O	
2-8	felt	O	B-ScrEv_notice_problem	
2-9	something	B-NPart	O	
2-10	was	O	B-UnrelEv	
2-11	wrong	O	O	
2-12	.	O	O	

#id=3
#text=I stopped my bike , got off and looked down .
3-1	I	B-ScrPart_rider	O	
3-2	stopped	O	B-ScrEv_get_off	
3-3	my	B-ScrPart_rider	O	
3-4	bike	B-ScrPart_bicycle	O	
3-5	,	O	O	
3-6	got	O	B-ScrEv_get_off	
3-7	off	O	I-ScrEv_get_off	
3-8	and	O	O	
3-9	looked	O	B-RelNScrEv	
3-10	down	O	O	
3-11	.	O	O	

#id=4
#text=My front tire had gone flat .
4-1	My	B-ScrPart_rider	O	
4-2	front	O	O	
4-3	tire	B-ScrPart_tire	O	
4-4	had	O	O	
4-5	gone	O	B-RelNScrEv	
4-6	flat	O	O	
4-7	.	O	O	

#id=5
#text=I must have ridden over something sharp to puncture it .
5-1	I	B-ScrPart_rider	O	
5-2	must	O	O	
5-3	have	O	O	
5-4	ridden	O	B-ScrEv_ride_bike	
5-5	over	O	O	
5-6	something	B-ScrPart_object_damage	O	
5-7	sharp	O	O	
5-8	to	O	O	
5-9	puncture	O	B-RelNScrEv	
5-10	it	B-ScrPart_tire	O	
5-11	.	O	O	

#id=6
#text=So I pulled out my gear bag that I had strapped to my bike .
6-1	So	O	O	
6-2	I	B-ScrPart_rider	O	
6-3	pulled	O	B-ScrEv_get_tools	
6-4	out	O	I-ScrEv_get_tools	
6-5	my	B-ScrPart_rider	O	
6-6	gear	B-ScrPart_tool	O	
6-7	bag	I-ScrPart_tool|B-ScrPart_tool	O	
6-8	that	B-ScrPart_tool	O	
6-9	I	B-ScrPart_rider	O	
6-10	had	O	O	
6-11	strapped	O	B-RelNScrEv	
6-12	to	O	O	
6-13	my	B-ScrPart_rider	O	
6-14	bike	B-ScrPart_bicycle	O	
6-15	.	O	O	

#id=7
#text=I found an extra rubber tire liner and the tools needed to repair it .
7-1	I	B-ScrPart_rider	O	
7-2	found	O	B-ScrEv_get_tire	
7-3	an	O	O	
7-4	extra	O	O	
7-5	rubber	B-ScrPart_spare_tube	O	
7-6	tire	I-ScrPart_spare_tube	O	
7-7	liner	I-ScrPart_spare_tube|B-ScrPart_spare_tube	O	
7-8	and	O	O	
7-9	the	O	O	
7-10	tools	B-ScrPart_tool	O	
7-11	needed	O	B-UnrelEv	
7-12	to	O	O	
7-13	repair	O	B-Evoking	
7-14	it	B-ScrPart_tire	I-Evoking	
7-15	.	O	O	

#id=8
#text=I took the wheel off my bike so it would be easier to work on .
8-1	I	B-ScrPart_rider	O	
8-2	took	O	B-ScrEv_free_wheel	
8-3	the	O	O	
8-4	wheel	B-ScrPart_wheel	O	
8-5	off	O	O	
8-6	my	B-ScrPart_rider	O	
8-7	bike	B-ScrPart_bicycle	O	
8-8	so	O	O	
8-9	it	B-ScrPart_wheel	O	
8-10	would	O	O	
8-11	be	O	B-UnrelEv	
8-12	easier	O	O	
8-13	to	O	O	
8-14	work	O	B-RelNScrEv	
8-15	on	O	O	
8-16	.	O	O	

#id=9
#text=I removed the punctured rubber tire liner from the wheel .
9-1	I	B-ScrPart_rider	O	
9-2	removed	O	B-ScrEv_remove_tire	
9-3	the	O	O	
9-4	punctured	O	B-RelNScrEv	
9-5	rubber	B-ScrPart_tire	O	
