 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=While I was riding my bike I accidentally ran over a nail .
1-1	While	O	O	
1-2	I	B-ScrPart_rider	O	
1-3	was	O	O	
1-4	riding	O	B-ScrEv_ride_bike	
1-5	my	B-ScrPart_rider	O	
1-6	bike	B-ScrPart_bicycle	O	
1-7	I	B-ScrPart_rider	O	
1-8	accidentally	O	O	
1-9	ran	O	B-RelNScrEv	
1-10	over	O	I-RelNScrEv	
1-11	a	O	O	
1-12	nail	B-ScrPart_object_damage	O	
1-13	.	O	O	

#id=2
#text=My rear tire quickly deflated .
2-1	My	B-ScrPart_rider	O	
2-2	rear	B-ScrPart_tire	O	
2-3	tire	I-ScrPart_tire|B-ScrPart_tire	O	
2-4	quickly	O	O	
2-5	deflated	O	B-RelNScrEv	
2-6	.	O	O	

#id=3
#text=I walked the bike home .
3-1	I	B-ScrPart_rider	O	
3-2	walked	O	B-RelNScrEv	
3-3	the	O	O	
3-4	bike	B-ScrPart_bicycle	O	
3-5	home	B-ScrPart_location_repair	O	
3-6	.	O	O	

#id=4
#text=My bike tire had an inner tube , and I had an extra one in my basement .
4-1	My	B-ScrPart_rider	O	
4-2	bike	B-ScrPart_tire	O	
4-3	tire	I-ScrPart_tire|B-ScrPart_tire	O	
4-4	had	O	B-UnrelEv	
4-5	an	O	O	
4-6	inner	O	O	
4-7	tube	B-ScrPart_tire	O	
4-8	,	O	O	
4-9	and	O	O	
4-10	I	B-ScrPart_rider	O	
4-11	had	O	B-UnrelEv	
4-12	an	O	O	
4-13	extra	O	O	
4-14	one	B-ScrPart_spare_tube	O	
4-15	in	O	O	
4-16	my	B-ScrPart_rider	O	
4-17	basement	B-ScrPart_other	O	
4-18	.	O	O	

#id=5
#text=I got the extra inner tube and went to work .
5-1	I	B-ScrPart_rider	O	
5-2	got	O	B-RelNScrEv	
5-3	the	O	O	
5-4	extra	O	O	
5-5	inner	O	O	
5-6	tube	B-ScrPart_spare_tube	O	
5-7	and	O	O	
5-8	went	O	B-UnrelEv	
5-9	to	O	O	
5-10	work	O	O	
5-11	.	O	O	

#id=6
#text=In order to fix my tire , I had to pry the rubber outer tire out of the wheel 's metal rim .
6-1	In	O	O	
6-2	order	B-No_label	O	
