 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=I was riding my bike around my house and noticed I had to peddle harder than I usually do .
1-1	I	B-ScrPart_rider	O	
1-2	was	O	O	
1-3	riding	O	B-ScrEv_ride_bike	
1-4	my	B-ScrPart_rider	O	
1-5	bike	B-ScrPart_bicycle	O	
1-6	around	O	O	
1-7	my	B-ScrPart_rider	O	
1-8	house	B-ScrPart_location_repair	O	
1-9	and	O	O	
1-10	noticed	O	B-ScrEv_notice_problem	
1-11	I	B-ScrPart_rider	O	
1-12	had	O	O	
1-13	to	O	O	
1-14	peddle	O	B-UnrelEv	
1-15	harder	O	O	
1-16	than	O	O	
1-17	I	B-ScrPart_rider	O	
1-18	usually	O	O	
1-19	do	O	B-UnrelEv	
1-20	.	O	O	

#id=2
#text=I got off my bike to see if everything was wrong .
2-1	I	B-ScrPart_rider	O	
2-2	got	O	B-ScrEv_get_off	
2-3	off	O	O	
2-4	my	B-ScrPart_rider	O	
2-5	bike	B-ScrPart_bicycle	O	
2-6	to	O	O	
2-7	see	O	B-ScrEv_examine_tire	
2-8	if	O	O	
2-9	everything	B-NPart	O	
2-10	was	O	B-UnrelEv	
2-11	wrong	O	O	
2-12	.	O	O	

#id=3
#text=The front tire looked okay , the chain was still on the bike , but the back tire was flat unfortunately .
3-1	The	O	O	
3-2	front	B-ScrPart_tire	O	
3-3	tire	I-ScrPart_tire|B-ScrPart_tire	O	
3-4	looked	O	B-UnrelEv	
3-5	okay	O	O	
3-6	,	O	O	
3-7	the	O	O	
3-8	chain	B-ScrPart_chain	O	
3-9	was	O	B-UnrelEv	
3-10	still	O	O	
3-11	on	O	O	
3-12	the	O	O	
3-13	bike	B-ScrPart_bicycle	O	
3-14	,	O	O	
3-15	but	O	O	
3-16	the	O	O	
3-17	back	B-ScrPart_tire	O	
3-18	tire	I-ScrPart_tire|B-ScrPart_tire	O	
3-19	was	O	B-UnrelEv	
3-20	flat	O	O	
3-21	unfortunately	O	O	
3-22	.	O	O	

#id=4
#text=I walked my bike back to my house because it is not safe to ride a bike with a flat tire .
4-1	I	B-ScrPart_rider	O	
4-2	walked	O	B-RelNScrEv	
4-3	my	B-ScrPart_rider	O	
4-4	bike	B-ScrPart_bicycle	O	
4-5	back	O	O	
4-6	to	O	O	
4-7	my	B-ScrPart_rider	O	
4-8	house	B-ScrPart_location_repair	O	
4-9	because	O	O	
4-10	it	B-No_label	O	
4-11	is	O	B-UnrelEv	
4-12	not	O	O	
4-13	safe	O	O	
4-14	to	O	O	
4-15	ride	O	B-ScrEv_ride_bike	
4-16	a	O	O	
4-17	bike	B-ScrPart_bicycle	O	
4-18	with	O	O	
4-19	a	O	O	
4-20	flat	O	O	
4-21	tire	B-ScrPart_tire	O	
4-22	.	O	O	

#id=5
#text=I went in my garage and looked for the air pump .
5-1	I	B-ScrPart_rider	O	
5-2	went	O	B-RelNScrEv	
5-3	in	O	O	
5-4	my	B-ScrPart_rider	O	
5-5	garage	B-ScrPart_location_repair	O	
5-6	and	O	O	
5-7	looked	O	B-RelNScrEv	
5-8	for	O	O	
5-9	the	O	O	
5-10	air	B-ScrPart_tool	O	
5-11	pump	I-ScrPart_tool|B-ScrPart_tool	O	
5-12	.	O	O	

#id=6
#text=I connected the valve of the pump to the valve on the tire .
6-1	I	B-ScrPart_rider	O	
6-2	connected	O	B-RelNScrEv	
6-3	the	O	O	
6-4	valve	B-NPart	O	
6-5	of	O	O	
6-6	the	O	O	
6-7	pump	B-ScrPart_tool	O	
6-8	to	O	O	
6-9	the	O	O	
6-10	valve	B-ScrPart_bicycle_small_detail	O	
6-11	on	O	O	
6-12	the	O	O	
6-13	tire	B-ScrPart_tire	O	
6-14	.	O	O	

#id=7
#text=I pumped the air pump and kept checking the tire to make sure it was working .
7-1	I	B-ScrPart_rider	O	
7-2	pumped	O	B-ScrEv_refill_tire_air	
7-3	the	O	O	
7-4	air	B-ScrPart_tool	O	
7-5	pump	I-ScrPart_tool|B-ScrPart_tool	O	
7-6	and	O	O	
7-7	kept	O	O	
7-8	checking	O	B-RelNScrEv	
7-9	the	O	O	
7-10	tire	B-ScrPart_tire	O	
7-11	to	O	O	
