 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events
#id=1
#text=I waited in a seating area near the gate at the airport .
1-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
1-2	waited	O	O	B-ScrEv_wait_boarding	
1-3	in	O	O	O	
1-4	a	O	O	O	
1-5	seating	B-webanno.custom.Participants_	B-ScrPart_other	O	
1-6	area	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_other|B-ScrPart_other	O	
1-7	near	O	O	O	
1-8	the	O	O	O	
1-9	gate	B-webanno.custom.Participants_	B-ScrPart_terminal/gate	O	
1-10	at	O	O	O	
1-11	the	O	O	O	
1-12	airport	B-webanno.custom.Participants_	B-ScrPart_airport	O	
1-13	.	O	O	O	

#id=2
#text=I could see the huge jetliner out the window .
2-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
2-2	could	O	O	O	
2-3	see	O	O	B-UnrelEv	
2-4	the	O	O	O	
2-5	huge	O	O	O	
2-6	jetliner	B-webanno.custom.Participants_	B-ScrPart_plane	O	
2-7	out	O	O	O	
2-8	the	O	O	O	
2-9	window	B-webanno.custom.Participants_	B-ScrPart_other	O	
2-10	.	O	O	O	

#id=3
#text=I looked at my ticket and saw that I was in Group 3 .
3-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
3-2	looked	O	O	B-RelNScrEv	
3-3	at	O	O	O	
3-4	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
3-5	ticket	B-webanno.custom.Participants_	B-ScrPart_ticket	O	
3-6	and	O	O	O	
3-7	saw	O	O	B-UnrelEv	
3-8	that	O	O	O	
3-9	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
3-10	was	O	O	B-UnrelEv	
3-11	in	O	O	O	
3-12	Group	B-webanno.custom.Participants_	B-NPart	O	
3-13	3	O	O	O	
3-14	.	O	O	O	

#id=4
#text=When the gate attendant called my number I showed her my ticket and boarded the plane .
4-1	When	O	O	O	
4-2	the	O	O	O	
4-3	gate	B-webanno.custom.Participants_	B-ScrPart_staff	O	
4-4	attendant	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_staff|B-ScrPart_staff	O	
4-5	called	O	O	B-ScrEv_listen_call	
4-6	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
4-7	number	B-webanno.custom.Participants_	B-NPart	O	
4-8	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
4-9	showed	O	O	B-ScrEv_present_boarding_pass	
4-10	her	B-webanno.custom.Participants_	B-ScrPart_staff	O	
4-11	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
