 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=Today I am taking an airplane to go visit my grandmother .
1-1	Today	B-webanno.custom.Participants_	B-ScrPart_time/date	O	_	_	
1-2	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
1-3	am	O	O	O	_	_	
1-4	taking	O	O	B-Evoking	_	_	
1-5	an	O	O	I-Evoking	_	_	
1-6	airplane	B-webanno.custom.Participants_	B-ScrPart_plane	I-Evoking	_	_	
1-7	to	O	O	O	_	_	
1-8	go	O	O	O	_	_	
1-9	visit	O	O	B-UnrelEv	_	_	
1-10	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
1-11	grandmother	B-webanno.custom.Participants_	B-NPart	O	_	_	
1-12	.	O	O	O	_	_	

#id=2
#text=I bought the ticket a few weeks ago and last night I packed my suitcases with clothes and the other items I would need for my trip .
2-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
2-2	bought	O	O	B-ScrEv_get_ticket	_	_	
2-3	the	O	O	O	_	_	
2-4	ticket	B-webanno.custom.Participants_	B-ScrPart_ticket	O	_	_	
2-5	a	O	O	O	_	_	
2-6	few	O	O	O	_	_	
2-7	weeks	B-webanno.custom.Participants_	B-NPart	O	_	_	
2-8	ago	O	O	O	_	_	
2-9	and	O	O	O	_	_	
2-10	last	O	O	O	_	_	
2-11	night	B-webanno.custom.Participants_	B-NPart	O	_	_	
2-12	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
2-13	packed	O	O	B-ScrEv_pack_luggage	_	_	
2-14	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
2-15	suitcases	B-webanno.custom.Participants_	B-ScrPart_check_in_luggage	O	_	_	
2-16	with	O	O	O	_	_	
2-17	clothes	B-webanno.custom.Participants_	B-ScrPart_personal_belongings	O	_	_	
2-18	and	O	O	O	_	_	
2-19	the	O	O	O	_	_	
2-20	other	O	O	O	_	_	
2-21	items	B-webanno.custom.Participants_	B-ScrPart_personal_belongings	O	_	_	
2-22	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
2-23	would	O	O	O	_	_	
2-24	need	O	O	B-UnrelEv	_	_	
2-25	for	O	O	O	_	_	
2-26	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
2-27	trip	B-webanno.custom.Participants_	B-NPart	O	_	_	
2-28	.	O	O	O	_	_	

#id=3
#text=I woke up early today and got my ID and my suitcase and headed for the airport .
3-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
3-2	woke	O	O	B-UnrelEv	_	_	
3-3	up	O	O	I-UnrelEv	_	_	
3-4	early	O	O	O	_	_	
3-5	today	B-webanno.custom.Participants_	B-ScrPart_time/date	O	webanno.custom.Corefchains_	1-1	
3-6	and	O	O	O	_	_	
3-7	got	O	O	B-RelNScrEv	_	_	
3-8	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
3-9	ID	B-webanno.custom.Participants_	B-ScrPart_passport/ID	O	_	_	
3-10	and	O	O	O	_	_	
3-11	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
3-12	suitcase	B-webanno.custom.Participants_	B-ScrPart_check_in_luggage	O	_	_	
3-13	and	O	O	O	_	_	
3-14	headed	O	O	B-ScrEv_get_airport	_	_	
3-15	for	O	O	O	_	_	
3-16	the	O	O	O	_	_	
3-17	airport	B-webanno.custom.Participants_	B-ScrPart_airport	O	_	_	
3-18	.	O	O	O	_	_	

#id=4
#text=After I parked my car , I went to the check in counter and showed the worker my ID .
4-1	After	O	O	O	_	_	
4-2	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
4-3	parked	O	O	B-UnrelEv	_	_	
4-4	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	4-2	
4-5	car	B-webanno.custom.Participants_	B-NPart	O	_	_	
4-6	,	O	O	O	_	_	
4-7	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	webanno.custom.Corefchains_	4-4	
4-8	went	O	O	B-ScrEv_go_check_in	_	_	
4-9	to	O	O	O	_	_	
4-10	the	O	O	O	_	_	
4-11	check	B-webanno.custom.Participants_	B-ScrPart_check_in_desk	O	_	_	
4-12	in	I-webanno.custom.Participants_	I-ScrPart_check_in_desk	O	_	_	
4-13	counter	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_check_in_desk|B-ScrPart_check_in_desk	O	_	_	
4-14	and	O	O	O	_	_	
4-15	showed	O	O	B-ScrEv_present_ID/ticket	_	_	
4-16	the	O	O	O	_	_	
4-17	worker	B-webanno.custom.Participants_	B-ScrPart_staff	O	_	_	
4-18	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
4-19	ID	B-webanno.custom.Participants_	B-ScrPart_passport/ID	O	_	_	
4-20	.	O	O	O	_	_	

#id=5
#text=She printed out a ticket for me , checked in my suitcase and told me what gate to head to in order to catch my flight .
5-1	She	B-webanno.custom.Participants_	B-ScrPart_staff	O	_	_	
5-2	printed	O	O	B-RelNScrEv	_	_	
5-3	out	O	O	I-RelNScrEv	_	_	
5-4	a	O	O	O	_	_	
5-5	ticket	B-webanno.custom.Participants_	B-ScrPart_ticket	O	_	_	
5-6	for	O	O	O	_	_	
5-7	me	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
5-8	,	O	O	O	_	_	
5-9	checked	O	O	B-ScrEv_check_luggage	_	_	
5-10	in	O	O	I-ScrEv_check_luggage	_	_	
