 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events
#id=1
#text=Last week I flew on an airplane to visit my aunt .
1-1	Last	O	O	O	
1-2	week	B-webanno.custom.Participants_	B-NPart	O	
1-3	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
1-4	flew	O	O	B-Evoking	
1-5	on	O	O	I-Evoking	
1-6	an	O	O	I-Evoking	
1-7	airplane	B-webanno.custom.Participants_	B-ScrPart_plane	I-Evoking	
1-8	to	O	O	O	
1-9	visit	O	O	B-UnrelEv	
1-10	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
1-11	aunt	B-webanno.custom.Participants_	B-NPart	O	
1-12	.	O	O	O	

#id=2
#text=First I made sure I packed everything I would need in my suitcase and had a friend drive me to the airport .
2-1	First	O	O	O	
2-2	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
2-3	made	O	O	B-UnrelEv	
2-4	sure	O	O	I-UnrelEv	
2-5	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
2-6	packed	O	O	B-ScrEv_pack_luggage	
2-7	everything	B-webanno.custom.Participants_	B-ScrPart_personal_belongings	O	
2-8	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
2-9	would	O	O	O	
2-10	need	O	O	B-UnrelEv	
2-11	in	O	O	O	
2-12	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
2-13	suitcase	B-webanno.custom.Participants_	B-ScrPart_check_in_luggage	O	
2-14	and	O	O	O	
2-15	had	O	O	B-UnrelEv	
2-16	a	O	O	O	
2-17	friend	B-webanno.custom.Participants_	B-ScrPart_accomp_person	O	
2-18	drive	O	O	B-ScrEv_get_airport	
2-19	me	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
2-20	to	O	O	O	
2-21	the	O	O	O	
2-22	airport	B-webanno.custom.Participants_	B-ScrPart_airport	O	
2-23	.	O	O	O	

#id=3
#text=I checked in at the airline desk and gave them my suitcase to load onto the plane .
3-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
3-2	checked	O	O	B-ScrEv_check_in	
3-3	in	O	O	I-ScrEv_check_in	
3-4	at	O	O	O	
3-5	the	O	O	O	
3-6	airline	B-webanno.custom.Participants_	B-ScrPart_check_in_desk	O	
3-7	desk	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_check_in_desk|B-ScrPart_check_in_desk	O	
3-8	and	O	O	O	
3-9	gave	O	O	B-ScrEv_check_luggage	
3-10	them	B-webanno.custom.Participants_	B-ScrPart_staff	O	
3-11	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
3-12	suitcase	B-webanno.custom.Participants_	B-ScrPart_check_in_luggage	O	
3-13	to	O	O	O	
3-14	load	O	O	B-RelNScrEv	
3-15	onto	O	O	O	
3-16	the	O	O	O	
3-17	plane	B-webanno.custom.Participants_	B-ScrPart_plane	O	
3-18	.	O	O	O	

#id=4
#text=Next it was time to go through the security checkpoint and head to the terminal so I could get onto the airplane .
4-1	Next	O	O	O	
4-2	it	B-webanno.custom.Participants_	B-No_label	O	
4-3	was	O	O	B-UnrelEv	
4-4	time	B-webanno.custom.Participants_	B-No_label	O	
4-5	to	O	O	O	
4-6	go	O	O	B-ScrEv_go_security_checks	
4-7	through	O	O	I-ScrEv_go_security_checks	
4-8	the	O	O	O	
4-9	security	B-webanno.custom.Participants_	B-ScrPart_security_check	O	
4-10	checkpoint	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_security_check|B-ScrPart_security_check	O	
4-11	and	O	O	O	
4-12	head	O	O	B-ScrEv_find_terminal	
4-13	to	O	O	O	
4-14	the	O	O	O	
4-15	terminal	B-webanno.custom.Participants_	B-ScrPart_terminal/gate	O	
4-16	so	O	O	O	
4-17	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
4-18	could	O	O	O	
4-19	get	O	O	B-ScrEv_board_plane	
4-20	onto	O	O	I-ScrEv_board_plane	
4-21	the	O	O	O	
4-22	airplane	B-webanno.custom.Participants_	B-ScrPart_plane	O	
4-23	.	O	O	O	

#id=5
#text=There were no problems with security , so I headed to the terminal to wait for my flight to start letting people get on the plane .
5-1	There	O	O	O	
5-2	were	O	O	B-ScrEv_go_security_checks	
5-3	no	O	O	O	
5-4	problems	B-webanno.custom.Participants_	B-NPart	O	
5-5	with	O	O	O	
5-6	security	B-webanno.custom.Participants_	B-ScrPart_security_check	O	
5-7	,	O	O	O	
5-8	so	O	O	O	
5-9	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
5-10	headed	O	O	B-ScrEv_find_terminal	
5-11	to	O	O	O	
5-12	the	O	O	O	
5-13	terminal	B-webanno.custom.Participants_	B-ScrPart_terminal/gate	O	
5-14	to	O	O	O	
