 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=A month ago , I bought a plane ticket online .
1-1	A	O	O	O	_	_	
1-2	month	B-webanno.custom.Participants_	B-ScrPart_time/date	O	_	_	
1-3	ago	O	O	O	_	_	
1-4	,	O	O	O	_	_	
1-5	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
1-6	bought	O	O	B-Evoking|B-ScrEv_get_ticket	_	_	
1-7	a	O	O	I-Evoking	_	_	
1-8	plane	B-webanno.custom.Participants_	B-ScrPart_ticket	I-Evoking	_	_	
1-9	ticket	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_ticket|B-ScrPart_ticket	I-Evoking	_	_	
1-10	online	B-webanno.custom.Participants_	B-No_label	O	_	_	
1-11	.	O	O	O	_	_	

#id=2
#text=I chose a round-trip ticket and was able to pick a window seat .
2-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
2-2	chose	O	O	B-ScrEv_get_ticket	_	_	
2-3	a	O	O	O	_	_	
2-4	round-trip	B-webanno.custom.Participants_	B-ScrPart_ticket	O	_	_	
2-5	ticket	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_ticket|B-ScrPart_ticket	O	_	_	
2-6	and	O	O	O	_	_	
2-7	was	O	O	O	_	_	
2-8	able	O	O	O	_	_	
2-9	to	O	O	O	_	_	
2-10	pick	O	O	B-RelNScrEv	_	_	
2-11	a	O	O	O	_	_	
2-12	window	B-webanno.custom.Participants_	B-ScrPart_seat	O	_	_	
2-13	seat	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_seat|B-ScrPart_seat	O	_	_	
2-14	.	O	O	O	_	_	

#id=3
#text=The day of my flight , I arrived at the airport 2 hours early to be able to check in and go through security with plenty of time to spare to make my flight on time .
3-1	The	O	O	O	_	_	
3-2	day	B-webanno.custom.Participants_	B-ScrPart_time/date	O	_	_	
3-3	of	O	O	O	_	_	
3-4	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
3-5	flight	B-webanno.custom.Participants_	B-ScrPart_flight	O	_	_	
3-6	,	O	O	O	_	_	
3-7	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	_	_	
3-8	arrived	O	O	B-ScrEv_get_airport	_	_	
3-9	at	O	O	O	_	_	
3-10	the	O	O	O	_	_	
