 # webanno.custom.Participants | Participant | Participants # webanno.custom.Events | Events
#id=1
#text=With a yawn I realized why I was so tired .
1-1	With	O	O	O	
1-2	a	O	O	O	
1-3	yawn	B-webanno.custom.Participants_	B-NPart	O	
1-4	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
1-5	realized	O	O	B-UnrelEv	
1-6	why	O	O	O	
1-7	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
1-8	was	O	O	B-UnrelEv	
1-9	so	O	O	O	
1-10	tired	O	O	O	
1-11	.	O	O	O	

#id=2
#text=I had flown home yesterday .
2-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
2-2	had	O	O	O	
2-3	flown	O	O	B-Evoking	
2-4	home	B-webanno.custom.Participants_	B-ScrPart_target_location	O	
2-5	yesterday	B-webanno.custom.Participants_	B-NPart	O	
2-6	.	O	O	O	

#id=3
#text=and it was a very long flight .
3-1	and	O	O	O	
3-2	it	B-webanno.custom.Participants_	B-No_label	O	
3-3	was	O	O	B-UnrelEv	
3-4	a	O	O	O	
3-5	very	O	O	O	
3-6	long	O	O	O	
3-7	flight	B-webanno.custom.Participants_	B-ScrPart_flight	O	
3-8	.	O	O	O	

#id=4
#text=I had purchased my ticket online , so I only had to check-in when I arrived at the airport .
4-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
4-2	had	O	O	O	
4-3	purchased	O	O	B-ScrEv_get_ticket	
4-4	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
4-5	ticket	B-webanno.custom.Participants_	B-ScrPart_ticket	O	
4-6	online	B-webanno.custom.Participants_	B-ScrPart_other	O	
4-7	,	O	O	O	
4-8	so	O	O	O	
4-9	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
4-10	only	O	O	O	
4-11	had	O	O	O	
4-12	to	O	O	O	
4-13	check-in	O	O	B-ScrEv_check_in	
4-14	when	O	O	O	
4-15	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
4-16	arrived	O	O	B-ScrEv_get_airport	
4-17	at	O	O	O	
4-18	the	O	O	O	
4-19	airport	B-webanno.custom.Participants_	B-ScrPart_airport	O	
4-20	.	O	O	O	

#id=5
#text=The took my bag at that time , and I walked over to the security gate .
5-1	The	B-webanno.custom.Participants_	B-ScrPart_staff	O	
5-2	took	O	O	B-ScrEv_check_luggage	
5-3	my	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
5-4	bag	B-webanno.custom.Participants_	B-ScrPart_check_in_luggage	O	
5-5	at	O	O	O	
5-6	that	O	O	O	
5-7	time	B-webanno.custom.Participants_	B-ScrPart_time/date	O	
5-8	,	O	O	O	
5-9	and	O	O	O	
5-10	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
5-11	walked	O	O	B-RelNScrEv	
5-12	over	O	O	I-RelNScrEv	
5-13	to	O	O	O	
5-14	the	O	O	O	
5-15	security	B-webanno.custom.Participants_	B-ScrPart_security_check	O	
5-16	gate	I-webanno.custom.Participants_|B-webanno.custom.Participants_	I-ScrPart_security_check|B-ScrPart_security_check	O	
5-17	.	O	O	O	

#id=6
#text=I was really happy I had remembered to wear slip on , sensible shoes , and easy fit clothing .
6-1	I	B-webanno.custom.Participants_	B-ScrPart_passenger	O	
6-2	was	O	O	B-UnrelEv	
6-3	really	O	O	O	
6-4	happy	O	O	O	
