# webanno.custom.Events | Events # webanno.custom.Participants | Participant # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants					
#id=1					
#text=After enrolling in a basic college geometry class , I realized very early on that I needed to supplement what I was learning in class with an additional book that went over some of the basics that I had forgotten since high school .					
1-1	After	O	O	_	_
1-2	enrolling	B-UnrelEv	O	_	_
1-3	in	O	O	_	_
1-4	a	O	O	_	_
1-5	basic	O	O	_	_
1-6	college	O	O	_	_
1-7	geometry	O	O	_	_
1-8	class	O	O	_	_
1-9	,	O	O	_	_
1-10	I	O	B-ScrPart_customer	_	_
1-11	realized	B-UnrelEv	O	_	_
1-12	very	O	O	_	_
1-13	early	O	O	_	_
1-14	on	O	O	_	_
1-15	that	O	O	_	_
1-16	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	1-10
1-17	needed	O	O	_	_
1-18	to	O	O	_	_
1-19	supplement	B-UnrelEv	O	_	_
1-20	what	O	O	_	_
1-21	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	1-16
1-22	was	O	O	_	_
1-23	learning	B-UnrelEv	O	_	_
1-24	in	O	O	_	_
1-25	class	O	O	_	_
1-26	with	O	O	_	_
1-27	an	O	O	_	_
1-28	additional	O	O	_	_
1-29	book	O	B-ScrPart_book	group_books	2-13
1-30	that	O	O	_	_
1-31	went	B-UnrelEv	O	_	_
1-32	over	O	O	_	_
1-33	some	O	O	_	_
1-34	of	O	O	_	_
1-35	the	O	O	_	_
1-36	basics	O	O	_	_
1-37	that	O	O	_	_
1-38	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	1-21
1-39	had	O	O	_	_
1-40	forgotten	B-UnrelEv	O	_	_
1-41	since	O	O	_	_
1-42	high	O	O	_	_
1-43	school	O	O	_	_
1-44	.	O	O	_	_
					
#id=2					
#text=I went to the local library and searched through many of the ones that were available .					
2-1	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	1-38
2-2	went	B-ScrEv_get_library	O	_	_
2-3	to	O	O	_	_
2-4	the	O	O	_	_
2-5	local	O	O	_	_
2-6	library	O	B-ScrPart_library	_	_
2-7	and	O	O	_	_
2-8	searched	B-ScrEv_look_for_book	O	_	_
2-9	through	O	O	_	_
2-10	many	O	O	_	_
2-11	of	O	O	_	_
2-12	the	O	O	_	_
2-13	ones	O	B-ScrPart_book	_	_
2-14	that	O	O	_	_
2-15	were	B-UnrelEv	O	_	_
2-16	available	O	O	_	_
2-17	.	O	O	_	_
					
#id=3					
#text=The college course I was taking was very important and I wanted to do well in it .					
3-1	The	O	O	_	_
3-2	college	O	O	_	_
3-3	course	O	O	_	_
3-4	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	2-1
3-5	was	O	O	_	_
3-6	taking	B-UnrelEv	O	_	_
3-7	was	B-UnrelEv	O	_	_
3-8	very	O	O	_	_
3-9	important	O	O	_	_
3-10	and	O	O	_	_
3-11	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	3-4
3-12	wanted	O	O	_	_
3-13	to	O	O	_	_
3-14	do	B-UnrelEv	O	_	_
3-15	well	O	O	_	_
3-16	in	O	O	_	_
3-17	it	O	O	_	_
3-18	.	O	O	_	_
					
#id=4					
#text=After 1 hour of searching I found a book that was perfectly written for people that wanted a refresher course in the subject of geometry .					
4-1	After	O	O	_	_
4-2	1	O	O	_	_
4-3	hour	O	O	_	_
4-4	of	O	O	_	_
4-5	searching	B-ScrEv_look_for_book	O	_	_
4-6	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	3-11
4-7	found	B-RelNScrEv	O	_	_
4-8	a	O	O	_	_
4-9	book	O	B-ScrPart_book	webanno.custom.Corefchains_	1-29
4-10	that	O	O	_	_
4-11	was	O	O	_	_
4-12	perfectly	O	O	_	_
4-13	written	B-UnrelEv	O	_	_
4-14	for	O	O	_	_
4-15	people	O	O	_	_
4-16	that	O	O	_	_
4-17	wanted	B-UnrelEv	O	_	_
4-18	a	O	O	_	_
4-19	refresher	O	O	_	_
4-20	course	O	O	_	_
4-21	in	O	O	_	_
4-22	the	O	O	_	_
4-23	subject	O	O	_	_
4-24	of	O	O	_	_
4-25	geometry	O	O	_	_
4-26	.	O	O	_	_
					
#id=5					
#text=I read about 5 pages of it while in the library and realized that it was a perfect fit for my needs .					
5-1	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	4-6
5-2	read	B-RelNScrEv	O	_	_
5-3	about	O	O	_	_
5-4	5	O	O	_	_
5-5	pages	O	B-NPart	_	_
5-6	of	O	O	_	_
5-7	it	O	B-ScrPart_book	webanno.custom.Corefchains_	4-9
5-8	while	O	O	_	_
5-9	in	O	O	_	_
5-10	the	O	O	_	_
5-11	library	O	B-ScrPart_library_card	webanno.custom.Corefchains_	2-6
5-12	and	O	O	_	_
5-13	realized	B-UnrelEv	O	_	_
5-14	that	O	O	_	_
5-15	it	O	B-ScrPart_book	webanno.custom.Corefchains_	5-7
5-16	was	B-UnrelEv	O	_	_
5-17	a	O	O	_	_
5-18	perfect	O	O	_	_
5-19	fit	O	O	_	_
5-20	for	O	O	_	_
5-21	my	O	B-ScrPart_customer	webanno.custom.Corefchains_	5-1
5-22	needs	O	O	_	_
5-23	.	O	O	_	_
					
#id=6					
#text=I walked up to the checkout counter and checked out the book for two weeks .					
6-1	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	5-21
6-2	walked	B-ScrEv_go_check_out	O	_	_
6-3	up	O	O	_	_
6-4	to	O	O	_	_
6-5	the	O	O	_	_
6-6	checkout	O	B-ScrPart_check-out_desk	_	_
6-7	counter	O	I-ScrPart_check-out_desk|B-ScrPart_check-out_desk	_	_
6-8	and	O	O	_	_
6-9	checked	B-ScrEv_register	O	_	_
6-10	out	I-ScrEv_register	O	_	_
6-11	the	O	O	_	_
6-12	book	O	B-ScrPart_book	webanno.custom.Corefchains_	5-15
6-13	for	O	O	_	_
6-14	two	O	O	_	_
6-15	weeks	O	B-NPart	_	_
6-16	.	O	O	_	_
					
#id=7					
#text=I took the book home and read it and I am very glad I did so .					
7-1	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	6-1
7-2	took	B-RelNScrEv	O	_	_
7-3	the	O	O	_	_
7-4	book	O	B-ScrPart_book	webanno.custom.Corefchains_	6-12
7-5	home	O	B-NPart	_	_
7-6	and	O	O	_	_
7-7	read	B-RelNScrEv	O	_	_
7-8	it	O	B-ScrPart_book	webanno.custom.Corefchains_	7-4
7-9	and	O	O	_	_
7-10	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	7-1
7-11	am	B-UnrelEv	O	_	_
7-12	very	O	O	_	_
7-13	glad	O	O	_	_
7-14	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	7-10
7-15	did	B-UnrelEv	O	_	_
7-16	so	O	O	_	_
7-17	.	O	O	_	_
					
#id=8					
#text=I am glad I have a great library nearby .					
8-1	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	7-14
8-2	am	B-UnrelEv	O	_	_
8-3	glad	O	O	_	_
8-4	I	O	B-ScrPart_customer	webanno.custom.Corefchains_	8-1
8-5	have	B-UnrelEv	O	_	_
8-6	a	O	O	_	_
8-7	great	O	O	_	_
8-8	library	O	B-ScrPart_library	webanno.custom.Corefchains_	5-11
8-9	nearby	O	O	_	_
8-10	.	O	O	_	_
