# webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants					
#id=1					
#text=The library called and a book that I had asked to be notified when it came back to the library was back in .					
1-1	The	O	O	_	_
1-2	library	B-ScrPart_library	O	_	_
1-3	called	O	B-UnrelEv	_	_
1-4	and	O	O	_	_
1-5	a	O	O	_	_
1-6	book	B-ScrPart_book	O	_	_
1-7	that	O	O	_	_
1-8	I	B-ScrPart_customer	O	_	_
1-9	had	O	O	_	_
1-10	asked	O	B-UnrelEv	_	_
1-11	to	O	O	_	_
1-12	be	O	O	_	_
1-13	notified	O	B-UnrelEv	_	_
1-14	when	O	O	_	_
1-15	it	B-ScrPart_book	O	webanno.custom.Corefchains_	1-6
1-16	came	O	B-UnrelEv	_	_
1-17	back	O	I-UnrelEv	_	_
1-18	to	O	O	_	_
1-19	the	O	O	_	_
1-20	library	B-ScrPart_library	O	webanno.custom.Corefchains_	1-2
1-21	was	O	B-UnrelEv	_	_
1-22	back	O	O	_	_
1-23	in	O	O	_	_
1-24	.	O	O	_	_
					
#id=2					
#text=I drove to the library that is downtown .					
2-1	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	1-8
2-2	drove	O	B-ScrEv_get_library	_	_
2-3	to	O	O	_	_
2-4	the	O	O	_	_
2-5	library	B-ScrPart_library	O	webanno.custom.Corefchains_	1-20
2-6	that	O	O	_	_
2-7	is	O	B-UnrelEv	_	_
2-8	downtown	O	O	_	_
2-9	.	O	O	_	_
					
#id=3					
#text=I went up to the librarians ' desk and asked for my book .					
3-1	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	2-1
3-2	went	O	B-RelNScrEv	_	_
3-3	up	O	O	_	_
3-4	to	O	O	_	_
3-5	the	O	O	_	_
3-6	librarians	B-ScrPart_staff	O	_	_
3-7		O	O	_	_
3-8	desk	B-ScrPart_check-out_desk	O	_	_
3-9	and	O	O	_	_
3-10	asked	O	B-ScrEv_ask_librarian	_	_
3-11	for	O	O	_	_
3-12	my	B-ScrPart_customer	O	webanno.custom.Corefchains_	3-1
3-13	book	B-ScrPart_book	O	webanno.custom.Corefchains_	1-15
3-14	.	O	O	_	_
					
#id=4					
#text=The librarian went away to a set of shelves behind the counter and returned with the book .					
4-1	The	O	O	_	_
4-2	librarian	B-ScrPart_staff	O	group_librarians	3-6
4-3	went	O	B-UnrelEv	_	_
4-4	away	O	O	_	_
4-5	to	O	O	_	_
4-6	a	O	O	_	_
4-7	set	B-NPart	O	_	_
4-8	of	O	O	_	_
4-9	shelves	B-ScrPart_shelf	O	_	_
4-10	behind	O	O	_	_
4-11	the	O	O	_	_
4-12	counter	B-ScrPart_check-out_desk	O	webanno.custom.Corefchains_	3-8
4-13	and	O	O	_	_
4-14	returned	O	B-UnrelEv	_	_
4-15	with	O	O	_	_
4-16	the	O	O	_	_
4-17	book	B-ScrPart_book	O	webanno.custom.Corefchains_	3-13
4-18	.	O	O	_	_
					
#id=5					
#text=I went and sat on a chair and looked the book over to see if it was something that I really did want to read .					
5-1	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	3-12
5-2	went	O	B-UnrelEv	_	_
5-3	and	O	O	_	_
5-4	sat	O	B-RelNScrEv	_	_
5-5	on	O	O	_	_
5-6	a	O	O	_	_
5-7	chair	B-ScrPart_reading_area_furniture	O	_	_
5-8	and	O	O	_	_
5-9	looked	O	B-RelNScrEv	_	_
5-10	the	O	O	_	_
5-11	book	B-ScrPart_book	O	webanno.custom.Corefchains_	4-17
5-12	over	O	O	_	_
5-13	to	O	O	_	_
5-14	see	O	B-RelNScrEv	_	_
5-15	if	O	O	_	_
5-16	it	B-ScrPart_book	O	webanno.custom.Corefchains_	5-11
5-17	was	O	B-UnrelEv	_	_
5-18	something	O	O	_	_
5-19	that	O	O	_	_
5-20	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	5-1
5-21	really	O	O	_	_
5-22	did	O	O	_	_
5-23	want	O	O	_	_
5-24	to	O	O	_	_
5-25	read	O	B-RelNScrEv	_	_
5-26	.	O	O	_	_
					
#id=6					
#text=The book looked interesting so I went back to the counter and waited in line .					
6-1	The	O	O	_	_
6-2	book	B-ScrPart_book	O	webanno.custom.Corefchains_	5-16
6-3	looked	O	B-UnrelEv	_	_
6-4	interesting	O	O	_	_
6-5	so	O	O	_	_
6-6	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	5-20
6-7	went	O	B-ScrEv_go_check_out	_	_
6-8	back	O	O	_	_
6-9	to	O	O	_	_
6-10	the	O	O	_	_
6-11	counter	B-ScrPart_check-out_desk	O	webanno.custom.Corefchains_	4-12
6-12	and	O	O	_	_
6-13	waited	O	B-ScrEv_wait	_	_
6-14	in	O	O	_	_
6-15	line	B-ScrPart_line	O	_	_
6-16	.	O	O	_	_
					
#id=7					
#text=The line was long today .					
7-1	The	O	O	_	_
7-2	line	B-ScrPart_line	O	webanno.custom.Corefchains_	6-15
7-3	was	O	B-UnrelEv	_	_
7-4	long	O	O	_	_
7-5	today	O	O	_	_
7-6	.	O	O	_	_
					
#id=8					
#text=I found my library card in my wallet and waited some more .					
8-1	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	6-6
8-2	found	O	B-UnrelEv	_	_
8-3	my	B-ScrPart_customer	O	webanno.custom.Corefchains_	8-1
8-4	library	B-ScrPart_library_card	O	_	_
8-5	card	I-ScrPart_library_card|B-ScrPart_library_card	O	_	_
8-6	in	O	O	_	_
8-7	my	B-ScrPart_customer	O	webanno.custom.Corefchains_	8-3
8-8	wallet	B-NPart	O	_	_
8-9	and	O	O	_	_
8-10	waited	O	B-ScrEv_wait	_	_
8-11	some	O	O	_	_
8-12	more	O	O	_	_
8-13	.	O	O	_	_
					
#id=9					
#text=The librarian came over and smiled at me .					
9-1	The	O	O	_	_
9-2	librarian	B-ScrPart_staff	O	webanno.custom.Corefchains_	4-2
9-3	came	O	B-UnrelEv	_	_
9-4	over	O	I-UnrelEv	_	_
9-5	and	O	O	_	_
9-6	smiled	O	B-UnrelEv	_	_
9-7	at	O	O	_	_
9-8	me	B-ScrPart_customer	O	webanno.custom.Corefchains_	8-7
9-9	.	O	O	_	_
					
#id=10					
#text=Then when it was my turn at the counter , I handed the book to the person behind the desk .					
10-1	Then	O	O	_	_
10-2	when	O	O	_	_
10-3	it	O	O	_	_
10-4	was	O	B-UnrelEv	_	_
10-5	my	B-ScrPart_customer	O	webanno.custom.Corefchains_	9-8
10-6	turn	O	O	_	_
10-7	at	O	O	_	_
10-8	the	O	O	_	_
10-9	counter	B-ScrPart_check-out_desk	O	webanno.custom.Corefchains_	6-11
10-10	,	O	O	_	_
10-11	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	10-5
10-12	handed	O	B-RelNScrEv	_	_
10-13	the	O	O	_	_
10-14	book	B-ScrPart_book	O	webanno.custom.Corefchains_	6-2
10-15	to	O	O	_	_
10-16	the	O	O	_	_
10-17	person	B-ScrPart_staff	O	_	_
10-18	behind	O	O	_	_
10-19	the	O	O	_	_
10-20	desk	B-ScrPart_check-out_desk	O	webanno.custom.Corefchains_	10-9
10-21	.	O	O	_	_
					
#id=11					
#text=She scanned my library card and the book .					
11-1	She	B-ScrPart_staff	O	webanno.custom.Corefchains_	10-17
11-2	scanned	O	B-ScrEv_register	_	_
11-3	my	B-ScrPart_customer	O	webanno.custom.Corefchains_	10-11
11-4	library	B-ScrPart_library_card	O	_	_
11-5	card	I-ScrPart_library_card|B-ScrPart_library_card	O	webanno.custom.Corefchains_	8-5
11-6	and	O	O	_	_
11-7	the	O	O	_	_
11-8	book	B-ScrPart_book	O	webanno.custom.Corefchains_	10-14
11-9	.	O	O	_	_
					
#id=12					
#text=I left the library with book in hand .					
12-1	I	B-ScrPart_customer	O	webanno.custom.Corefchains_	11-3
12-2	left	O	B-ScrEv_leave	_	_
12-3	the	O	O	_	_
12-4	library	B-ScrPart_library	O	webanno.custom.Corefchains_	2-5
12-5	with	O	O	_	_
12-6	book	B-ScrPart_book	O	webanno.custom.Corefchains_	11-8
12-7	in	O	O	_	_
12-8	hand	B-NPart	O	_	_
12-9	.	O	O	_	_
