 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=Yesterday I used my new library card to borrow a book .
1-1	Yesterday	B-NPart	O	
1-2	I	B-ScrPart_customer	O	
1-3	used	O	B-UnrelEv	
1-4	my	B-ScrPart_customer	O	
1-5	new	O	O	
1-6	library	B-ScrPart_library_card	O	
1-7	card	I-ScrPart_library_card|B-ScrPart_library_card	O	
1-8	to	O	O	
1-9	borrow	O	B-Evoking	
1-10	a	O	I-Evoking	
1-11	book	B-ScrPart_book	I-Evoking	
1-12	.	O	O	

#id=2
#text=It was so easy !
2-1	It	B-No_label	O	
2-2	was	O	O	
2-3	so	O	O	
2-4	easy	O	O	
2-5	!	O	O	

#id=3
#text=I drove down to the library early in the morning , just as soon as the library opened .
3-1	I	B-ScrPart_customer	O	
3-2	drove	O	B-ScrEv_get_library|B-ScrEv_get_library	
3-3	down	O	I-ScrEv_get_library	
3-4	to	O	O	
3-5	the	O	O	
3-6	library	B-ScrPart_library	O	
3-7	early	O	O	
3-8	in	O	O	
3-9	the	O	O	
3-10	morning	B-NPart	O	
3-11	,	O	O	
3-12	just	O	O	
3-13	as	O	O	
3-14	soon	O	O	
3-15	as	O	O	
3-16	the	O	O	
3-17	library	B-ScrPart_library	O	
3-18	opened	O	B-RelNScrEv	
3-19	.	O	O	

#id=4
#text=When I entered the library , I said hi to the lady behind the counter , and went over to the science fiction section to look for a book that might catch my fancy .
4-1	When	O	O	
4-2	I	B-ScrPart_customer	O	
4-3	entered	O	B-ScrEv_get_library	
4-4	the	O	O	
4-5	library	B-ScrPart_library	O	
4-6	,	O	O	
4-7	I	B-ScrPart_customer	O	
4-8	said	O	B-UnrelEv	
4-9	hi	O	O	
4-10	to	O	O	
4-11	the	O	O	
4-12	lady	B-ScrPart_staff	O	
4-13	behind	O	O	
4-14	the	O	O	
4-15	counter	B-ScrPart_check-out_desk	O	
4-16	,	O	O	
4-17	and	O	O	
4-18	went	O	B-ScrEv_other|B-ScrEv_other	
4-19	over	O	I-ScrEv_other	
4-20	to	O	O	
4-21	the	O	O	
4-22	science	B-NPart	O	
