 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=I was sitting home on a Saturday afternoon and was quite bored .
1-1	I	B-ScrPart_customer	O	
1-2	was	O	O	
1-3	sitting	O	B-UnrelEv	
1-4	home	B-NPart	O	
1-5	on	O	O	
1-6	a	O	O	
1-7	Saturday	B-NPart	O	
1-8	afternoon	I-NPart|B-NPart	O	
1-9	and	O	O	
1-10	was	O	O	
1-11	quite	O	O	
1-12	bored	O	B-UnrelEv	
1-13	.	O	O	

#id=2
#text=I decided that I would enjoy reading , but I did n't have any books that I had n't read at home .
2-1	I	B-ScrPart_customer	O	
2-2	decided	O	B-UnrelEv	
2-3	that	O	O	
2-4	I	B-ScrPart_customer	O	
2-5	would	O	O	
2-6	enjoy	O	B-UnrelEv	
2-7	reading	O	B-RelNScrEv	
2-8	,	O	O	
2-9	but	O	O	
2-10	I	B-ScrPart_customer	O	
2-11	did	O	O	
2-12	n't	O	O	
2-13	have	O	B-UnrelEv	
2-14	any	O	O	
2-15	books	B-ScrPart_book	O	
2-16	that	B-ScrPart_book	O	
2-17	I	B-ScrPart_customer	O	
2-18	had	O	O	
2-19	n't	O	O	
2-20	read	O	B-RelNScrEv	
2-21	at	O	O	
2-22	home	B-NPart	O	
2-23	.	O	O	

#id=3
#text=So , off I went to the library .
3-1	So	O	O	
3-2	,	O	O	
3-3	off	O	O	
3-4	I	B-ScrPart_customer	O	
3-5	went	O	B-Evoking	
3-6	to	O	I-Evoking	
3-7	the	O	I-Evoking	
3-8	library	B-ScrPart_library	I-Evoking	
3-9	.	O	O	

#id=4
#text=I got in my car and drove a mile down the street until I reached the library .
4-1	I	B-ScrPart_customer	O	
4-2	got	O	B-RelNScrEv	
4-3	in	O	O	
4-4	my	B-ScrPart_customer	O	
4-5	car	B-NPart	O	
4-6	and	O	O	
4-7	drove	O	B-ScrEv_get_library	
4-8	a	O	O	
4-9	mile	B-NPart	O	
4-10	down	O	O	
4-11	the	O	O	
