 # webanno.custom.Events | Events # webanno.custom.Participants | Participant
#id=1
#text=There is a book I wanted to read .
1-1	There	O	O	
1-2	is	B-UnrelEv	O	
1-3	a	O	O	
1-4	book	O	B-ScrPart_book	
1-5	I	O	B-ScrPart_customer	
1-6	wanted	B-UnrelEv	O	
1-7	to	O	O	
1-8	read	B-RelNScrEv	O	
1-9	.	O	O	

#id=2
#text=However , I was n't sure if it was a book I actually wanted to buy .
2-1	However	O	O	
2-2	,	O	O	
2-3	I	O	B-ScrPart_customer	
2-4	was	B-UnrelEv	O	
2-5	n't	O	O	
2-6	sure	O	O	
2-7	if	O	O	
2-8	it	O	B-No_label	
2-9	was	B-UnrelEv	O	
2-10	a	O	O	
2-11	book	O	B-ScrPart_book	
2-12	I	O	B-ScrPart_customer	
2-13	actually	O	O	
2-14	wanted	B-UnrelEv	O	
2-15	to	O	O	
2-16	buy	B-UnrelEv	O	
2-17	.	O	O	

#id=3
#text=Instead , I decided to go to the public library to see if I could borrow it .
3-1	Instead	O	O	
3-2	,	O	O	
3-3	I	O	B-ScrPart_customer	
3-4	decided	B-UnrelEv	O	
3-5	to	O	O	
3-6	go	B-ScrEv_get_library	O	
3-7	to	O	O	
3-8	the	O	O	
3-9	public	O	O	
3-10	library	O	B-ScrPart_library	
3-11	to	O	O	
3-12	see	B-UnrelEv	O	
3-13	if	O	O	
3-14	I	O	B-ScrPart_customer	
3-15	could	O	O	
3-16	borrow	B-Evoking	O	
3-17	it	I-Evoking	B-ScrPart_book	
3-18	.	O	O	

#id=4
#text=Once I got to the library , I decided to use the card catalog to see if the particular book I wanted was carried by the library .
4-1	Once	O	O	
4-2	I	O	B-ScrPart_customer	
4-3	got	B-ScrEv_get_library	O	
4-4	to	O	O	
4-5	the	O	O	
4-6	library	O	B-ScrPart_library	
4-7	,	O	O	
4-8	I	O	B-ScrPart_customer	
4-9	decided	B-UnrelEv	O	
4-10	to	O	O	
4-11	use	B-ScrEv_check_catalog	O	
4-12	the	O	O	
4-13	card	O	B-ScrPart_catalog	
4-14	catalog	O	I-ScrPart_catalog|B-ScrPart_catalog	
4-15	to	O	O	
4-16	see	B-UnrelEv	O	
4-17	if	O	O	
4-18	the	O	O	
4-19	particular	O	O	
4-20	book	O	B-ScrPart_book	
4-21	I	O	B-ScrPart_customer	
4-22	wanted	B-UnrelEv	O	
4-23	was	O	O	
4-24	carried	B-RelNScrEv	O	
4-25	by	O	O	
4-26	the	O	O	
4-27	library	O	B-ScrPart_library	
4-28	.	O	O	

#id=5
#text=Luckily , it was .
5-1	Luckily	O	O	
5-2	,	O	O	
5-3	it	O	B-ScrPart_book	
5-4	was	B-UnrelEv	O	
5-5	.	O	O	

#id=6
#text=I used the paper and pen provided to write down the aisle and shelf number where the book would be located .
6-1	I	O	B-ScrPart_customer	
6-2	used	B-UnrelEv	O	
6-3	the	O	O	
6-4	paper	O	B-NPart	
6-5	and	O	O	
6-6	pen	O	B-NPart	
6-7	provided	B-UnrelEv	O	
6-8	to	O	O	
6-9	write	B-ScrEv_note_shelf	O	
6-10	down	I-ScrEv_note_shelf	O	
6-11	the	O	O	
6-12	aisle	O	B-ScrPart_location_library	
6-13	and	O	O	
6-14	shelf	O	B-ScrPart_section_id	
6-15	number	O	I-ScrPart_section_id|B-ScrPart_section_id	
6-16	where	O	O	
6-17	the	O	O	
6-18	book	O	B-ScrPart_book	
6-19	would	O	O	
6-20	be	O	O	
6-21	located	B-UnrelEv	O	
6-22	.	O	O	

#id=7
#text=Walking down the aisles of shelves , I found the one where my book should have been .
7-1	Walking	B-ScrEv_get_shelf	O	
7-2	down	O	O	
7-3	the	O	O	
7-4	aisles	O	B-ScrPart_location_library	
7-5	of	O	O	
7-6	shelves	O	B-ScrPart_shelf	
7-7	,	O	O	
7-8	I	O	B-ScrPart_customer	
7-9	found	B-ScrEv_get_shelf	O	
7-10	the	O	O	
7-11	one	O	B-ScrPart_shelf	
7-12	where	O	O	
7-13	my	O	B-ScrPart_customer	
7-14	book	O	B-ScrPart_book	
7-15	should	O	O	
7-16	have	O	O	
7-17	been	B-UnrelEv	O	
7-18	.	O	O	

#id=8
#text=However , it was n't there .
8-1	However	O	O	
8-2	,	O	O	
8-3	it	O	B-ScrPart_book	
8-4	was	B-UnrelEv	O	
8-5	n't	O	O	
