 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=I paid a visit to the library a couple of days ago .
1-1	I	B-ScrPart_customer	O	
1-2	paid	O	B-ScrEv_get_library	
1-3	a	O	O	
1-4	visit	B-SuppVComp	O	
1-5	to	O	O	
1-6	the	O	O	
1-7	library	B-ScrPart_library	O	
1-8	a	O	O	
1-9	couple	B-NPart	O	
1-10	of	O	O	
1-11	days	B-NPart	O	
1-12	ago	O	O	
1-13	.	O	O	

#id=2
#text=After getting off work at 5pm , I walked over to a library branch a couple of blocks from my home .
2-1	After	O	O	
2-2	getting	O	B-UnrelEv	
2-3	off	O	O	
2-4	work	B-NPart	O	
2-5	at	O	O	
2-6	5pm	O	O	
2-7	,	O	O	
2-8	I	B-ScrPart_customer	O	
2-9	walked	O	B-ScrEv_get_library	
2-10	over	O	O	
2-11	to	O	O	
2-12	a	O	O	
2-13	library	B-ScrPart_library	O	
2-14	branch	I-ScrPart_library|B-ScrPart_library	O	
2-15	a	O	O	
2-16	couple	B-NPart	O	
2-17	of	O	O	
2-18	blocks	B-NPart	O	
2-19	from	O	O	
2-20	my	B-ScrPart_customer	O	
2-21	home	B-NPart	O	
2-22	.	O	O	

#id=3
#text=I was looking to borrow a novel that I 'd been meaning to read for some time .
3-1	I	B-ScrPart_customer	O	
3-2	was	O	O	
3-3	looking	O	B-UnrelEv	
3-4	to	O	O	
3-5	borrow	O	B-Evoking	
3-6	a	O	I-Evoking	
3-7	novel	B-ScrPart_book	I-Evoking	
3-8	that	O	O	
3-9	I	B-ScrPart_customer	O	
3-10	'd	O	O	
3-11	been	O	O	
3-12	meaning	O	B-UnrelEv	
3-13	to	O	O	
3-14	read	O	B-RelNScrEv	
3-15	for	O	O	
3-16	some	O	O	
3-17	time	B-NPart	O	
3-18	.	O	O	

#id=4
#text=I got there at around 6pm .
4-1	I	B-ScrPart_customer	O	
4-2	got	O	B-ScrEv_get_library	
4-3	there	B-ScrPart_library	O	
4-4	at	O	O	
4-5	around	O	O	
4-6	6pm	B-NPart	O	
4-7	.	O	O	

#id=5
#text=I first logged onto one of the library computers to confirm that the book was still there .
5-1	I	B-ScrPart_customer	O	
5-2	first	O	O	
5-3	logged	O	B-ScrEv_use_computer	
5-4	onto	O	O	
5-5	one	B-ScrPart_institutional_devices	O	
5-6	of	O	O	
5-7	the	O	O	
5-8	library	B-ScrPart_institutional_devices	O	
5-9	computers	I-ScrPart_institutional_devices|B-ScrPart_institutional_devices	O	
5-10	to	O	O	
5-11	confirm	O	B-ScrEv_check_catalog	
5-12	that	O	O	
5-13	the	O	O	
5-14	book	B-ScrPart_book	O	
5-15	was	O	B-UnrelEv	
5-16	still	O	O	
5-17	there	B-ScrPart_library	O	
5-18	.	O	O	

#id=6
#text=After confirming this , I went upstairs to the fiction section , located on the second floor of the library .
6-1	After	O	O	
6-2	confirming	O	B-ScrEv_check_catalog	
6-3	this	O	O	
6-4	,	O	O	
6-5	I	B-ScrPart_customer	O	
6-6	went	O	B-RelNScrEv	
6-7	upstairs	B-ScrPart_location_library	O	
6-8	to	O	O	
6-9	the	O	O	
6-10	fiction	B-ScrPart_location_library	O	
6-11	section	I-ScrPart_location_library|B-ScrPart_location_library	O	
6-12	,	O	O	
6-13	located	O	B-UnrelEv	
6-14	on	O	O	
6-15	the	O	O	
6-16	second	O	O	
6-17	floor	B-ScrPart_location_library	O	
6-18	of	O	O	
6-19	the	O	O	
6-20	library	B-ScrPart_library	O	
6-21	.	O	O	

#id=7
#text=Once I was in the fiction section .
7-1	Once	O	O	
7-2	I	B-ScrPart_customer	O	
7-3	was	O	B-UnrelEv	
7-4	in	O	O	
7-5	the	O	O	
