 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I went to the library and walked in the door .
1-1	I	B-ScrPart_customer	O	_	_	
1-2	went	O	B-Evoking	_	_	
1-3	to	O	I-Evoking	_	_	
1-4	the	O	I-Evoking	_	_	
1-5	library	B-ScrPart_library	I-Evoking	_	_	
1-6	and	O	O	_	_	
1-7	walked	O	B-ScrEv_get_library	_	_	
1-8	in	O	I-ScrEv_get_library	_	_	
1-9	the	O	O	_	_	
1-10	door	B-NPart	O	_	_	
1-11	.	O	O	_	_	

#id=2
#text=I was interested in borrowing a book about the American Revolutionary War .
2-1	I	B-ScrPart_customer	O	_	_	
2-2	was	O	O	_	_	
2-3	interested	O	B-UnrelEv	_	_	
2-4	in	O	O	_	_	
2-5	borrowing	O	B-Evoking	_	_	
2-6	a	O	I-Evoking	_	_	
2-7	book	B-ScrPart_book	I-Evoking	_	_	
2-8	about	O	O	_	_	
2-9	the	O	O	_	_	
2-10	American	O	O	_	_	
2-11	Revolutionary	B-NPart	O	_	_	
2-12	War	I-NPart|B-NPart	O	_	_	
2-13	.	O	O	_	_	

#id=3
#text=The book was written by a man named John Canton .
3-1	The	O	O	_	_	
3-2	book	B-ScrPart_book	O	_	_	
3-3	was	O	O	_	_	
3-4	written	O	B-RelNScrEv	_	_	
3-5	by	O	O	_	_	
3-6	a	O	O	_	_	
3-7	man	B-NPart	O	_	_	
3-8	named	O	B-UnrelEv	_	_	
3-9	John	B-NPart	O	_	_	
3-10	Canton	I-NPart	O	_	_	
3-11	.	O	O	_	_	

#id=4
#text=Inside the library there is a bank of computers .
4-1	Inside	O	O	_	_	
4-2	the	O	O	_	_	
4-3	library	B-ScrPart_library	O	_	_	
4-4	there	O	O	_	_	
4-5	is	O	B-UnrelEv	_	_	
4-6	a	O	O	_	_	
4-7	bank	B-Head_of_Partitive	O	_	_	
4-8	of	O	O	_	_	
4-9	computers	B-ScrPart_institutional_devices	O	_	_	
4-10	.	O	O	_	_	

#id=5
#text=I went to one of the computers and typed in the author 's last name .
5-1	I	B-ScrPart_customer	O	_	_	
5-2	went	O	B-RelNScrEv	_	_	
5-3	to	O	O	_	_	
5-4	one	O	O	_	_	
5-5	of	O	O	_	_	
5-6	the	O	O	_	_	
5-7	computers	B-ScrPart_institutional_devices	O	_	_	
5-8	and	O	O	_	_	
5-9	typed	O	B-ScrEv_use_computer	_	_	
5-10	in	O	I-ScrEv_use_computer	_	_	
5-11	the	O	O	_	_	
5-12	author	B-ScrPart_other	O	_	_	
5-13	's	O	O	_	_	
5-14	last	B-NPart	O	_	_	
5-15	name	I-NPart|B-NPart	O	_	_	
5-16	.	O	O	_	_	

#id=6
#text=There were a number of books by people with the last name Canton , but I quickly found the one I was looking for .
6-1	There	O	O	_	_	
6-2	were	O	B-UnrelEv	_	_	
6-3	a	O	O	_	_	
6-4	number	B-Head_of_Partitive	O	_	_	
6-5	of	O	O	_	_	
6-6	books	B-ScrPart_book	O	_	_	
6-7	by	O	O	_	_	
6-8	people	B-ScrPart_other	O	webanno.custom.Corefchains_	5-12	
6-9	with	O	O	_	_	
6-10	the	O	O	_	_	
6-11	last	B-NPart	O	_	_	
6-12	name	I-NPart	O	_	_	
6-13	Canton	B-NPart	O	_	_	
6-14	,	O	O	_	_	
6-15	but	O	O	_	_	
6-16	I	B-ScrPart_customer	O	_	_	
6-17	quickly	O	O	_	_	
6-18	found	O	B-ScrEv_use_computer	_	_	
6-19	the	O	O	_	_	
6-20	one	B-ScrPart_book	O	_	_	
6-21	I	B-ScrPart_customer	O	_	_	
6-22	was	O	O	_	_	
6-23	looking	O	B-ScrEv_look_for_book	_	_	
6-24	for	O	I-ScrEv_look_for_book	_	_	
6-25	.	O	O	_	_	

#id=7
#text=The computer told me the book 's call number .
7-1	The	O	O	_	_	
7-2	computer	B-ScrPart_institutional_devices	O	_	_	
7-3	told	O	B-ScrEv_use_computer	_	_	
7-4	me	B-ScrPart_customer	O	_	_	
7-5	the	O	O	_	_	
7-6	book	B-ScrPart_book	O	_	_	
7-7	's	O	O	_	_	
7-8	call	B-ScrPart_section_id	O	_	_	
7-9	number	I-ScrPart_section_id|B-ScrPart_section_id	O	_	_	
7-10	.	O	O	_	_	

#id=8
#text=I wrote it down on an index card I had with me .
8-1	I	B-ScrPart_customer	O	_	_	
8-2	wrote	O	B-ScrEv_note_shelf	_	_	
8-3	it	B-ScrPart_section_id	O	_	_	
8-4	down	O	O	_	_	
8-5	on	O	O	_	_	
8-6	an	O	O	_	_	
8-7	index	B-NPart	O	_	_	
8-8	card	I-NPart|B-NPart	O	_	_	
8-9	I	B-ScrPart_customer	O	_	_	
8-10	had	O	B-UnrelEv	_	_	
8-11	with	O	O	_	_	
8-12	me	B-ScrPart_customer	O	_	_	
8-13	.	O	O	_	_	

#id=9
#text=The library has three floors .
9-1	The	O	O	_	_	
9-2	library	B-ScrPart_library	O	_	_	
9-3	has	O	B-UnrelEv	_	_	
9-4	three	O	O	_	_	
9-5	floors	B-ScrPart_location_library	O	_	_	
9-6	.	O	O	_	_	

#id=10
#text=I looked at a sign on the wall that told me that books that started with the same letters my call number started with were on the second floor .
10-1	I	B-ScrPart_customer	O	_	_	
10-2	looked	O	B-RelNScrEv	_	_	
10-3	at	O	O	_	_	
10-4	a	O	O	_	_	
10-5	sign	B-NPart	O	_	_	
10-6	on	O	O	_	_	
10-7	the	O	O	_	_	
10-8	wall	B-NPart	O	_	_	
10-9	that	B-NPart	O	_	_	
10-10	told	O	B-RelNScrEv	_	_	
10-11	me	B-ScrPart_customer	O	_	_	
10-12	that	O	O	_	_	
10-13	books	B-ScrPart_book	O	_	_	
10-14	that	B-ScrPart_book	O	_	_	
10-15	started	O	B-UnrelEv	_	_	
10-16	with	O	O	_	_	
10-17	the	O	O	_	_	
10-18	same	O	O	_	_	
10-19	letters	B-NPart	O	_	_	
10-20	my	B-ScrPart_customer	O	_	_	
10-21	call	B-ScrPart_section_id	O	_	_	
10-22	number	I-ScrPart_section_id|B-ScrPart_section_id	O	_	_	
10-23	started	O	B-UnrelEv	_	_	
10-24	with	O	I-UnrelEv	_	_	
10-25	were	O	O	_	_	
10-26	on	O	O	_	_	
10-27	the	O	O	_	_	
10-28	second	O	O	_	_	
10-29	floor	B-ScrPart_location_library	O	_	_	
10-30	.	O	O	_	_	

#id=11
#text=I walked up to the second floor and went to the book stacks , the lines of shelving where they keep the books .
11-1	I	B-ScrPart_customer	O	_	_	
11-2	walked	O	B-ScrEv_get_shelf	_	_	
11-3	up	O	I-ScrEv_get_shelf	_	_	
11-4	to	O	O	_	_	
11-5	the	O	O	_	_	
11-6	second	O	O	_	_	
11-7	floor	B-ScrPart_location_library	O	_	_	
11-8	and	O	O	_	_	
11-9	went	O	B-ScrEv_get_shelf	_	_	
11-10	to	O	O	_	_	
11-11	the	O	O	_	_	
11-12	book	B-ScrPart_shelf	O	_	_	
11-13	stacks	I-ScrPart_shelf|B-ScrPart_shelf	O	_	_	
11-14	,	O	O	_	_	
11-15	the	O	O	_	_	
11-16	lines	B-Head_of_Partitive	O	_	_	
11-17	of	O	O	_	_	
