 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=Last year when I worked for a friend doing landscaping jobs , we often had to plant trees .
1-1	Last	O	O	
1-2	year	B-ScrPart_time	O	
1-3	when	O	O	
1-4	I	B-ScrPart_gardener	O	
1-5	worked	O	B-UnrelEv	
1-6	for	O	O	
1-7	a	O	O	
1-8	friend	B-ScrPart_gardener	O	
1-9	doing	O	B-UnrelEv	
1-10	landscaping	B-NPart	O	
1-11	jobs	I-NPart|B-NPart	O	
1-12	,	O	O	
1-13	we	B-ScrPart_gardener	O	
1-14	often	O	O	
1-15	had	O	O	
1-16	to	O	O	
1-17	plant	O	B-Evoking	
1-18	trees	B-ScrPart_tree	I-Evoking	
1-19	.	O	O	

#id=2
#text=Generally , we would choose a tree from a near by plant store based on what our customer desired .
2-1	Generally	O	O	
2-2	,	O	O	
2-3	we	B-ScrPart_gardener	O	
2-4	would	O	O	
2-5	choose	O	B-ScrEv_choose_tree	
2-6	a	O	O	
2-7	tree	B-ScrPart_tree	O	
2-8	from	O	O	
2-9	a	O	O	
2-10	near	O	O	
2-11	by	O	O	
2-12	plant	B-ScrPart_shop	O	
2-13	store	I-ScrPart_shop|B-ScrPart_shop	O	
2-14	based	O	B-UnrelEv	
2-15	on	O	O	
2-16	what	O	O	
2-17	our	B-ScrPart_gardener	O	
2-18	customer	B-???	O	
2-19	desired	O	B-UnrelEv	
2-20	.	O	O	

#id=3
#text=Trees can be purchased at all different ages , from very small to the size of a large pot .
3-1	Trees	B-ScrPart_tree	O	
3-2	can	O	O	
3-3	be	O	O	
3-4	purchased	O	B-ScrEv_get_tree	
3-5	at	O	O	
3-6	all	O	O	
3-7	different	O	O	
3-8	ages	B-NPart	O	
3-9	,	O	O	
3-10	from	O	O	
3-11	very	O	O	
3-12	small	O	O	
3-13	to	O	O	
3-14	the	O	O	
3-15	size	B-No_label	O	
3-16	of	O	O	
3-17	a	O	O	
3-18	large	O	O	
3-19	pot	B-NPart	O	
3-20	.	O	O	

#id=4
#text=Then , after buying the tree or trees , we would purchase mulch , or fertilizer , to give the tree the proper nutrients so it can grow big and strong .
4-1	Then	O	O	
4-2	,	O	O	
4-3	after	O	O	
4-4	buying	O	B-ScrEv_get_tree	
4-5	the	O	O	
4-6	tree	B-ScrPart_tree	O	
4-7	or	O	O	
4-8	trees	B-ScrPart_tree	O	
4-9	,	O	O	
4-10	we	B-ScrPart_gardener	O	
4-11	would	O	O	
4-12	purchase	O	B-ScrEv_other	
4-13	mulch	B-ScrPart_fertilizer	O	
4-14	,	O	O	
4-15	or	O	O	
4-16	fertilizer	B-ScrPart_fertilizer	O	
4-17	,	O	O	
4-18	to	O	O	
4-19	give	O	B-ScrEv_place_fertilizers	
4-20	the	O	O	
4-21	tree	B-ScrPart_tree	O	
4-22	the	O	O	
4-23	proper	O	O	
4-24	nutrients	B-ScrPart_fertilizer	O	
4-25	so	O	O	
4-26	it	B-ScrPart_tree	O	
4-27	can	O	O	
4-28	grow	O	B-RelNScrEv	
4-29	big	O	O	
4-30	and	O	O	
4-31	strong	O	O	
4-32	.	O	O	

#id=5
#text=After the tree and fertilizer is purchased , we were off the house to perform our various activities .
5-1	After	O	O	
5-2	the	O	O	
5-3	tree	B-ScrPart_tree	O	
5-4	and	O	O	
5-5	fertilizer	B-ScrPart_fertilizer	O	
5-6	is	O	O	
5-7	purchased	O	B-ScrEv_get_tree	
5-8	,	O	O	
5-9	we	B-ScrPart_gardener	O	
5-10	were	O	B-UnrelEv	
