 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=First we began by going to the orchard and picking the best tree we could find , this however did not satisfy the little ones so we had to go with the tree that they picked out .
1-1	First	O	O	
1-2	we	B-ScrPart_gardener	O	
1-3	began	O	B-UnrelEv	
1-4	by	O	O	
1-5	going	O	B-ScrEv_other	
1-6	to	O	O	
1-7	the	O	O	
1-8	orchard	B-ScrPart_shop	O	
1-9	and	O	O	
1-10	picking	O	B-ScrEv_choose_tree	
1-11	the	O	O	
1-12	best	O	O	
1-13	tree	B-ScrPart_tree	O	
1-14	we	B-ScrPart_gardener	O	
1-15	could	O	O	
1-16	find	O	B-ScrEv_choose_tree	
1-17	,	O	O	
1-18	this	B-ScrPart_tree	O	
1-19	however	O	O	
1-20	did	O	O	
1-21	not	O	O	
1-22	satisfy	O	B-UnrelEv	
1-23	the	O	O	
1-24	little	O	O	
1-25	ones	B-ScrPart_gardener	O	
1-26	so	O	O	
1-27	we	B-ScrPart_gardener	O	
1-28	had	O	O	
1-29	to	O	O	
1-30	go	O	B-ScrEv_get_tree	
1-31	with	O	O	
1-32	the	O	O	
1-33	tree	B-ScrPart_tree	O	
1-34	that	O	O	
1-35	they	B-ScrPart_gardener	O	
1-36	picked	O	B-ScrEv_choose_tree	
1-37	out	O	O	
1-38	.	O	O	

#id=2
#text=We drove back home with the tree on top of the car to begin the planting .
2-1	We	B-ScrPart_gardener	O	
2-2	drove	O	B-ScrEv_take_home	
2-3	back	O	O	
2-4	home	B-SuppVComp	O	
2-5	with	O	O	
2-6	the	O	O	
2-7	tree	B-ScrPart_tree	O	
2-8	on	O	O	
2-9	top	B-Head_of_Partitive	O	
2-10	of	O	O	
2-11	the	O	O	
2-12	car	B-NPart	O	
2-13	to	O	O	
2-14	begin	O	B-UnrelEv	
2-15	the	O	O	
2-16	planting	O	B-RelNScrEv	
2-17	.	O	O	

#id=3
#text=Starting off I dug a medium sized hole where we could plant the tree and it could grow as much as it wanted .
3-1	Starting	O	B-UnrelEv|B-UnrelEv	
3-2	off	O	I-UnrelEv	
3-3	I	B-ScrPart_gardener	O	
3-4	dug	O	B-RelNScrEv	
3-5	a	O	O	
3-6	medium	O	O	
3-7	sized	O	B-RelNScrEv	
3-8	hole	B-ScrPart_hole	O	
3-9	where	O	O	
3-10	we	B-ScrPart_gardener	O	
3-11	could	O	O	
3-12	plant	O	B-RelNScrEv	
3-13	the	O	O	
3-14	tree	B-ScrPart_tree	O	
3-15	and	O	O	
3-16	it	B-ScrPart_tree	O	
3-17	could	O	O	
3-18	grow	O	B-RelNScrEv	
3-19	as	O	O	
3-20	much	O	O	
3-21	as	O	O	
3-22	it	B-ScrPart_tree	O	
3-23	wanted	O	B-UnrelEv	
3-24	.	O	O	

#id=4
#text=We fertilized the ground where the tree would be planted and began the transfer of the tree .
4-1	We	B-ScrPart_gardener	O	
4-2	fertilized	O	B-ScrEv_place_fertilizers	
4-3	the	O	O	
4-4	ground	B-ScrPart_other	O	
4-5	where	O	O	
4-6	the	O	O	
4-7	tree	B-ScrPart_tree	O	
4-8	would	O	O	
4-9	be	O	O	
4-10	planted	O	B-RelNScrEv	
4-11	and	O	O	
4-12	began	O	B-UnrelEv	
4-13	the	O	O	
4-14	transfer	B-NPart	O	
4-15	of	O	O	
4-16	the	O	O	
4-17	tree	B-ScrPart_tree	O	
4-18	.	O	O	

#id=5
#text=This tree was then checked daily on its progress and to be watered .
5-1	This	O	O	
5-2	tree	B-ScrPart_tree	O	
5-3	was	O	O	
5-4	then	O	O	
5-5	checked	O	B-ScrEv_other	
5-6	daily	O	O	
5-7	on	O	O	
