 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=I did my research and made sure that whatever tree I was planting could survive in my region , since my state can get cold .
1-1	I	B-ScrPart_gardener	O	
1-2	did	O	B-UnrelEv	
1-3	my	B-ScrPart_gardener	O	
1-4	research	B-NPart	O	
1-5	and	O	O	
1-6	made	O	B-UnrelEv	
1-7	sure	O	I-UnrelEv	
1-8	that	O	O	
1-9	whatever	O	O	
1-10	tree	B-ScrPart_tree	O	
1-11	I	B-ScrPart_gardener	O	
1-12	was	O	O	
1-13	planting	O	B-Evoking	
1-14	could	O	O	
1-15	survive	O	B-UnrelEv	
1-16	in	O	O	
1-17	my	B-ScrPart_gardener	O	
1-18	region	B-NPart	O	
1-19	,	O	O	
1-20	since	O	O	
1-21	my	B-ScrPart_gardener	O	
1-22	state	B-NPart	O	
1-23	can	O	O	
1-24	get	O	B-UnrelEv	
1-25	cold	O	O	
1-26	.	O	O	

#id=2
#text=I checked to make sure it was okay to plant the tree .
2-1	I	B-ScrPart_gardener	O	
2-2	checked	O	B-UnrelEv	
2-3	to	O	O	
2-4	make	O	B-UnrelEv	
2-5	sure	O	I-UnrelEv	
2-6	it	B-No_label	O	
2-7	was	O	B-UnrelEv	
2-8	okay	O	O	
2-9	to	O	O	
2-10	plant	O	B-Evoking	
2-11	the	O	I-Evoking	
2-12	tree	B-ScrPart_tree	I-Evoking	
2-13	.	O	O	

#id=3
#text=Since my parents were the land-owners , they said yes .
3-1	Since	O	O	
3-2	my	B-ScrPart_gardener	O	
3-3	parents	B-NPart	O	
3-4	were	O	B-UnrelEv	
3-5	the	O	O	
3-6	land-owners	B-NPart	O	
3-7	,	O	O	
3-8	they	B-NPart	O	
3-9	said	O	B-UnrelEv	
3-10	yes	O	O	
3-11	.	O	O	

#id=4
#text=I made sure to plant it far away from the house and any piper or wires .
4-1	I	B-ScrPart_gardener	O	
4-2	made	O	B-ScrEv_find_place	
4-3	sure	O	I-ScrEv_find_place	
4-4	to	O	O	
4-5	plant	O	B-Evoking	
4-6	it	B-ScrPart_tree	I-Evoking	
4-7	far	O	O	
4-8	away	O	O	
4-9	from	O	O	
4-10	the	O	O	
4-11	house	B-NPart	O	
4-12	and	O	O	
4-13	any	O	O	
4-14	piper	B-NPart	O	
4-15	or	O	O	
4-16	wires	B-NPart	O	
4-17	.	O	O	

#id=5
#text=That way , when it grew larger , it would not be dangerous .
5-1	That	O	O	
5-2	way	B-No_label	O	
5-3	,	O	O	
5-4	when	O	O	
5-5	it	B-ScrPart_tree	O	
5-6	grew	O	B-RelNScrEv	
5-7	larger	O	O	
5-8	,	O	O	
5-9	it	B-ScrPart_tree	O	
5-10	would	O	O	
5-11	not	O	O	
5-12	be	O	B-UnrelEv	
5-13	dangerous	O	O	
5-14	.	O	O	

#id=6
#text=I decided to plant a pine tree .
6-1	I	B-ScrPart_gardener	O	
6-2	decided	O	B-ScrEv_choose_tree	
6-3	to	O	O	
6-4	plant	O	B-Evoking	
6-5	a	O	I-Evoking	
6-6	pine	B-ScrPart_tree	I-Evoking	
6-7	tree	I-ScrPart_tree|B-ScrPart_tree	I-Evoking	
6-8	.	O	O	

#id=7
#text=They are not as messy in the fall , because they have needles that they keep instead of leaves that they shed .
7-1	They	B-ScrPart_tree	O	
7-2	are	O	B-UnrelEv	
7-3	not	O	O	
7-4	as	O	O	
7-5	messy	O	O	
7-6	in	O	O	
7-7	the	O	O	
7-8	fall	B-NPart	O	
7-9	,	O	O	
7-10	because	O	O	
7-11	they	B-ScrPart_tree	O	
7-12	have	O	B-UnrelEv	
7-13	needles	B-NPart	O	
7-14	that	O	O	
7-15	they	B-ScrPart_tree	O	
7-16	keep	O	B-UnrelEv	
7-17	instead	O	O	
7-18	of	O	O	
7-19	leaves	B-NPart	O	
7-20	that	O	O	
7-21	they	B-ScrPart_tree	O	
7-22	shed	O	B-UnrelEv	
7-23	.	O	O	

#id=8
#text=I bought a small sapling at a store .
8-1	I	B-ScrPart_gardener	O	
8-2	bought	O	B-ScrEv_get_tree	
8-3	a	O	O	
8-4	small	O	O	
8-5	sapling	B-ScrPart_tree	O	
8-6	at	O	O	
8-7	a	O	O	
8-8	store	B-ScrPart_shop	O	
8-9	.	O	O	

#id=9
#text=Growing a tree from a seed is more difficult .
9-1	Growing	O	B-RelNScrEv	
9-2	a	O	O	
9-3	tree	B-ScrPart_tree	O	
9-4	from	O	O	
9-5	a	O	O	
9-6	seed	B-ScrPart_seeds	O	
9-7	is	O	B-UnrelEv	
9-8	more	O	O	
9-9	difficult	O	O	
9-10	.	O	O	

#id=10
#text=I dug a hole in the ground wide enough to hold the roots well and about 4 inches deep .
10-1	I	B-ScrPart_gardener	O	
10-2	dug	O	B-ScrEv_dug_hole	
10-3	a	O	O	
10-4	hole	B-ScrPart_hole	O	
