 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=I have a very important job interview coming up in a few days and I want to make sure I look my best .
1-1	I	B-ScrPart_customer	O	
1-2	have	O	O	
1-3	a	O	O	
1-4	very	O	O	
1-5	important	O	O	
1-6	job	B-NPart	O	
1-7	interview	I-NPart|B-NPart	O	
1-8	coming	O	B-UnrelEv	
1-9	up	O	I-UnrelEv	
1-10	in	O	O	
1-11	a	O	O	
1-12	few	O	O	
1-13	days	B-NPart	O	
1-14	and	O	O	
1-15	I	B-ScrPart_customer	O	
1-16	want	O	O	
1-17	to	O	O	
1-18	make	O	B-UnrelEv	
1-19	sure	O	I-UnrelEv	
1-20	I	B-ScrPart_customer	O	
1-21	look	O	B-UnrelEv	
1-22	my	B-ScrPart_customer	O	
1-23	best	O	O	
1-24	.	O	O	

#id=2
#text=I called up my barber and made an appointment for later on in the day .
2-1	I	B-ScrPart_customer	O	
2-2	called	O	B-ScrEv_make_appointment	
2-3	up	O	I-ScrEv_make_appointment	
2-4	my	B-ScrPart_customer	O	
2-5	barber	B-ScrPart_hairdresser	O	
2-6	and	O	O	
2-7	made	O	B-ScrEv_make_appointment	
2-8	an	O	O	
2-9	appointment	B-ScrPart_appointment	O	
2-10	for	O	O	
2-11	later	O	O	
2-12	on	O	O	
2-13	in	O	O	
2-14	the	O	O	
2-15	day	B-ScrPart_time/date	O	
2-16	.	O	O	

#id=3
#text=When I got to the barber shop I greeted him and took a seat in his chair .
3-1	When	O	O	
3-2	I	B-ScrPart_customer	O	
3-3	got	O	B-ScrEv_get_salon	
3-4	to	O	O	
3-5	the	O	O	
3-6	barber	B-ScrPart_salon	O	
3-7	shop	I-ScrPart_salon|B-ScrPart_salon	O	
3-8	I	B-ScrPart_customer	O	
3-9	greeted	O	B-ScrEv_small_talk	
3-10	him	B-ScrPart_hairdresser	O	
3-11	and	O	O	
3-12	took	O	B-ScrEv_sit_down	
3-13	a	O	O	
3-14	seat	B-SuppVComp	O	
3-15	in	O	O	
3-16	his	B-ScrPart_hairdresser	O	
3-17	chair	B-ScrPart_chair	O	
3-18	.	O	O	

#id=4
#text=I told him about the interview and he told me not to worry I was in good hands .
4-1	I	B-ScrPart_customer	O	
4-2	told	O	B-ScrEv_small_talk	
4-3	him	B-ScrPart_hairdresser	O	
4-4	about	O	O	
4-5	the	O	O	
4-6	interview	B-NPart	O	
4-7	and	O	O	
4-8	he	B-ScrPart_hairdresser	O	
4-9	told	O	B-ScrEv_small_talk	
4-10	me	B-ScrPart_customer	O	
4-11	not	O	O	
4-12	to	O	O	
4-13	worry	O	B-UnrelEv	
4-14	I	B-ScrPart_customer	O	
4-15	was	O	B-UnrelEv	
4-16	in	O	O	
4-17	good	O	O	
4-18	hands	B-No_label	O	
4-19	.	O	O	

#id=5
#text=He put the barber apron over me so I would n't get any hair on my clothes while he cut my hair .
5-1	He	B-ScrPart_hairdresser	O	
5-2	put	O	B-ScrEv_put_on_cape	
5-3	the	O	O	
5-4	barber	B-ScrPart_cape	O	
5-5	apron	I-ScrPart_cape|B-ScrPart_cape	O	
5-6	over	O	O	
5-7	me	B-ScrPart_customer	O	
5-8	so	O	O	
5-9	I	B-ScrPart_customer	O	
5-10	would	O	O	
5-11	n't	O	O	
5-12	get	O	B-RelNScrEv	
5-13	any	O	O	
5-14	hair	B-ScrPart_hair	O	
5-15	on	O	O	
5-16	my	B-ScrPart_customer	O	
5-17	clothes	B-NPart	O	
5-18	while	O	O	
5-19	he	B-ScrPart_hairdresser	O	
5-20	cut	O	B-Evoking	
5-21	my	B-ScrPart_customer	I-Evoking	
5-22	hair	B-ScrPart_hair	I-Evoking	
5-23	.	O	O	

#id=6
#text=He took out his scissors and started sniping away like he usually did .
6-1	He	B-ScrPart_hairdresser	O	
6-2	took	O	B-RelNScrEv	
6-3	out	O	I-RelNScrEv	
6-4	his	B-ScrPart_hairdresser	O	
6-5	scissors	B-ScrPart_scissors	O	
6-6	and	O	O	
6-7	started	O	B-UnrelEv	
6-8	sniping	O	B-ScrEv_cut	
6-9	away	O	I-ScrEv_cut	
6-10	like	O	O	
6-11	he	B-ScrPart_hairdresser	O	
6-12	usually	O	O	
6-13	did	O	B-UnrelEv	
6-14	.	O	O	

#id=7
#text=After about 20 minutes we were all done .
7-1	After	O	O	
7-2	about	O	O	
7-3	20	B-ScrPart_time/date	O	
