 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=Every two months or so I go and get my hair trimmed .
1-1	Every	O	O	
1-2	two	O	O	
1-3	months	B-ScrPart_time/date	O	
1-4	or	O	O	
1-5	so	O	O	
1-6	I	B-ScrPart_customer	O	
1-7	go	O	B-ScrEv_get_salon	
1-8	and	O	O	
1-9	get	O	B-Evoking	
1-10	my	B-ScrPart_customer	I-Evoking	
1-11	hair	B-ScrPart_hair	I-Evoking	
1-12	trimmed	O	I-Evoking|B-ScrEv_cut	
1-13	.	O	O	

#id=2
#text=It 's always the same thing .
2-1	It	B-No_label	O	
2-2	's	O	B-UnrelEv	
2-3	always	O	O	
2-4	the	O	O	
2-5	same	O	O	
2-6	thing	B-No_label	O	
2-7	.	O	O	

#id=3
#text=I wash it before I leave the house , which is funny because I also pay to have it washed at the salon .
3-1	I	B-ScrPart_customer	O	
3-2	wash	O	B-ScrEv_wash	
3-3	it	B-ScrPart_hair	O	
3-4	before	O	O	
3-5	I	B-ScrPart_customer	O	
3-6	leave	O	B-UnrelEv	
3-7	the	O	O	
3-8	house	B-NPart	O	
3-9	,	O	O	
3-10	which	O	O	
3-11	is	O	B-UnrelEv	
3-12	funny	O	O	
3-13	because	O	O	
3-14	I	B-ScrPart_customer	O	
3-15	also	O	O	
3-16	pay	O	B-ScrEv_pay	
3-17	to	O	O	
3-18	have	O	B-UnrelEv	
3-19	it	B-ScrPart_hair	O	
3-20	washed	O	B-ScrEv_wash	
3-21	at	O	O	
3-22	the	O	O	
3-23	salon	B-ScrPart_salon	O	
3-24	.	O	O	

#id=4
#text=I just do n't want to show up with dirty hair !
4-1	I	B-ScrPart_customer	O	
4-2	just	O	O	
4-3	do	O	O	
4-4	n't	O	O	
4-5	want	O	B-UnrelEv	
4-6	to	O	O	
4-7	show	O	B-UnrelEv|B-UnrelEv	
4-8	up	O	I-UnrelEv	
4-9	with	O	O	
4-10	dirty	O	B-UnrelEv	
4-11	hair	B-ScrPart_hair	O	
4-12	!	O	O	

#id=5
#text=Once there , my regular girl Betty takes me back and washes it , then directs me to her station where I sit in a raised chair .
5-1	Once	O	O	
5-2	there	B-ScrPart_salon	O	
5-3	,	O	O	
5-4	my	B-ScrPart_customer	O	
5-5	regular	O	O	
5-6	girl	B-ScrPart_hairdresser	O	
5-7	Betty	B-ScrPart_hairdresser	O	
5-8	takes	O	B-ScrEv_move_in_salon	
5-9	me	B-ScrPart_customer	O	
5-10	back	O	O	
5-11	and	O	O	
5-12	washes	O	B-ScrEv_wash	
