 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=My hair had grown quite long , and it was getting more and more difficult to style it as I wanted in the morning .
1-1	My	B-ScrPart_customer	O	_	_	
1-2	hair	B-ScrPart_hair	O	_	_	
1-3	had	O	O	_	_	
1-4	grown	O	B-UnrelEv	_	_	
1-5	quite	O	O	_	_	
1-6	long	O	O	_	_	
1-7	,	O	O	_	_	
1-8	and	O	O	_	_	
1-9	it	B-No_label	O	_	_	
1-10	was	O	O	_	_	
1-11	getting	O	B-UnrelEv	_	_	
1-12	more	O	O	_	_	
1-13	and	O	O	_	_	
1-14	more	O	O	_	_	
1-15	difficult	O	O	_	_	
1-16	to	O	O	_	_	
1-17	style	O	B-RelNScrEv	_	_	
1-18	it	B-ScrPart_hair	O	_	_	
1-19	as	O	O	_	_	
1-20	I	B-ScrPart_customer	O	_	_	
1-21	wanted	O	B-UnrelEv	_	_	
1-22	in	O	O	_	_	
1-23	the	O	O	_	_	
1-24	morning	B-No_label	O	_	_	
1-25	.	O	O	_	_	

#id=2
#text=I decided I needed to get a haircut .
2-1	I	B-ScrPart_customer	O	_	_	
2-2	decided	O	B-UnrelEv	_	_	
2-3	I	B-ScrPart_customer	O	_	_	
2-4	needed	O	B-UnrelEv	_	_	
2-5	to	O	O	_	_	
2-6	get	O	B-Evoking	_	_	
2-7	a	O	I-Evoking	_	_	
2-8	haircut	B-ScrPart_haircut	I-Evoking	_	_	
2-9	.	O	O	_	_	

#id=3
#text=I called my local salon and made an appointment .
3-1	I	B-ScrPart_customer	O	_	_	
3-2	called	O	B-ScrEv_make_appointment	_	_	
3-3	my	B-ScrPart_customer	O	_	_	
3-4	local	O	O	_	_	
3-5	salon	B-ScrPart_salon	O	_	_	
3-6	and	O	O	_	_	
3-7	made	O	B-ScrEv_make_appointment	_	_	
3-8	an	O	O	_	_	
3-9	appointment	B-ScrPart_appointment	O	_	_	
3-10	.	O	O	_	_	

#id=4
#text=Luckily they were able to cut my hair the next afternoon .
4-1	Luckily	O	O	_	_	
4-2	they	B-ScrPart_hairdresser	O	_	_	
4-3	were	O	B-UnrelEv	_	_	
4-4	able	O	O	_	_	
4-5	to	O	O	_	_	
4-6	cut	O	B-Evoking	_	_	
4-7	my	B-ScrPart_customer	O	_	_	
4-8	hair	B-ScrPart_hair	O	_	_	
4-9	the	O	O	_	_	
4-10	next	O	O	_	_	
4-11	afternoon	B-ScrPart_time/date	O	_	_	
4-12	.	O	O	_	_	

#id=5
#text=The next day I drove to the salon , and arrived a few minutes before my appointment .
5-1	The	O	O	_	_	
5-2	next	O	O	_	_	
5-3	day	B-ScrPart_time/date	O	_	_	
5-4	I	B-ScrPart_customer	O	_	_	
5-5	drove	O	B-ScrEv_get_salon	_	_	
5-6	to	O	O	_	_	
5-7	the	O	O	_	_	
5-8	salon	B-ScrPart_salon	O	_	_	
5-9	,	O	O	_	_	
5-10	and	O	O	_	_	
5-11	arrived	O	B-ScrEv_get_salon	_	_	
5-12	a	O	O	_	_	
5-13	few	O	O	_	_	
5-14	minutes	B-ScrPart_time/date	O	_	_	
5-15	before	O	O	_	_	
5-16	my	B-ScrPart_customer	O	_	_	
5-17	appointment	B-ScrPart_appointment	O	_	_	
5-18	.	O	O	_	_	

#id=6
#text=I sat in the waiting chairs until my stylist was ready for me .
6-1	I	B-ScrPart_customer	O	_	_	
6-2	sat	O	B-ScrEv_wait	_	_	
6-3	in	O	O	_	_	
6-4	the	O	O	_	_	
6-5	waiting	B-NPart	O	_	_	
6-6	chairs	I-NPart|B-NPart	O	_	_	
6-7	until	O	O	_	_	
6-8	my	B-ScrPart_customer	O	_	_	
6-9	stylist	B-ScrPart_hairdresser	O	_	_	
6-10	was	O	B-UnrelEv	_	_	
6-11	ready	O	O	_	_	
6-12	for	O	O	_	_	
6-13	me	B-ScrPart_customer	O	_	_	
6-14	.	O	O	_	_	

#id=7
#text=I sat in the large chair , while my stylist put a large cape around my neck and shoulders .
7-1	I	B-ScrPart_customer	O	_	_	
7-2	sat	O	B-ScrEv_sit_down	_	_	
7-3	in	O	O	_	_	
7-4	the	O	O	_	_	
7-5	large	O	O	_	_	
7-6	chair	B-ScrPart_chair	O	_	_	
7-7	,	O	O	_	_	
7-8	while	O	O	_	_	
7-9	my	B-ScrPart_customer	O	_	_	
7-10	stylist	B-ScrPart_hairdresser	O	_	_	
7-11	put	O	B-ScrEv_put_on_cape	_	_	
7-12	a	O	O	_	_	
7-13	large	O	O	_	_	
7-14	cape	B-ScrPart_cape	O	_	_	
7-15	around	O	O	_	_	
7-16	my	B-ScrPart_customer	O	_	_	
7-17	neck	B-NPart	O	_	_	
7-18	and	O	O	_	_	
7-19	shoulders	B-NPart	O	_	_	
7-20	.	O	O	_	_	

#id=8
#text=This would keep the hair trimmings off of my clothes and from going down my neck .
8-1	This	O	O	_	_	
8-2	would	O	O	_	_	
8-3	keep	O	B-UnrelEv	_	_	
8-4	the	O	O	_	_	
8-5	hair	B-ScrPart_other	O	_	_	
8-6	trimmings	I-ScrPart_other	O	_	_	
8-7	off	O	O	_	_	
8-8	of	O	O	_	_	
8-9	my	B-ScrPart_customer	O	_	_	
8-10	clothes	B-ScrPart_other	O	_	_	
8-11	and	O	O	_	_	
8-12	from	O	O	_	_	
8-13	going	O	O	_	_	
8-14	down	O	O	_	_	
8-15	my	B-ScrPart_customer	O	_	_	
8-16	neck	B-ScrPart_other	O	_	_	
8-17	.	O	O	_	_	

#id=9
#text=She asked me how I wanted my hair cut , and I told her I just wanted to keep the same style , but with several inches cut off so it would be easier to style .
9-1	She	B-ScrPart_hairdresser	O	_	_	
