 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=Every Sunday I check our pantry , fridge and freezer to see what I need to buy from the grocery store .
1-1	Every	O	O	_	_	
1-2	Sunday	B-NPart	O	_	_	
1-3	I	B-ScrPart_shopper	O	_	_	
1-4	check	O	B-RelNScrEv	_	_	
1-5	our	B-NPart	O	_	_	
1-6	pantry	B-NPart	O	_	_	
1-7	,	O	O	_	_	
1-8	fridge	B-NPart	O	_	_	
1-9	and	O	O	_	_	
1-10	freezer	B-NPart	O	_	_	
1-11	to	O	O	_	_	
1-12	see	O	B-RelNScrEv	_	_	
1-13	what	O	O	_	_	
1-14	I	B-ScrPart_shopper	O	_	_	
1-15	need	O	O	_	_	
1-16	to	O	O	_	_	
1-17	buy	O	B-ScrEv_get_groceries	_	_	
1-18	from	O	O	_	_	
1-19	the	O	O	_	_	
1-20	grocery	B-ScrPart_grocery_shop	O	_	_	
1-21	store	I-ScrPart_grocery_shop|B-ScrPart_grocery_shop	O	_	_	
1-22	.	O	O	_	_	

#id=2
#text=I also have to check the pet supplies as I have dogs and cats that eat a lot !
2-1	I	B-ScrPart_shopper	O	_	_	
2-2	also	O	O	_	_	
2-3	have	O	O	_	_	
2-4	to	O	O	_	_	
2-5	check	O	B-RelNScrEv	_	_	
2-6	the	O	O	_	_	
2-7	pet	B-NPart	O	_	_	
2-8	supplies	I-NPart|B-NPart	O	_	_	
2-9	as	O	O	_	_	
2-10	I	B-ScrPart_shopper	O	_	_	
2-11	have	O	B-UnrelEv	_	_	
2-12	dogs	B-NPart	O	_	_	
2-13	and	O	O	_	_	
2-14	cats	B-NPart	O	_	_	
2-15	that	O	O	_	_	
2-16	eat	O	B-UnrelEv	_	_	
2-17	a	O	O	_	_	
2-18	lot	B-No_label	O	_	_	
2-19	!	O	O	_	_	

#id=3
#text=I carry a piece of paper with me and write down what I need to get .
3-1	I	B-ScrPart_shopper	O	_	_	
3-2	carry	O	B-UnrelEv	_	_	
3-3	a	O	O	_	_	
3-4	piece	B-ScrPart_grocery_list|B-ScrPart_grocery_list	O	_	_	
3-5	of	I-ScrPart_grocery_list	O	_	_	
3-6	paper	I-ScrPart_grocery_list|B-ScrPart_grocery_list	O	_	_	
