 # webanno.custom.Participants | Participant # webanno.custom.Events | Events
#id=1
#text=I wanted to make my girlfriend her favorite roasted chicken dinner a few days ago .
1-1	I	B-ScrPart_shopper	O	
1-2	wanted	O	B-UnrelEv	
1-3	to	O	O	
1-4	make	O	B-UnrelEv	
1-5	my	B-ScrPart_shopper	O	
1-6	girlfriend	B-NPart	O	
1-7	her	B-NPart	O	
1-8	favorite	O	O	
1-9	roasted	O	O	
1-10	chicken	B-NPart	O	
1-11	dinner	I-NPart|B-NPart	O	
1-12	a	O	O	
1-13	few	O	O	
1-14	days	B-NPart	O	
1-15	ago	O	O	
1-16	.	O	O	

#id=2
#text=I realized that I did n't have everything I needed and had to go the grocery store for it .
2-1	I	B-ScrPart_shopper	O	
2-2	realized	O	B-UnrelEv	
2-3	that	O	O	
2-4	I	B-ScrPart_shopper	O	
2-5	did	O	O	
2-6	n't	O	O	
2-7	have	O	B-UnrelEv	
2-8	everything	B-ScrPart_groceries	O	
2-9	I	B-ScrPart_shopper	O	
2-10	needed	O	B-UnrelEv	
2-11	and	O	O	
2-12	had	O	O	
2-13	to	O	O	
2-14	go	O	B-Evoking	
2-15	the	O	I-Evoking	
2-16	grocery	B-ScrPart_grocery_shop	I-Evoking	
2-17	store	I-ScrPart_grocery_shop|B-ScrPart_grocery_shop	I-Evoking	
2-18	for	O	O	
2-19	it	B-ScrPart_groceries	O	
2-20	.	O	O	

#id=3
#text=I drove to the store and got out and walked inside .
3-1	I	B-ScrPart_shopper	O	
3-2	drove	O	B-ScrEv_go_grocery	
3-3	to	O	O	
3-4	the	O	O	
3-5	store	B-ScrPart_grocery_shop	O	
3-6	and	O	O	
3-7	got	O	B-RelNScrEv	
3-8	out	O	I-RelNScrEv	
3-9	and	O	O	
3-10	walked	O	B-ScrEv_enter	
3-11	inside	O	O	
3-12	.	O	O	

#id=4
#text=After making a short list in my head , I wandered the aisles and grabbed the chicken , fresh vegetables and all of the necessary ingredients for the meal , as it has a lot of them .
4-1	After	O	O	
4-2	making	O	B-ScrEv_make_list	
4-3	a	O	O	
4-4	short	O	O	
4-5	list	B-ScrPart_grocery_list	O	
4-6	in	O	O	
4-7	my	B-ScrPart_shopper	O	
4-8	head	B-NPart	O	
4-9	,	O	O	
4-10	I	B-ScrPart_shopper	O	
4-11	wandered	O	B-ScrEv_move_section	
4-12	the	O	O	
4-13	aisles	B-ScrPart_section	O	
4-14	and	O	O	
4-15	grabbed	O	B-ScrEv_get_groceries	
4-16	the	O	O	
4-17	chicken	B-ScrPart_groceries	O	
4-18	,	O	O	
4-19	fresh	O	O	
4-20	vegetables	B-ScrPart_groceries	O	
4-21	and	O	O	
4-22	all	O	O	
4-23	of	O	O	
4-24	the	O	O	
4-25	necessary	O	O	
4-26	ingredients	B-ScrPart_groceries	O	
4-27	for	O	O	
4-28	the	O	O	
4-29	meal	B-NPart	O	
4-30	,	O	O	
4-31	as	O	O	
4-32	it	B-NPart	O	
4-33	has	O	B-UnrelEv	
4-34	a	O	O	
4-35	lot	B-Head_of_Partitive	O	
4-36	of	O	O	
4-37	them	B-ScrPart_groceries	O	
4-38	.	O	O	

#id=5
#text=After grabbing everything I needed I then walked to the checkout counter .
5-1	After	O	O	
5-2	grabbing	O	B-ScrEv_get_groceries	
5-3	everything	B-ScrPart_groceries	O	
5-4	I	B-ScrPart_shopper	O	
5-5	needed	O	B-UnrelEv	
5-6	I	B-ScrPart_shopper	O	
5-7	then	O	O	
5-8	walked	O	B-ScrEv_go_checkout	
5-9	to	O	O	
5-10	the	O	O	
5-11	checkout	B-ScrPart_cash_desk	O	
5-12	counter	I-ScrPart_cash_desk|B-ScrPart_cash_desk	O	
5-13	.	O	O	

#id=6
#text=It was a very long line and I had to wait for a long time to purchase my items .
6-1	It	B-No_label	O	
6-2	was	O	B-ScrEv_wait	
6-3	a	O	O	
6-4	very	O	O	
