# webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants					
#id=1					
#text=At the end of a long hard day I like to take a nice bath to relax and refresh .					
1-1	At	O	O	_	_
1-2	the	O	O	_	_
1-3	end	O	O	_	_
1-4	of	O	O	_	_
1-5	a	O	O	_	_
1-6	long	O	O	_	_
1-7	hard	O	O	_	_
1-8	day	O	O	_	_
1-9	I	B-ScrPart_bather	O	_	_
1-10	like	O	B-UnrelEv	_	_
1-11	to	O	O	_	_
1-12	take	O	B-Evoking	_	_
1-13	a	O	I-Evoking	_	_
1-14	nice	O	I-Evoking	_	_
1-15	bath	O	I-Evoking	_	_
1-16	to	O	O	_	_
1-17	relax	O	B-ScrEv_relax	_	_
1-18	and	O	O	_	_
1-19	refresh	O	B-UnrelEv	_	_
1-20	.	O	O	_	_
					
#id=2					
#text=On Monday evening , I came home from work and then got ready for my bath .					
2-1	On	O	O	_	_
2-2	Monday	O	O	_	_
2-3	evening	O	O	_	_
2-4	,	O	O	_	_
2-5	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	1-9
2-6	came	O	B-UnrelEv	_	_
2-7	home	O	O	_	_
2-8	from	O	O	_	_
2-9	work	O	O	_	_
2-10	and	O	O	_	_
2-11	then	O	O	_	_
2-12	got	O	B-UnrelEv	_	_
2-13	ready	O	O	_	_
2-14	for	O	O	_	_
2-15	my	B-ScrPart_bather	O	webanno.custom.Corefchains_	2-5
2-16	bath	O	O	_	_
2-17	.	O	O	_	_
					
#id=3					
#text=I started running the water in the tub while I gathered a few items .					
3-1	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	2-15
3-2	started	O	B-UnrelEv	_	_
3-3	running	O	B-ScrEv_fill_water/wait	_	_
3-4	the	O	O	_	_
3-5	water	B-ScrPart_water	O	_	_
3-6	in	O	O	_	_
3-7	the	O	O	_	_
3-8	tub	B-ScrPart_bathtub	O	_	_
3-9	while	O	O	_	_
3-10	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	3-1
3-11	gathered	O	B-ScrEv_prepare_bath	_	_
3-12	a	O	O	_	_
3-13	few	O	O	_	_
3-14	items	B-???	O	_	_
3-15	.	O	O	_	_
					
#id=4					
#text=First I placed candles around the edge of the tub and lit them for ambience .					
4-1	First	O	O	_	_
4-2	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	3-10
4-3	placed	O	B-ScrEv_prepare_bath	_	_
4-4	candles	B-ScrPart_in-bath_entertainment	O	_	_
4-5	around	O	O	_	_
4-6	the	O	O	_	_
4-7	edge	B-NPart	O	_	_
4-8	of	O	O	_	_
4-9	the	O	O	_	_
4-10	tub	B-ScrPart_bathtub	O	webanno.custom.Corefchains_	3-8
4-11	and	O	O	_	_
4-12	lit	O	B-ScrEv_prepare_bath	_	_
4-13	them	B-ScrPart_in-bath_entertainment	O	webanno.custom.Corefchains_	4-4
4-14	for	O	O	_	_
4-15	ambience	B-NPart	O	_	_
4-16	.	O	O	_	_
					
#id=5					
#text=Then I put in some bath salts to make the water scented and smooth .					
5-1	Then	O	O	_	_
5-2	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	4-2
5-3	put	O	B-ScrEv_put_bubble_bath_scent	_	_
5-4	in	O	O	_	_
5-5	some	O	O	_	_
5-6	bath	B-ScrPart_bath_means	O	_	_
5-7	salts	I-ScrPart_bath_means|B-ScrPart_bath_means	O	_	_
5-8	to	O	O	_	_
5-9	make	O	B-UnrelEv	_	_
5-10	the	O	O	_	_
5-11	water	B-ScrPart_water	O	webanno.custom.Corefchains_	3-5
5-12	scented	O	O	_	_
5-13	and	O	O	_	_
5-14	smooth	O	O	_	_
5-15	.	O	O	_	_
					
#id=6					
#text=I put some towels near the edge of the tub so they would be ready when I got out .					
6-1	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	5-2
6-2	put	O	B-ScrEv_prepare_bath	_	_
6-3	some	O	O	_	_
6-4	towels	B-ScrPart_towel	O	_	_
6-5	near	O	O	_	_
6-6	the	O	O	_	_
6-7	edge	B-NPart	O	_	_
6-8	of	O	O	_	_
6-9	the	O	O	_	_
6-10	tub	B-ScrPart_bathtub	O	webanno.custom.Corefchains_	4-10
6-11	so	O	O	_	_
6-12	they	B-ScrPart_towel	O	webanno.custom.Corefchains_	6-4
6-13	would	O	O	_	_
6-14	be	O	B-UnrelEv	_	_
6-15	ready	O	O	_	_
6-16	when	O	O	_	_
6-17	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	6-1
6-18	got	O	B-ScrEv_get_out_bath	_	_
6-19	out	O	I-ScrEv_get_out_bath	_	_
6-20	.	O	O	_	_
					
#id=7					
#text=Then I slid into the water and enjoyed the relaxing warmth for twenty or thirty minutes .					
7-1	Then	O	O	_	_
7-2	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	6-17
7-3	slid	O	B-ScrEv_sink_water	_	_
7-4	into	O	O	_	_
7-5	the	O	O	_	_
7-6	water	B-ScrPart_water	O	webanno.custom.Corefchains_	5-11
7-7	and	O	O	_	_
7-8	enjoyed	O	B-ScrEv_relax	_	_
7-9	the	O	O	_	_
7-10	relaxing	O	B-ScrEv_relax	_	_
7-11	warmth	B-ScrPart_temperature	O	_	_
7-12	for	O	O	_	_
7-13	twenty	O	O	_	_
7-14	or	O	O	_	_
7-15	thirty	O	O	_	_
7-16	minutes	O	O	_	_
7-17	.	O	O	_	_
					
#id=8					
#text=When it was time to get out , I started letting the water out of the tub and ran a little more warm water to rinse off with .					
8-1	When	O	O	_	_
8-2	it	O	O	_	_
8-3	was	O	B-UnrelEv	_	_
8-4	time	O	O	_	_
8-5	to	O	O	_	_
8-6	get	O	B-ScrEv_get_out_bath	_	_
8-7	out	O	I-ScrEv_get_out_bath	_	_
8-8	,	O	O	_	_
8-9	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	7-2
8-10	started	O	B-UnrelEv	_	_
