 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I thought about taking my usual shower today , but decided to take a bath instead .
1-1	I	B-ScrPart_bather	O	_	_	
1-2	thought	O	B-UnrelEv	_	_	
1-3	about	O	O	_	_	
1-4	taking	O	B-UnrelEv	_	_	
1-5	my	B-ScrPart_bather	O	webanno.custom.Corefchains_	1-1	
1-6	usual	O	O	_	_	
1-7	shower	O	O	_	_	
1-8	today	O	O	_	_	
1-9	,	O	O	_	_	
1-10	but	O	O	_	_	
1-11	decided	O	B-UnrelEv	_	_	
1-12	to	O	O	_	_	
1-13	take	O	B-Evoking	_	_	
1-14	a	O	I-Evoking	_	_	
1-15	bath	B-SuppVComp	I-Evoking	_	_	
1-16	instead	O	O	_	_	
1-17	.	O	O	_	_	

#id=2
#text=I have had a stressful week and the relaxation will do me good .
2-1	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	1-5	
2-2	have	O	O	_	_	
2-3	had	O	B-UnrelEv	_	_	
2-4	a	O	O	_	_	
2-5	stressful	O	O	_	_	
2-6	week	O	O	_	_	
2-7	and	O	O	_	_	
2-8	the	O	O	_	_	
2-9	relaxation	O	O	_	_	
2-10	will	O	O	_	_	
2-11	do	O	B-UnrelEv	_	_	
2-12	me	B-ScrPart_bather	O	webanno.custom.Corefchains_	2-1	
2-13	good	O	O	_	_	
2-14	.	O	O	_	_	

#id=3
#text=I get everything ready that I will need-my towel , my bath beads , a book and a candle .
3-1	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	2-12	
3-2	get	O	B-ScrEv_prepare_bath	_	_	
3-3	everything	B-???	O	_	_	
3-4	ready	O	O	_	_	
3-5	that	B-???	O	webanno.custom.Corefchains_	3-3	
3-6	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	3-1	
3-7	will	O	O	_	_	
3-8	need-my	B-ScrPart_bather	B-UnrelEv	webanno.custom.Corefchains_	3-6	
3-9	towel	B-ScrPart_towel	O	coref_group_towel_bath_beads_book_candle	3-5	
3-10	,	O	O	_	_	
