 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=I had a long day at work .
1-1	I	B-ScrPart_bather	O	_	_	
1-2	had	O	B-UnrelEv	_	_	
1-3	a	O	O	_	_	
1-4	long	O	O	_	_	
1-5	day	O	O	_	_	
1-6	at	O	O	_	_	
1-7	work	O	O	_	_	
1-8	.	O	O	_	_	

#id=2
#text=I worked very hard and carried many boxes in the hot weather .
2-1	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	1-1	
2-2	worked	O	B-UnrelEv	_	_	
2-3	very	O	O	_	_	
2-4	hard	O	O	_	_	
2-5	and	O	O	_	_	
2-6	carried	O	B-UnrelEv	_	_	
2-7	many	O	O	_	_	
2-8	boxes	O	O	_	_	
2-9	in	O	O	_	_	
2-10	the	O	O	_	_	
2-11	hot	O	O	_	_	
2-12	weather	O	O	_	_	
2-13	.	O	O	_	_	

#id=3
#text=My muscles were sore and I thought a hot bath was just what I needed !
3-1	My	B-ScrPart_bather	O	webanno.custom.Corefchains_	2-1	
3-2	muscles	O	O	_	_	
3-3	were	O	B-UnrelEv	_	_	
3-4	sore	O	O	_	_	
3-5	and	O	O	_	_	
3-6	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	3-1	
3-7	thought	O	B-UnrelEv	_	_	
3-8	a	O	O	_	_	
3-9	hot	O	O	_	_	
3-10	bath	O	O	_	_	
3-11	was	O	B-UnrelEv	_	_	
3-12	just	O	O	_	_	
3-13	what	O	O	_	_	
3-14	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	3-6	
3-15	needed	O	B-UnrelEv	_	_	
3-16	!	O	O	_	_	

#id=4
#text=I got home and lit a few candles .
4-1	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	3-14	
4-2	got	O	B-UnrelEv	_	_	
4-3	home	O	O	_	_	
4-4	and	O	O	_	_	
4-5	lit	O	B-ScrEv_prepare_bath	_	_	
4-6	a	O	O	_	_	
4-7	few	O	O	_	_	
4-8	candles	B-ScrPart_in-bath_entertainment	O	_	_	
4-9	.	O	O	_	_	

#id=5
#text=I turned on the hot water , closed the drain in the bathtub and put some bubble bath in there .
5-1	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	4-1	
5-2	turned	O	B-ScrEv_turn_water_on	_	_	
5-3	on	O	I-ScrEv_turn_water_on	_	_	
5-4	the	O	O	_	_	
5-5	hot	O	O	_	_	
5-6	water	B-ScrPart_water	O	_	_	
5-7	,	O	O	_	_	
5-8	closed	O	B-ScrEv_close_drain	_	_	
5-9	the	O	O	_	_	
5-10	drain	B-ScrPart_drain	O	_	_	
5-11	in	O	O	_	_	
5-12	the	O	O	_	_	
5-13	bathtub	B-ScrPart_bathtub	O	_	_	
5-14	and	O	O	_	_	
5-15	put	O	B-ScrEv_put_bubble_bath_scent	_	_	
5-16	some	O	O	_	_	
5-17	bubble	B-ScrPart_bath_means	O	_	_	
5-18	bath	I-ScrPart_bath_means	O	_	_	
5-19	in	O	O	_	_	
5-20	there	B-ScrPart_bathtub	O	webanno.custom.Corefchains_	5-13	
5-21	.	O	O	_	_	

#id=6
#text=As the water rose and the bubbles grew , I got out my bath pillow and stuck the suction cups to the back of the tub .
6-1	As	O	O	_	_	
6-2	the	O	O	_	_	
6-3	water	B-ScrPart_water	O	webanno.custom.Corefchains_	5-6	
6-4	rose	O	B-ScrEv_fill_water/wait	_	_	
6-5	and	O	O	_	_	
6-6	the	O	O	_	_	
6-7	bubbles	O	O	_	_	
6-8	grew	O	B-UnrelEv	_	_	
6-9	,	O	O	_	_	
