# webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants					
#id=1					
#text=Yesterday , my bike tire popped while I was riding it .					
1-1	Yesterday	O	O	_	_
1-2	,	O	O	_	_
1-3	my	B-ScrPart_rider	O	_	_
1-4	bike	B-ScrPart_tire	O	_	_
1-5	tire	I-ScrPart_tire|B-ScrPart_tire	O	_	_
1-6	popped	O	B-RelNScrEv	_	_
1-7	while	O	O	_	_
1-8	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-3
1-9	was	O	O	_	_
1-10	riding	O	B-ScrEv_ride_bike	_	_
1-11	it	B-ScrPart_bicycle	O	_	_
1-12	.	O	O	_	_
					
#id=2					
#text=I had to walk 45 min home to get it fixed .					
2-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-8
2-2	had	O	O	_	_
2-3	to	O	O	_	_
2-4	walk	O	B-ScrEv_get_off	_	_
2-5	45	O	O	_	_
2-6	min	O	O	_	_
2-7	home	O	O	_	_
2-8	to	O	O	_	_
2-9	get	O	B-Evoking	_	_
2-10	it	B-ScrPart_tire	I-Evoking	webanno.custom.Corefchains_	1-5
2-11	fixed	O	I-Evoking	_	_
2-12	.	O	O	_	_
					
#id=3					
#text=I had tried riding it with a flat tire , but the bike dragged on the cement and I did n't have the man power to turn the wheels .					
3-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-1
3-2	had	O	O	_	_
3-3	tried	O	B-UnrelEv	_	_
3-4	riding	O	B-ScrEv_ride_bike	_	_
3-5	it	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	1-11
3-6	with	O	O	_	_
3-7	a	O	O	_	_
3-8	flat	O	O	_	_
3-9	tire	B-ScrPart_tire	O	webanno.custom.Corefchains_	2-10
3-10	,	O	O	_	_
3-11	but	O	O	_	_
3-12	the	O	O	_	_
3-13	bike	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	3-5
3-14	dragged	O	B-RelNScrEv	_	_
3-15	on	O	O	_	_
3-16	the	O	O	_	_
3-17	cement	B-NPart	O	_	_
3-18	and	O	O	_	_
3-19	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	3-1
3-20	did	O	O	_	_
3-21	n't	O	O	_	_
3-22	have	O	B-UnrelEv	_	_
3-23	the	O	O	_	_
3-24	man	O	O	_	_
3-25	power	O	O	_	_
3-26	to	O	O	_	_
3-27	turn	O	B-RelNScrEv	_	_
3-28	the	O	O	_	_
3-29	wheels	B-ScrPart_wheel	O	_	_
3-30	.	O	O	_	_
					
#id=4					
#text=When , I got home I asked my father for help .					
4-1	When	O	O	_	_
4-2	,	O	O	_	_
4-3	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	3-19
4-4	got	O	B-RelNScrEv	_	_
4-5	home	B-NPart	O	_	_
4-6	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	4-3
4-7	asked	O	B-RelNScrEv	_	_
4-8	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	4-6
4-9	father	B-???	O	_	_
4-10	for	O	O	_	_
4-11	help	O	O	_	_
4-12	.	O	O	_	_
					
#id=5					
#text=We inflated the tire a little with a mechanical pump .					
5-1	We	B-ScrPart_rider	O	coref_group_father_I|coref_group_father_I	4-8|4-9
5-2	inflated	O	B-ScrEv_refill_tire_air	_	_
5-3	the	O	O	_	_
5-4	tire	B-ScrPart_tire	O	webanno.custom.Corefchains_	3-9
5-5	a	O	O	_	_
5-6	little	O	O	_	_
5-7	with	O	O	_	_
5-8	a	O	O	_	_
5-9	mechanical	O	O	_	_
5-10	pump	B-ScrPart_tool	O	_	_
5-11	.	O	O	_	_
					
#id=6					
#text=You grab the pump with two hands , pull the lever up and then push down with your whole body weight .					
6-1	You	B-ScrPart_rider	O	webanno.custom.Corefchains_	5-1
6-2	grab	O	B-ScrEv_refill_tire_air	_	_
6-3	the	O	O	_	_
6-4	pump	B-ScrPart_tool	O	webanno.custom.Corefchains_	5-10
6-5	with	O	O	_	_
6-6	two	O	O	_	_
6-7	hands	O	O	_	_
6-8	,	O	O	_	_
6-9	pull	O	B-ScrEv_refill_tire_air	_	_
6-10	the	O	O	_	_
6-11	lever	B-NPart	O	_	_
6-12	up	O	O	_	_
6-13	and	O	O	_	_
6-14	then	O	O	_	_
6-15	push	O	B-ScrEv_refill_tire_air	_	_
6-16	down	O	I-ScrEv_refill_tire_air	_	_
6-17	with	O	O	_	_
6-18	your	B-ScrPart_rider	O	webanno.custom.Corefchains_	6-1
6-19	whole	O	O	_	_
6-20	body	B-NPart	O	_	_
6-21	weight	I-NPart|B-NPart	O	_	_
6-22	.	O	O	_	_
					
#id=7					
#text=We put the tire underwater to find where bubbles were coming out to find the hole .					
7-1	We	B-ScrPart_rider	O	webanno.custom.Corefchains_	6-18
7-2	put	O	B-RelNScrEv	_	_
7-3	the	O	O	_	_
7-4	tire	B-ScrPart_tire	O	webanno.custom.Corefchains_	5-4
7-5	underwater	O	O	_	_
7-6	to	O	O	_	_
7-7	find	O	B-ScrEv_examine_tire	_	_
7-8	where	O	O	_	_
7-9	bubbles	B-NPart	O	_	_
7-10	were	O	O	_	_
7-11	coming	O	B-RelNScrEv	_	_
7-12	out	O	I-RelNScrEv	_	_
7-13	to	O	O	_	_
7-14	find	O	B-ScrEv_examine_tire	_	_
7-15	the	O	O	_	_
7-16	hole	B-MissScrPart	O	_	_
7-17	.	O	O	_	_
					
#id=8					
#text=After we found the hole , we dried the tire and sprayed a rubber sealant to the tire to seal the hole .					
8-1	After	O	O	_	_
8-2	we	B-ScrPart_rider	O	webanno.custom.Corefchains_	7-1
8-3	found	O	B-ScrEv_examine_tire	_	_
8-4	the	O	O	_	_
8-5	hole	B-MissScrPart	O	webanno.custom.Corefchains_	7-16
8-6	,	O	O	_	_
8-7	we	B-ScrPart_rider	O	webanno.custom.Corefchains_	8-2
8-8	dried	O	B-RelNScrEv	_	_
8-9	the	O	O	_	_
8-10	tire	B-ScrPart_tire	O	webanno.custom.Corefchains_	7-4
8-11	and	O	O	_	_
8-12	sprayed	O	B-ScrEv_put_patch/seal	_	_
8-13	a	O	O	_	_
8-14	rubber	B-ScrPart_patch	O	_	_
8-15	sealant	I-ScrPart_patch|B-ScrPart_patch	O	_	_
8-16	to	O	O	_	_
8-17	the	O	O	_	_
8-18	tire	B-ScrPart_tire	O	webanno.custom.Corefchains_	8-10
8-19	to	O	O	_	_
8-20	seal	O	B-ScrEv_put_patch/seal	_	_
8-21	the	O	O	_	_
8-22	hole	B-MissScrPart	O	webanno.custom.Corefchains_	8-5
8-23	.	O	O	_	_
					
#id=9					
#text=Afterwards , we inflated the tire .					
9-1	Afterwards	O	O	_	_
9-2	,	O	O	_	_
9-3	we	B-ScrPart_rider	O	webanno.custom.Corefchains_	8-7
9-4	inflated	O	B-ScrEv_refill_tire_air	_	_
9-5	the	O	O	_	_
9-6	tire	B-ScrPart_tire	O	webanno.custom.Corefchains_	8-18
9-7	.	O	O	_	_
					
#id=10					
#text=Then , I got on it to see if it worked .					
10-1	Then	O	O	_	_
10-2	,	O	O	_	_
10-3	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	4-8
