# webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants					
#id=1					
#text=In a couple days , me and some friends were going to celebrate the good weather by going biking .					
1-1	In	O	O	_	_
1-2	a	O	O	_	_
1-3	couple	O	O	_	_
1-4	days	O	O	_	_
1-5	,	O	O	_	_
1-6	me	B-ScrPart_rider	O	_	_
1-7	and	O	O	_	_
1-8	some	O	O	_	_
1-9	friends	B-ScrPart_rider	O	_	_
1-10	were	O	O	_	_
1-11	going	O	O	_	_
1-12	to	O	O	_	_
1-13	celebrate	O	B-UnrelEv	_	_
1-14	the	O	O	_	_
1-15	good	O	O	_	_
1-16	weather	O	O	_	_
1-17	by	O	O	_	_
1-18	going	O	B-UnrelEv	_	_
1-19	biking	O	B-ScrEv_ride_bike	_	_
1-20	.	O	O	_	_
					
#id=2					
#text=I had my bike sit in my garage for a couple years not using it .					
2-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-6
2-2	had	O	B-UnrelEv	_	_
2-3	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-1
2-4	bike	B-ScrPart_bicycle	O	_	_
2-5	sit	O	B-UnrelEv	_	_
2-6	in	O	O	_	_
2-7	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-3
2-8	garage	O	O	_	_
2-9	for	O	O	_	_
2-10	a	O	O	_	_
2-11	couple	O	O	_	_
2-12	years	O	O	_	_
2-13	not	O	O	_	_
2-14	using	O	B-UnrelEv	_	_
2-15	it	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	2-4
2-16	.	O	O	_	_
					
#id=3					
#text=So when I decided to get it out , to my surprise it had flat tires .					
3-1	So	O	O	_	_
3-2	when	O	O	_	_
3-3	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-7
3-4	decided	O	B-UnrelEv	_	_
3-5	to	O	O	_	_
3-6	get	O	B-UnrelEv	_	_
3-7	it	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	2-15
3-8	out	O	O	_	_
3-9	,	O	O	_	_
3-10	to	O	O	_	_
3-11	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	3-3
3-12	surprise	O	O	_	_
