# webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants					
#id=1					
#text=If you have a flat tire it is quite easy to change it yourself .					
1-1	If	O	O	_	_
1-2	you	B-ScrPart_rider	O	_	_
1-3	have	O	B-UnrelEv	_	_
1-4	a	O	O	_	_
1-5	flat	O	O	_	_
1-6	tire	B-ScrPart_tire	O	_	_
1-7	it	O	O	_	_
1-8	is	O	B-UnrelEv	_	_
1-9	quite	O	O	_	_
1-10	easy	O	O	_	_
1-11	to	O	O	_	_
1-12	change	O	B-Evoking	_	_
1-13	it	B-ScrPart_tire	I-Evoking	webanno.custom.Corefchains_	1-6
1-14	yourself	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-2
1-15	.	O	O	_	_
					
#id=2					
#text=The front tire is the easiest to change while the back will require more time and maybe additional tools .					
2-1	The	O	O	_	_
2-2	front	B-ScrPart_tire	O	_	_
2-3	tire	I-ScrPart_tire|B-ScrPart_tire	O	_	_
2-4	is	O	B-UnrelEv	_	_
2-5	the	O	O	_	_
2-6	easiest	O	O	_	_
2-7	to	O	O	_	_
2-8	change	O	B-???	_	_
2-9	while	O	O	_	_
2-10	the	O	O	_	_
2-11	back	B-ScrPart_tire	O	webanno.custom.Corefchains_	1-13
2-12	will	O	O	_	_
2-13	require	O	B-UnrelEv	_	_
2-14	more	O	O	_	_
2-15	time	O	O	_	_
2-16	and	O	O	_	_
2-17	maybe	O	O	_	_
2-18	additional	O	O	_	_
2-19	tools	B-ScrPart_tool	O	_	_
2-20	.	O	O	_	_
					
#id=3					
#text=This is usually the back tire is where the chain and gears are connected to so it is harder to take off the bike frame .					
3-1	This	O	O	_	_
3-2	is	O	B-UnrelEv	_	_
3-3	usually	O	O	_	_
3-4	the	O	O	_	_
3-5	back	B-ScrPart_tire	O	_	_
3-6	tire	I-ScrPart_tire|B-ScrPart_tire	O	webanno.custom.Corefchains_	2-11
3-7	is	O	B-UnrelEv	_	_
3-8	where	O	O	_	_
3-9	the	O	O	_	_
3-10	chain	B-ScrPart_chain	O	_	_
3-11	and	O	O	_	_
3-12	gears	B-ScrPart_bicycle_small_detail	O	_	_
3-13	are	O	O	_	_
3-14	connected	O	B-UnrelEv	_	_
3-15	to	O	O	_	_
3-16	so	O	O	_	_
3-17	it	O	O	_	_
3-18	is	O	O	_	_
