# webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants					
#id=1					
#text=When I was riding my bike this past summer , one of my tires went flat .					
1-1	When	O	O	_	_
1-2	I	B-ScrPart_rider	O	_	_
1-3	was	O	O	_	_
1-4	riding	O	B-ScrEv_ride_bike	_	_
1-5	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-2
1-6	bike	B-ScrPart_bicycle	O	_	_
1-7	this	O	O	_	_
1-8	past	O	O	_	_
1-9	summer	O	O	_	_
1-10	,	O	O	_	_
1-11	one	O	O	_	_
1-12	of	O	O	_	_
1-13	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-5
1-14	tires	B-ScrPart_tire	O	_	_
1-15	went	O	B-RelNScrEv	_	_
1-16	flat	O	O	_	_
1-17	.	O	O	_	_
					
#id=2					
#text=I noticed it went flat because it felt bumpy while I was riding down the street .					
2-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-13
2-2	noticed	O	B-ScrEv_notice_problem	_	_
2-3	it	B-ScrPart_tire	O	webanno.custom.Corefchains_	1-14
2-4	went	O	B-RelNScrEv	_	_
2-5	flat	O	O	_	_
2-6	because	O	O	_	_
2-7	it	B-NPart	O	_	_
2-8	felt	O	B-ScrEv_notice_problem	_	_
2-9	bumpy	O	O	_	_
2-10	while	O	O	_	_
2-11	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-1
2-12	was	O	O	_	_
2-13	riding	O	B-ScrEv_ride_bike	_	_
2-14	down	O	O	_	_
2-15	the	O	O	_	_
2-16	street	O	O	_	_
2-17	.	O	O	_	_
					
#id=3					
#text=I wheeled my bike home while walking next to it and pushing it .					
3-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-11
3-2	wheeled	O	B-ScrEv_get_off	_	_
3-3	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	3-1
3-4	bike	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	1-6
3-5	home	O	O	_	_
3-6	while	O	O	_	_
3-7	walking	O	B-RelNScrEv	_	_
3-8	next	O	O	_	_
3-9	to	O	O	_	_
3-10	it	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	3-4
3-11	and	O	O	_	_
3-12	pushing	O	B-RelNScrEv	_	_
