# webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants					
#id=1					
#text=Last weekend I took a bike ride around my neighborhood .					
1-1	Last	O	O	_	_
1-2	weekend	O	O	_	_
1-3	I	B-ScrPart_rider	O	_	_
1-4	took	O	B-ScrEv_ride_bike	_	_
1-5	a	O	O	_	_
1-6	bike	B-SuppVComp	O	_	_
1-7	ride	I-SuppVComp|B-SuppVComp	O	_	_
1-8	around	O	O	_	_
1-9	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-3
1-10	neighborhood	O	O	_	_
1-11	.	O	O	_	_
					
#id=2					
#text=When I got back home , I noticed that my front tire looked low .					
2-1	When	O	O	_	_
2-2	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-9
2-3	got	O	B-UnrelEv	_	_
2-4	back	O	O	_	_
2-5	home	O	O	_	_
2-6	,	O	O	_	_
2-7	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-2
2-8	noticed	O	B-ScrEv_notice_problem	_	_
2-9	that	O	O	_	_
2-10	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-7
2-11	front	B-ScrPart_tire	O	_	_
2-12	tire	I-ScrPart_tire|B-ScrPart_tire	O	_	_
2-13	looked	O	B-UnrelEv	_	_
2-14	low	O	O	_	_
2-15	.	O	O	_	_
					
#id=3					
#text=I looked at the tire and realized there was a nail stuck in it .					
3-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-10
3-2	looked	O	B-ScrEv_examine_tire	_	_
3-3	at	O	O	_	_
3-4	the	O	O	_	_
3-5	tire	B-ScrPart_tire	O	webanno.custom.Corefchains_	2-12
3-6	and	O	O	_	_
3-7	realized	O	B-UnrelEv	_	_
3-8	there	O	O	_	_
3-9	was	O	B-UnrelEv	_	_
3-10	a	O	O	_	_
3-11	nail	B-ScrPart_object_damage	O	_	_
3-12	stuck	O	B-RelNScrEv	_	_
3-13	in	O	O	_	_
3-14	it	B-ScrPart_tire	O	webanno.custom.Corefchains_	3-5
3-15	.	O	O	_	_
					
#id=4					
#text=I took the nail out .					
