 # webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants
#id=1
#text=The Flat Tire It was a beautiful sunny day with only a slight breeze .
1-1	The	O	O	_	_	
1-2	Flat	O	O	_	_	
1-3	Tire	B-ScrPart_tire	O	_	_	
1-4	It	O	O	_	_	
1-5	was	O	B-UnrelEv	_	_	
1-6	a	O	O	_	_	
1-7	beautiful	O	O	_	_	
1-8	sunny	O	O	_	_	
1-9	day	O	O	_	_	
1-10	with	O	O	_	_	
1-11	only	O	O	_	_	
1-12	a	O	O	_	_	
1-13	slight	O	O	_	_	
1-14	breeze	O	O	_	_	
1-15	.	O	O	_	_	

#id=2
#text=It seemed to me like a perfect day for a bicycle ride .
2-1	It	O	O	_	_	
2-2	seemed	O	B-UnrelEv	_	_	
2-3	to	O	O	_	_	
2-4	me	B-ScrPart_rider	O	_	_	
2-5	like	O	O	_	_	
2-6	a	O	O	_	_	
2-7	perfect	O	O	_	_	
2-8	day	O	O	_	_	
2-9	for	O	O	_	_	
2-10	a	O	O	_	_	
2-11	bicycle	B-MissScrPart	O	_	_	
2-12	ride	I-MissScrPart|B-MissScrPart	O	_	_	
2-13	.	O	O	_	_	

#id=3
#text=I thought I would ride on the bike trails to the park and enjoy my day .
3-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-4	
3-2	thought	O	B-UnrelEv	_	_	
3-3	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	3-1	
3-4	would	O	O	_	_	
3-5	ride	O	B-ScrEv_ride_bike	_	_	
3-6	on	O	O	_	_	
3-7	the	O	O	_	_	
3-8	bike	B-MissScrPart	O	_	_	
3-9	trails	I-MissScrPart|B-MissScrPart	O	_	_	
3-10	to	O	O	_	_	
3-11	the	O	O	_	_	
3-12	park	B-NPart	O	_	_	
3-13	and	O	O	_	_	
3-14	enjoy	O	B-UnrelEv	_	_	
3-15	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	3-3	
3-16	day	O	O	_	_	
3-17	.	O	O	_	_	

#id=4
#text=However , when I went out into the garage , I saw that the back tire on my bicycle was flat .
4-1	However	O	O	_	_	
4-2	,	O	O	_	_	
4-3	when	O	O	_	_	
4-4	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	3-15	
4-5	went	O	B-UnrelEv|B-UnrelEv	_	_	
4-6	out	O	I-UnrelEv	_	_	
4-7	into	O	O	_	_	
4-8	the	O	O	_	_	
4-9	garage	O	O	_	_	
4-10	,	O	O	_	_	
4-11	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	4-4	
4-12	saw	O	B-ScrEv_notice_problem	_	_	
4-13	that	O	O	_	_	
4-14	the	O	O	_	_	
4-15	back	B-ScrPart_tire	O	_	_	
4-16	tire	I-ScrPart_tire|B-ScrPart_tire	O	webanno.custom.Corefchains_	1-3	
4-17	on	O	O	_	_	
4-18	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	4-11	
4-19	bicycle	B-ScrPart_bicycle	O	_	_	
4-20	was	O	B-UnrelEv	_	_	
4-21	flat	O	O	_	_	
4-22	.	O	O	_	_	

#id=5
#text=Luckily , I had a spare tire on hand .
5-1	Luckily	O	O	_	_	
5-2	,	O	O	_	_	
5-3	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	4-18	
5-4	had	O	B-UnrelEv	_	_	
5-5	a	O	O	_	_	
5-6	spare	B-ScrPart_spare_tube	O	_	_	
5-7	tire	I-ScrPart_spare_tube|B-ScrPart_spare_tube	O	_	_	
5-8	on	O	O	_	_	
5-9	hand	O	O	_	_	
5-10	.	O	O	_	_	

#id=6
#text=The tire that was flat had been on my bicycle for a couple of years now , it needed replaced anyway .
6-1	The	O	O	_	_	
6-2	tire	B-ScrPart_tire	O	webanno.custom.Corefchains_	4-16	
6-3	that	O	O	_	_	
6-4	was	O	B-UnrelEv	_	_	
6-5	flat	O	O	_	_	
6-6	had	O	O	_	_	
6-7	been	O	B-UnrelEv	_	_	
6-8	on	O	O	_	_	
6-9	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	5-3	
6-10	bicycle	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	4-19	
6-11	for	O	O	_	_	
6-12	a	O	O	_	_	
6-13	couple	B-NPart	O	_	_	
6-14	of	O	O	_	_	
6-15	years	B-NPart	O	_	_	
6-16	now	O	O	_	_	
6-17	,	O	O	_	_	
6-18	it	B-ScrPart_tire	O	webanno.custom.Corefchains_	6-2	
6-19	needed	O	O	_	_	
6-20	replaced	O	B-ScrEv_remove_tire	_	_	
6-21	anyway	O	O	_	_	
6-22	.	O	O	_	_	

#id=7
#text=I remembered how my dad had taught me to replace the tire and got the job done .
7-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	6-9	
7-2	remembered	O	B-UnrelEv	_	_	
7-3	how	O	O	_	_	
7-4	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	7-1	
7-5	dad	O	O	_	_	
7-6	had	O	O	_	_	
7-7	taught	O	B-UnrelEv	_	_	
7-8	me	O	O	_	_	
7-9	to	O	O	_	_	
