# webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants					
#id=1					
#text=I was riding my bike along the road when a tire blew out .					
1-1	I	B-ScrPart_rider	O	_	_
1-2	was	O	O	_	_
1-3	riding	O	B-ScrEv_ride_bike	_	_
1-4	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-1
1-5	bike	B-ScrPart_bicycle	O	_	_
1-6	along	O	O	_	_
1-7	the	O	O	_	_
1-8	road	B-NPart	O	_	_
1-9	when	O	O	_	_
1-10	a	O	O	_	_
1-11	tire	B-ScrPart_tire	O	_	_
1-12	blew	O	B-RelNScrEv	_	_
1-13	out	O	I-RelNScrEv	_	_
1-14	.	O	O	_	_
					
#id=2					
#text=I dragged it back to my garage and began to repair my bicycle 's tire .					
2-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	1-4
2-2	dragged	O	B-RelNScrEv	_	_
2-3	it	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	1-5
2-4	back	O	O	_	_
2-5	to	O	O	_	_
2-6	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-1
2-7	garage	B-ScrPart_location_repair	O	_	_
2-8	and	O	O	_	_
2-9	began	O	B-UnrelEv	_	_
2-10	to	O	O	_	_
2-11	repair	O	B-Evoking	_	_
2-12	my	B-ScrPart_rider	I-Evoking	webanno.custom.Corefchains_	2-6
2-13	bicycle	B-ScrPart_bicycle	I-Evoking	webanno.custom.Corefchains_	2-3
2-14	s	O	I-Evoking	_	_
2-15	tire	B-ScrPart_tire	I-Evoking	webanno.custom.Corefchains_	1-11
2-16	.	O	O	_	_
					
#id=3					
#text=I flipped the bike upside down and stood it up so that I could work on it from the bottom-up .					
3-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	2-12
3-2	flipped	O	B-RelNScrEv	_	_
3-3	the	O	O	_	_
3-4	bike	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	2-13
3-5	upside	O	O	_	_
3-6	down	O	O	_	_
3-7	and	O	O	_	_
3-8	stood	O	B-RelNScrEv	_	_
3-9	it	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	3-4
3-10	up	O	O	_	_
3-11	so	O	O	_	_
3-12	that	O	O	_	_
3-13	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	3-1
3-14	could	O	O	_	_
3-15	work	O	B-RelNScrEv	_	_
3-16	on	O	O	_	_
3-17	it	B-ScrPart_bicycle	O	webanno.custom.Corefchains_	3-9
3-18	from	O	O	_	_
3-19	the	O	O	_	_
3-20	bottom-up	B-NPart	O	_	_
3-21	.	O	O	_	_
					
#id=4					
#text=I took off the old tire and began putting on the new one that I had around in my garage .					
4-1	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	3-13
4-2	took	O	B-ScrEv_take_tire_off	_	_
4-3	off	O	I-ScrEv_take_tire_off	_	_
4-4	the	O	O	_	_
4-5	old	O	O	_	_
4-6	tire	B-ScrPart_tire	O	webanno.custom.Corefchains_	2-15
4-7	and	O	O	_	_
4-8	began	O	O	_	_
4-9	putting	O	B-ScrEv_put_new_tire	_	_
4-10	on	O	I-ScrEv_put_new_tire	_	_
4-11	the	O	O	_	_
4-12	new	O	O	_	_
4-13	one	B-ScrPart_spare_tube	O	_	_
4-14	that	O	O	_	_
4-15	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	4-1
4-16	had	O	B-UnrelEv	_	_
4-17	around	O	O	_	_
4-18	in	O	O	_	_
4-19	my	B-ScrPart_rider	O	webanno.custom.Corefchains_	4-15
4-20	garage	B-ScrPart_location_repair	O	webanno.custom.Corefchains_	2-7
4-21	.	O	O	_	_
					
#id=5					
#text=Once I replaced the tire I flipped it back around to make sure that I had put it on correctly and once I had double checked that it was on correctly I started to ride my bike down the road to test the bicycle and the tire so that if there was something wrong with it I could figure it out now and not after in case I was in a situation , such as going down a hill , that it could be harmful to me in any way .					
5-1	Once	O	O	_	_
5-2	I	B-ScrPart_rider	O	webanno.custom.Corefchains_	4-19
5-3	replaced	O	B-ScrEv_put_new_tire	_	_
5-4	the	O	O	_	_
5-5	tire	B-ScrPart_tire	O	webanno.custom.Corefchains_	4-6
